millis,Date,Time,Sensor1,Sensor2,Sensor3,Trigger,Sensor1 Amps,Sensor2 Amps,Sensor3 Amps,Trigger amps
1315002, 1472467231, 10:40:31, 0, 0, 0, 0, 0.00, 0.00, 0.00, 0.00, 
1315502, 1472467231, 10:40:31, 1, 8, 0, 0, 0.02, 0.16, 0.00, 0.00, 
1316002, 1472467232, 10:40:32, 0, 8, 0, 1, 0.00, 0.16, 0.00, 0.02, 
1316502, 1472467232, 10:40:32, 1, 8, 1, 0, 0.02, 0.16, 0.02, 0.00, 
1317002, 1472467233, 10:40:33, 4, 1, 0, 1, 0.08, 0.02, 0.00, 0.02, 
1317502, 1472467233, 10:40:33, 4, 8, 1, 0, 0.08, 0.16, 0.02, 0.00, 
1318002, 1472467234, 10:40:34, 4, 1, 0, 0, 0.08, 0.02, 0.00, 0.00, 
1318502, 1472467234, 10:40:34, 8, 3, 0, 0, 0.16, 0.06, 0.00, 0.00, 
1319002, 1472467235, 10:40:35, 8, 0, 0, 0, 0.16, 0.00, 0.00, 0.00, 
1319502, 1472467235, 10:40:35, 2, 8, 0, 0, 0.04, 0.16, 0.00, 0.00, 
1320002, 1472467236, 10:40:36, 8, 0, 0, 0, 0.16, 0.00, 0.00, 0.00, 
1320502, 1472467236, 10:40:36, 8, 1, 0, 0, 0.16, 0.02, 0.00, 0.00, 
1321003, 1472467237, 10:40:37, 1, 8, 0, 0, 0.02, 0.16, 0.00, 0.00, 
1321502, 1472467237, 10:40:37, 8, 1, 0, 0, 0.16, 0.02, 0.00, 0.00, 
1322002, 1472467238, 10:40:38, 8, 0, 0, 0, 0.16, 0.00, 0.00, 0.00, 
1322502, 1472467238, 10:40:38, 8, 1, 0, 0, 0.16, 0.02, 0.00, 0.00, 
1323002, 1472467239, 10:40:39, 0, 8, 0, 1, 0.00, 0.16, 0.00, 0.02, 
1323502, 1472467239, 10:40:39, 8, 1, 0, 0, 0.16, 0.02, 0.00, 0.00, 
1324002, 1472467240, 10:40:40, 4, 1, 0, 1, 0.08, 0.02, 0.00, 0.02, 
1324503, 1472467240, 10:40:40, 3, 8, 0, 0, 0.06, 0.16, 0.00, 0.00, 
1325002, 1472467241, 10:40:41, 8, 1, 0, 0, 0.16, 0.02, 0.00, 0.00, 
1325502, 1472467241, 10:40:41, 3, 8, 0, 0, 0.06, 0.16, 0.00, 0.00, 
1326002, 1472467242, 10:40:42, 3, 8, 0, 0, 0.06, 0.16, 0.00, 0.00, 
1326502, 1472467242, 10:40:42, 0, 1, 0, 0, 0.00, 0.02, 0.00, 0.00, 
1327002, 1472467243, 10:40:43, 4, 9, 0, 1, 0.08, 0.18, 0.00, 0.02, 
1327502, 1472467243, 10:40:43, 3, 8, 0, 0, 0.06, 0.16, 0.00, 0.00, 
1328002, 1472467244, 10:40:44, 4, 4, 1, 0, 0.08, 0.08, 0.02, 0.00, 
1328502, 1472467244, 10:40:44, 4, 5, 0, 1, 0.08, 0.10, 0.00, 0.02, 
1329002, 1472467245, 10:40:45, 8, 2, 0, 0, 0.16, 0.04, 0.00, 0.00, 
1329502, 1472467245, 10:40:45, 3, 8, 0, 0, 0.06, 0.16, 0.00, 0.00, 
1330002, 1472467246, 10:40:46, 4, 4, 1, 0, 0.08, 0.08, 0.02, 0.00, 
1330502, 1472467246, 10:40:46, 8, 1, 0, 0, 0.16, 0.02, 0.00, 0.00, 
1331002, 1472467247, 10:40:47, 3, 8, 0, 0, 0.06, 0.16, 0.00, 0.00, 
1331502, 1472467247, 10:40:47, 0, 8, 0, 0, 0.00, 0.16, 0.00, 0.00, 
1332002, 1472467248, 10:40:48, 4, 5, 0, 1, 0.08, 0.10, 0.00, 0.02, 
1332502, 1472467248, 10:40:48, 1, 8, 0, 0, 0.02, 0.16, 0.00, 0.00, 
1333002, 1472467249, 10:40:49, 8, 0, 0, 0, 0.16, 0.00, 0.00, 0.00, 
1333502, 1472467249, 10:40:49, 8, 0, 0, 0, 0.16, 0.00, 0.00, 0.00, 
1334002, 1472467250, 10:40:50, 4, 1, 0, 0, 0.08, 0.02, 0.00, 0.00, 
1334502, 1472467250, 10:40:50, 4, 4, 1, 0, 0.08, 0.08, 0.02, 0.00, 
1335002, 1472467251, 10:40:51, 8, 4, 1, 0, 0.16, 0.08, 0.02, 0.00, 
1335502, 1472467251, 10:40:51, 8, 0, 0, 0, 0.16, 0.00, 0.00, 0.00, 
1336002, 1472467252, 10:40:52, 4, 9, 0, 1, 0.08, 0.18, 0.00, 0.02, 
1336502, 1472467252, 10:40:52, 2, 8, 0, 0, 0.04, 0.16, 0.00, 0.00, 
1337003, 1472467253, 10:40:53, 8, 1, 0, 0, 0.16, 0.02, 0.00, 0.00, 
1337502, 1472467253, 10:40:53, 8, 1, 0, 0, 0.16, 0.02, 0.00, 0.00, 
1338002, 1472467254, 10:40:54, 1, 8, 1, 0, 0.02, 0.16, 0.02, 0.00, 
1338502, 1472467254, 10:40:54, 8, 4, 1, 0, 0.16, 0.08, 0.02, 0.00, 
1339002, 1472467255, 10:40:55, 0, 1, 0, 0, 0.00, 0.02, 0.00, 0.00, 
1339502, 1472467255, 10:40:55, 4, 4, 1, 0, 0.08, 0.08, 0.02, 0.00, 
1340002, 1472467256, 10:40:56, 4, 5, 0, 1, 0.08, 0.10, 0.00, 0.02, 
1340503, 1472467256, 10:40:56, 3, 8, 0, 0, 0.06, 0.16, 0.00, 0.00, 
1341002, 1472467257, 10:40:57, 0, 4, 0, 1, 0.00, 0.08, 0.00, 0.02, 
1341502, 1472467257, 10:40:57, 3, 8, 0, 0, 0.06, 0.16, 0.00, 0.00, 
1342002, 1472467258, 10:40:58, 8, 0, 1, 0, 0.16, 0.00, 0.02, 0.00, 
1342502, 1472467258, 10:40:58, 8, 0, 0, 0, 0.16, 0.00, 0.00, 0.00, 
1343002, 1472467259, 10:40:59, 3, 8, 0, 0, 0.06, 0.16, 0.00, 0.00, 
1343502, 1472467259, 10:40:59, 0, 8, 0, 1, 0.00, 0.16, 0.00, 0.02, 
1344002, 1472467260, 10:41:0, 5, 8, 1, 0, 0.10, 0.16, 0.02, 0.00, 
1344502, 1472467260, 10:41:0, 0, 8, 0, 0, 0.00, 0.16, 0.00, 0.00, 
1345002, 1472467261, 10:41:1, 0, 8, 0, 1, 0.00, 0.16, 0.00, 0.02, 
1345502, 1472467261, 10:41:1, 0, 4, 0, 1, 0.00, 0.08, 0.00, 0.02, 
1346002, 1472467262, 10:41:2, 8, 1, 0, 0, 0.16, 0.02, 0.00, 0.00, 
1346502, 1472467262, 10:41:2, 8, 0, 0, 0, 0.16, 0.00, 0.00, 0.00, 
1347002, 1472467263, 10:41:3, 1, 8, 0, 0, 0.02, 0.16, 0.00, 0.00, 
1347502, 1472467263, 10:41:3, 3, 8, 0, 0, 0.06, 0.16, 0.00, 0.00, 
1348002, 1472467264, 10:41:4, 4, 5, 0, 1, 0.08, 0.10, 0.00, 0.02, 
1348502, 1472467264, 10:41:4, 8, 4, 0, 0, 0.16, 0.08, 0.00, 0.00, 
1349002, 1472467265, 10:41:5, 4, 1, 0, 1, 0.08, 0.02, 0.00, 0.02, 
1349502, 1472467265, 10:41:5, 8, 0, 0, 0, 0.16, 0.00, 0.00, 0.00, 
1350002, 1472467266, 10:41:6, 5, 8, 1, 0, 0.10, 0.16, 0.02, 0.00, 
1350502, 1472467266, 10:41:6, 4, 8, 0, 1, 0.08, 0.16, 0.00, 0.02, 
1351002, 1472467267, 10:41:7, 4, 1, 0, 1, 0.08, 0.02, 0.00, 0.02, 
1351502, 1472467267, 10:41:7, 4, 1, 0, 1, 0.08, 0.02, 0.00, 0.02, 
1352002, 1472467268, 10:41:8, 8, 1, 0, 0, 0.16, 0.02, 0.00, 0.00, 
1352502, 1472467268, 10:41:8, 1, 8, 0, 0, 0.02, 0.16, 0.00, 0.00, 
1353003, 1472467269, 10:41:9, 4, 1, 0, 0, 0.08, 0.02, 0.00, 0.00, 
1353502, 1472467269, 10:41:9, 1, 8, 3, 0, 0.02, 0.16, 0.06, 0.00, 
1354002, 1472467270, 10:41:10, 4, 1, 0, 0, 0.08, 0.02, 0.00, 0.00, 
1354502, 1472467270, 10:41:10, 0, 4, 1, 0, 0.00, 0.08, 0.02, 0.00, 
1355002, 1472467271, 10:41:11, 4, 1, 0, 0, 0.08, 0.02, 0.00, 0.00, 
1355502, 1472467271, 10:41:11, 0, 8, 0, 1, 0.00, 0.16, 0.00, 0.02, 
1356002, 1472467272, 10:41:12, 1, 8, 1, 0, 0.02, 0.16, 0.02, 0.00, 
1356503, 1472467272, 10:41:12, 1, 8, 1, 0, 0.02, 0.16, 0.02, 0.00, 
1357002, 1472467273, 10:41:13, 0, 8, 0, 1, 0.00, 0.16, 0.00, 0.02, 
1357502, 1472467273, 10:41:13, 8, 4, 1, 0, 0.16, 0.08, 0.02, 0.00, 
1358002, 1472467274, 10:41:14, 8, 0, 0, 0, 0.16, 0.00, 0.00, 0.00, 
1358502, 1472467274, 10:41:14, 0, 4, 1, 0, 0.00, 0.08, 0.02, 0.00, 
1359002, 1472467275, 10:41:15, 8, 0, 0, 0, 0.16, 0.00, 0.00, 0.00, 
1359502, 1472467275, 10:41:15, 5, 4, 1, 0, 0.10, 0.08, 0.02, 0.00, 
1360002, 1472467276, 10:41:16, 1, 8, 0, 0, 0.02, 0.16, 0.00, 0.00, 
1360502, 1472467276, 10:41:16, 8, 0, 0, 0, 0.16, 0.00, 0.00, 0.00, 
1361002, 1472467277, 10:41:17, 0, 5, 0, 1, 0.00, 0.10, 0.00, 0.02, 
1361502, 1472467277, 10:41:17, 1, 8, 1, 0, 0.02, 0.16, 0.02, 0.00, 
1362002, 1472467278, 10:41:18, 0, 8, 0, 1, 0.00, 0.16, 0.00, 0.02, 
1362502, 1472467278, 10:41:18, 8, 4, 1, 0, 0.16, 0.08, 0.02, 0.00, 
1363002, 1472467279, 10:41:19, 0, 3, 0, 1, 0.00, 0.06, 0.00, 0.02, 
1363502, 1472467279, 10:41:19, 1, 4, 0, 0, 0.02, 0.08, 0.00, 0.00, 
1364002, 1472467280, 10:41:20, 5, 8, 1, 0, 0.10, 0.16, 0.02, 0.00, 
1364502, 1472467280, 10:41:20, 5, 4, 1, 0, 0.10, 0.08, 0.02, 0.00, 
1365002, 1472467281, 10:41:21, 4, 1, 0, 1, 0.08, 0.02, 0.00, 0.02, 
1365502, 1472467281, 10:41:21, 8, 1, 0, 0, 0.16, 0.02, 0.00, 0.00, 
1366002, 1472467282, 10:41:22, 4, 9, 0, 1, 0.08, 0.18, 0.00, 0.02, 
1366502, 1472467282, 10:41:22, 0, 8, 0, 1, 0.00, 0.16, 0.00, 0.02, 
1367002, 1472467283, 10:41:23, 1, 8, 1, 0, 0.02, 0.16, 0.02, 0.00, 
1367502, 1472467283, 10:41:23, 8, 0, 0, 0, 0.16, 0.00, 0.00, 0.00, 
1368002, 1472467284, 10:41:24, 4, 4, 1, 0, 0.08, 0.08, 0.02, 0.00, 
1368502, 1472467284, 10:41:24, 8, 4, 1, 0, 0.16, 0.08, 0.02, 0.00, 
1369003, 1472467285, 10:41:25, 8, 1, 0, 0, 0.16, 0.02, 0.00, 0.00, 
1369502, 1472467285, 10:41:25, 4, 4, 1, 0, 0.08, 0.08, 0.02, 0.00, 
1370002, 1472467286, 10:41:26, 4, 4, 1, 0, 0.08, 0.08, 0.02, 0.00, 
1370502, 1472467286, 10:41:26, 4, 5, 0, 1, 0.08, 0.10, 0.00, 0.02, 
1371002, 1472467287, 10:41:27, 1, 0, 0, 1, 0.02, 0.00, 0.00, 0.02, 
1371502, 1472467287, 10:41:27, 0, 8, 0, 1, 0.00, 0.16, 0.00, 0.02, 
1372002, 1472467288, 10:41:28, 8, 0, 0, 0, 0.16, 0.00, 0.00, 0.00, 
1372503, 1472467288, 10:41:28, 8, 4, 1, 0, 0.16, 0.08, 0.02, 0.00, 
1373002, 1472467289, 10:41:29, 0, 8, 0, 1, 0.00, 0.16, 0.00, 0.02, 
1373502, 1472467289, 10:41:29, 1, 8, 1, 0, 0.02, 0.16, 0.02, 0.00, 
1374002, 1472467290, 10:41:30, 4, 3, 0, 0, 0.08, 0.06, 0.00, 0.00, 
1374502, 1472467290, 10:41:30, 0, 8, 0, 1, 0.00, 0.16, 0.00, 0.02, 
1375002, 1472467291, 10:41:31, 0, 8, 0, 1, 0.00, 0.16, 0.00, 0.02, 
1375502, 1472467291, 10:41:31, 0, 5, 0, 1, 0.00, 0.10, 0.00, 0.02, 
1376002, 1472467292, 10:41:32, 8, 0, 0, 0, 0.16, 0.00, 0.00, 0.00, 
1376502, 1472467292, 10:41:32, 3, 8, 0, 0, 0.06, 0.16, 0.00, 0.00, 
1377002, 1472467293, 10:41:33, 4, 1, 0, 0, 0.08, 0.02, 0.00, 0.00, 
1377502, 1472467293, 10:41:33, 5, 8, 1, 0, 0.10, 0.16, 0.02, 0.00, 
1378002, 1472467294, 10:41:34, 0, 8, 0, 1, 0.00, 0.16, 0.00, 0.02, 
1378502, 1472467294, 10:41:34, 4, 8, 1, 0, 0.08, 0.16, 0.02, 0.00, 
1379002, 1472467295, 10:41:35, 4, 1, 0, 1, 0.08, 0.02, 0.00, 0.02, 
1379502, 1472467295, 10:41:35, 0, 8, 0, 1, 0.00, 0.16, 0.00, 0.02, 
1380002, 1472467296, 10:41:36, 1, 8, 0, 0, 0.02, 0.16, 0.00, 0.00, 
1380502, 1472467296, 10:41:36, 8, 1, 0, 0, 0.16, 0.02, 0.00, 0.00, 
1381002, 1472467297, 10:41:37, 8, 1, 0, 0, 0.16, 0.02, 0.00, 0.00, 
1381502, 1472467297, 10:41:37, 4, 1, 0, 0, 0.08, 0.02, 0.00, 0.00, 
1382002, 1472467298, 10:41:38, 1, 8, 1, 0, 0.02, 0.16, 0.02, 0.00, 
1382502, 1472467298, 10:41:38, 3, 8, 0, 0, 0.06, 0.16, 0.00, 0.00, 
1383002, 1472467299, 10:41:39, 8, 0, 0, 0, 0.16, 0.00, 0.00, 0.00, 
1383502, 1472467299, 10:41:39, 4, 1, 0, 1, 0.08, 0.02, 0.00, 0.02, 
1384002, 1472467300, 10:41:40, 8, 4, 1, 0, 0.16, 0.08, 0.02, 0.00, 
1384502, 1472467300, 10:41:40, 8, 1, 0, 0, 0.16, 0.02, 0.00, 0.00, 
1385003, 1472467301, 10:41:41, 0, 8, 0, 1, 0.00, 0.16, 0.00, 0.02, 
1385502, 1472467301, 10:41:41, 0, 9, 0, 1, 0.00, 0.18, 0.00, 0.02, 
1386002, 1472467302, 10:41:42, 8, 1, 0, 0, 0.16, 0.02, 0.00, 0.00, 
1386502, 1472467302, 10:41:42, 8, 1, 0, 0, 0.16, 0.02, 0.00, 0.00, 
1387002, 1472467303, 10:41:43, 4, 4, 0, 0, 0.08, 0.08, 0.00, 0.00, 
1387502, 1472467303, 10:41:43, 0, 1, 0, 0, 0.00, 0.02, 0.00, 0.00, 
1388002, 1472467304, 10:41:44, 4, 4, 1, 0, 0.08, 0.08, 0.02, 0.00, 
1388503, 1472467304, 10:41:44, 4, 9, 0, 1, 0.08, 0.18, 0.00, 0.02, 
1389002, 1472467305, 10:41:45, 3, 8, 0, 0, 0.06, 0.16, 0.00, 0.00, 
1389502, 1472467305, 10:41:45, 0, 8, 0, 1, 0.00, 0.16, 0.00, 0.02, 
1390002, 1472467306, 10:41:46, 0, 8, 0, 1, 0.00, 0.16, 0.00, 0.02, 
1390502, 1472467306, 10:41:46, 0, 8, 0, 1, 0.00, 0.16, 0.00, 0.02, 
1391002, 1472467307, 10:41:47, 1, 8, 0, 0, 0.02, 0.16, 0.00, 0.00, 
1391502, 1472467307, 10:41:47, 8, 1, 0, 0, 0.16, 0.02, 0.00, 0.00, 
1392002, 1472467308, 10:41:48, 0, 8, 0, 1, 0.00, 0.16, 0.00, 0.02, 
1392502, 1472467308, 10:41:48, 5, 8, 1, 0, 0.10, 0.16, 0.02, 0.00, 
1393002, 1472467309, 10:41:49, 3, 8, 0, 0, 0.06, 0.16, 0.00, 0.00, 
1393502, 1472467309, 10:41:49, 8, 1, 0, 0, 0.16, 0.02, 0.00, 0.00, 
1394002, 1472467310, 10:41:50, 8, 4, 1, 0, 0.16, 0.08, 0.02, 0.00, 
1394502, 1472467310, 10:41:50, 0, 8, 0, 1, 0.00, 0.16, 0.00, 0.02, 
1395002, 1472467311, 10:41:51, 8, 2, 0, 0, 0.16, 0.04, 0.00, 0.00, 
1395502, 1472467311, 10:41:51, 4, 4, 1, 0, 0.08, 0.08, 0.02, 0.00, 
1396002, 1472467312, 10:41:52, 155, 168, 135, 152, 3.03, 3.28, 2.64, 2.97, 
1396502, 1472467312, 10:41:52, 401, 371, 369, 359, 7.84, 7.25, 7.21, 7.02, 
1397002, 1472467313, 10:41:53, 439, 394, 383, 396, 8.58, 7.70, 7.49, 7.74, 
1397502, 1472467313, 10:41:53, 438, 390, 403, 394, 8.56, 7.62, 7.88, 7.70, 
1398002, 1472467314, 10:41:54, 428, 405, 396, 387, 8.37, 7.92, 7.74, 7.57, 
1398502, 1472467314, 10:41:54, 855, 844, 855, 828, 16.72, 16.50, 16.72, 16.19, 
1399002, 1472467315, 10:41:55, 568, 547, 550, 545, 11.10, 10.69, 10.75, 10.65, 
1399502, 1472467315, 10:41:55, 537, 481, 513, 500, 10.50, 9.40, 10.03, 9.78, 
1400002, 1472467316, 10:41:56, 528, 475, 504, 492, 10.32, 9.29, 9.85, 9.62, 
1400502, 1472467316, 10:41:56, 536, 482, 487, 502, 10.48, 9.42, 9.52, 9.81, 
1401003, 1472467317, 10:41:57, 931, 910, 919, 163, 18.20, 17.79, 17.97, 3.19, 
1401502, 1472467317, 10:41:57, 491, 434, 480, 111, 9.60, 8.48, 9.38, 2.17, 
1402002, 1472467318, 10:41:58, 318, 265, 296, 103, 6.22, 5.18, 5.79, 2.01, 
1402502, 1472467318, 10:41:58, 286, 233, 264, 99, 5.59, 4.56, 5.16, 1.94, 
1403002, 1472467319, 10:41:59, 450, 388, 424, 286, 8.80, 7.59, 8.29, 5.59, 
1403502, 1472467319, 10:41:59, 567, 523, 529, 523, 11.09, 10.22, 10.34, 10.22, 
1404002, 1472467320, 10:42:0, 111, 112, 110, 128, 2.17, 2.19, 2.15, 2.50, 
1404503, 1472467320, 10:42:0, 19, 32, 7, 32, 0.37, 0.63, 0.14, 0.63, 
1405002, 1472467321, 10:42:1, 16, 8, 9, 8, 0.31, 0.16, 0.18, 0.16, 
1405502, 1472467321, 10:42:1, 4, 8, 4, 3, 0.08, 0.16, 0.08, 0.06, 
1406002, 1472467322, 10:42:2, 4, 5, 0, 1, 0.08, 0.10, 0.00, 0.02, 
1406502, 1472467322, 10:42:2, 4, 0, 1, 0, 0.08, 0.00, 0.02, 0.00, 
1407002, 1472467323, 10:42:3, 4, 4, 1, 0, 0.08, 0.08, 0.02, 0.00, 
1407502, 1472467323, 10:42:3, 0, 8, 0, 0, 0.00, 0.16, 0.00, 0.00, 
1408002, 1472467324, 10:42:4, 0, 0, 0, 0, 0.00, 0.00, 0.00, 0.00, 
1408502, 1472467324, 10:42:4, 0, 0, 0, 1, 0.00, 0.00, 0.00, 0.02, 
1409002, 1472467325, 10:42:5, 0, 4, 1, 0, 0.00, 0.08, 0.02, 0.00, 
1409502, 1472467325, 10:42:5, 0, 5, 0, 1, 0.00, 0.10, 0.00, 0.02, 
1410002, 1472467326, 10:42:6, 0, 0, 0, 0, 0.00, 0.00, 0.00, 0.00, 
1410502, 1472467326, 10:42:6, 1, 8, 0, 0, 0.02, 0.16, 0.00, 0.00, 
1411002, 1472467327, 10:42:7, 4, 0, 0, 0, 0.08, 0.00, 0.00, 0.00, 
1411502, 1472467327, 10:42:7, 4, 0, 0, 0, 0.08, 0.00, 0.00, 0.00, 
1412002, 1472467328, 10:42:8, 4, 1, 0, 0, 0.08, 0.02, 0.00, 0.00, 
1412502, 1472467328, 10:42:8, 0, 5, 0, 1, 0.00, 0.10, 0.00, 0.02, 
1413002, 1472467329, 10:42:9, 0, 0, 0, 0, 0.00, 0.00, 0.00, 0.00, 
1413502, 1472467329, 10:42:9, 0, 1, 0, 0, 0.00, 0.02, 0.00, 0.00, 
1414002, 1472467330, 10:42:10, 0, 4, 1, 0, 0.00, 0.08, 0.02, 0.00, 
1414502, 1472467330, 10:42:10, 1, 8, 1, 0, 0.02, 0.16, 0.02, 0.00, 
1415002, 1472467331, 10:42:11, 1, 8, 1, 0, 0.02, 0.16, 0.02, 0.00, 
1415502, 1472467331, 10:42:11, 0, 8, 0, 0, 0.00, 0.16, 0.00, 0.00, 
1416002, 1472467332, 10:42:12, 0, 4, 0, 1, 0.00, 0.08, 0.00, 0.02, 
1416502, 1472467332, 10:42:12, 0, 0, 1, 0, 0.00, 0.00, 0.02, 0.00, 
1417003, 1472467333, 10:42:13, 4, 1, 0, 0, 0.08, 0.02, 0.00, 0.00, 
1417502, 1472467333, 10:42:13, 0, 4, 0, 1, 0.00, 0.08, 0.00, 0.02, 
1418002, 1472467334, 10:42:14, 8, 1, 0, 0, 0.16, 0.02, 0.00, 0.00, 
1418502, 1472467334, 10:42:14, 0, 0, 1, 0, 0.00, 0.00, 0.02, 0.00, 
1419002, 1472467335, 10:42:15, 0, 4, 0, 1, 0.00, 0.08, 0.00, 0.02, 
1419502, 1472467335, 10:42:15, 1, 8, 1, 0, 0.02, 0.16, 0.02, 0.00, 
1420002, 1472467336, 10:42:16, 1, 8, 0, 0, 0.02, 0.16, 0.00, 0.00, 
1420503, 1472467336, 10:42:16, 1, 4, 1, 0, 0.02, 0.08, 0.02, 0.00, 
1421002, 1472467337, 10:42:17, 0, 5, 0, 1, 0.00, 0.10, 0.00, 0.02, 
1421502, 1472467337, 10:42:17, 4, 1, 0, 0, 0.08, 0.02, 0.00, 0.00, 
1422002, 1472467338, 10:42:18, 0, 4, 0, 1, 0.00, 0.08, 0.00, 0.02, 
1422502, 1472467338, 10:42:18, 0, 8, 0, 0, 0.00, 0.16, 0.00, 0.00, 
1423002, 1472467339, 10:42:19, 0, 4, 0, 1, 0.00, 0.08, 0.00, 0.02, 
1423502, 1472467339, 10:42:19, 0, 8, 0, 1, 0.00, 0.16, 0.00, 0.02, 
1424002, 1472467340, 10:42:20, 0, 4, 0, 1, 0.00, 0.08, 0.00, 0.02, 
1424502, 1472467340, 10:42:20, 3, 8, 0, 0, 0.06, 0.16, 0.00, 0.00, 
1425002, 1472467341, 10:42:21, 0, 1, 0, 1, 0.00, 0.02, 0.00, 0.02, 
1425502, 1472467341, 10:42:21, 0, 0, 1, 0, 0.00, 0.00, 0.02, 0.00, 
1426002, 1472467342, 10:42:22, 4, 1, 0, 0, 0.08, 0.02, 0.00, 0.00, 
1426502, 1472467342, 10:42:22, 0, 8, 0, 1, 0.00, 0.16, 0.00, 0.02, 
1427002, 1472467343, 10:42:23, 0, 0, 1, 0, 0.00, 0.00, 0.02, 0.00, 
1427502, 1472467343, 10:42:23, 4, 1, 0, 0, 0.08, 0.02, 0.00, 0.00, 
1428002, 1472467344, 10:42:24, 4, 1, 0, 0, 0.08, 0.02, 0.00, 0.00, 
1428502, 1472467344, 10:42:24, 1, 8, 0, 0, 0.02, 0.16, 0.00, 0.00, 
1429002, 1472467345, 10:42:25, 0, 8, 0, 0, 0.00, 0.16, 0.00, 0.00, 
1429502, 1472467345, 10:42:25, 0, 8, 0, 1, 0.00, 0.16, 0.00, 0.02, 
1430002, 1472467346, 10:42:26, 1, 4, 1, 0, 0.02, 0.08, 0.02, 0.00, 
1430502, 1472467346, 10:42:26, 4, 0, 0, 0, 0.08, 0.00, 0.00, 0.00, 
1431002, 1472467347, 10:42:27, 1, 8, 0, 0, 0.02, 0.16, 0.00, 0.00, 
1431502, 1472467347, 10:42:27, 0, 4, 1, 0, 0.00, 0.08, 0.02, 0.00, 
1432002, 1472467348, 10:42:28, 0, 4, 1, 0, 0.00, 0.08, 0.02, 0.00, 
1432502, 1472467348, 10:42:28, 1, 8, 0, 0, 0.02, 0.16, 0.00, 0.00, 
1433003, 1472467349, 10:42:29, 4, 0, 0, 0, 0.08, 0.00, 0.00, 0.00, 
1433502, 1472467349, 10:42:29, 0, 8, 0, 0, 0.00, 0.16, 0.00, 0.00, 
1434002, 1472467350, 10:42:30, 0, 8, 0, 1, 0.00, 0.16, 0.00, 0.02, 
1434502, 1472467350, 10:42:30, 1, 8, 0, 0, 0.02, 0.16, 0.00, 0.00, 
1435002, 1472467351, 10:42:31, 0, 0, 0, 0, 0.00, 0.00, 0.00, 0.00, 
1435502, 1472467351, 10:42:31, 0, 5, 0, 1, 0.00, 0.10, 0.00, 0.02, 
1436002, 1472467352, 10:42:32, 1, 8, 1, 0, 0.02, 0.16, 0.02, 0.00, 
1436503, 1472467352, 10:42:32, 3, 8, 0, 0, 0.06, 0.16, 0.00, 0.00, 
1437002, 1472467353, 10:42:33, 4, 1, 0, 0, 0.08, 0.02, 0.00, 0.00, 
1437502, 1472467353, 10:42:33, 0, 0, 0, 0, 0.00, 0.00, 0.00, 0.00, 
1438002, 1472467354, 10:42:34, 1, 4, 3, 0, 0.02, 0.08, 0.06, 0.00, 
1438502, 1472467354, 10:42:34, 0, 4, 1, 0, 0.00, 0.08, 0.02, 0.00, 
1439002, 1472467355, 10:42:35, 1, 8, 0, 0, 0.02, 0.16, 0.00, 0.00, 
1439502, 1472467355, 10:42:35, 0, 4, 1, 0, 0.00, 0.08, 0.02, 0.00, 
1440002, 1472467356, 10:42:36, 0, 0, 0, 0, 0.00, 0.00, 0.00, 0.00, 
1440502, 1472467356, 10:42:36, 4, 0, 0, 0, 0.08, 0.00, 0.00, 0.00, 
1441002, 1472467357, 10:42:37, 0, 1, 0, 1, 0.00, 0.02, 0.00, 0.02, 
1441502, 1472467357, 10:42:37, 0, 4, 0, 1, 0.00, 0.08, 0.00, 0.02, 
1442002, 1472467358, 10:42:38, 1, 8, 1, 0, 0.02, 0.16, 0.02, 0.00, 
1442502, 1472467358, 10:42:38, 0, 0, 0, 0, 0.00, 0.00, 0.00, 0.00, 
1443002, 1472467359, 10:42:39, 0, 5, 0, 1, 0.00, 0.10, 0.00, 0.02, 
1443502, 1472467359, 10:42:39, 8, 1, 0, 0, 0.16, 0.02, 0.00, 0.00, 
1444002, 1472467360, 10:42:40, 4, 0, 0, 0, 0.08, 0.00, 0.00, 0.00, 
1444502, 1472467360, 10:42:40, 0, 4, 1, 0, 0.00, 0.08, 0.02, 0.00, 
1445002, 1472467361, 10:42:41, 1, 8, 1, 0, 0.02, 0.16, 0.02, 0.00, 
1445502, 1472467361, 10:42:41, 0, 4, 1, 0, 0.00, 0.08, 0.02, 0.00, 
1446002, 1472467362, 10:42:42, 4, 1, 0, 0, 0.08, 0.02, 0.00, 0.00, 
1446502, 1472467362, 10:42:42, 1, 8, 0, 0, 0.02, 0.16, 0.00, 0.00, 
1447002, 1472467363, 10:42:43, 0, 0, 0, 0, 0.00, 0.00, 0.00, 0.00, 
1447502, 1472467363, 10:42:43, 1, 8, 0, 0, 0.02, 0.16, 0.00, 0.00, 
1448002, 1472467364, 10:42:44, 4, 0, 0, 0, 0.08, 0.00, 0.00, 0.00, 
1448502, 1472467364, 10:42:44, 1, 8, 1, 0, 0.02, 0.16, 0.02, 0.00, 
1449003, 1472467365, 10:42:45, 1, 8, 1, 0, 0.02, 0.16, 0.02, 0.00, 
1449502, 1472467365, 10:42:45, 4, 1, 0, 0, 0.08, 0.02, 0.00, 0.00, 
1450002, 1472467366, 10:42:46, 0, 1, 0, 0, 0.00, 0.02, 0.00, 0.00, 
1450502, 1472467366, 10:42:46, 3, 8, 0, 0, 0.06, 0.16, 0.00, 0.00, 
1451002, 1472467367, 10:42:47, 4, 0, 0, 0, 0.08, 0.00, 0.00, 0.00, 
