millis,Date,Time,Sensor1,Sensor2,Sensor3,Trigger,Sensor1 Amps,Sensor2 Amps,Sensor3 Amps,Trigger amps
16502, 1471948253, 10:30:53, 0, 8, 0, 0, 0.00, 0.16, 0.00, 0.00, 
17002, 1471948254, 10:30:54, 4, 8, 0, 0, 0.08, 0.16, 0.00, 0.00, 
17502, 1471948254, 10:30:54, 1, 4, 1, 0, 0.02, 0.08, 0.02, 0.00, 
18002, 1471948255, 10:30:55, 4, 2, 0, 0, 0.08, 0.04, 0.00, 0.00, 
18502, 1471948255, 10:30:55, 4, 4, 0, 0, 0.08, 0.08, 0.00, 0.00, 
19002, 1471948256, 10:30:56, 1, 8, 1, 0, 0.02, 0.16, 0.02, 0.00, 
19502, 1471948256, 10:30:56, 4, 8, 0, 0, 0.08, 0.16, 0.00, 0.00, 
20002, 1471948257, 10:30:57, 0, 8, 0, 0, 0.00, 0.16, 0.00, 0.00, 
20502, 1471948257, 10:30:57, 0, 8, 0, 0, 0.00, 0.16, 0.00, 0.00, 
21002, 1471948258, 10:30:58, 4, 4, 0, 0, 0.08, 0.08, 0.00, 0.00, 
21502, 1471948258, 10:30:58, 4, 2, 0, 0, 0.08, 0.04, 0.00, 0.00, 
22002, 1471948259, 10:30:59, 0, 8, 0, 0, 0.00, 0.16, 0.00, 0.00, 
22502, 1471948259, 10:30:59, 5, 4, 1, 0, 0.10, 0.08, 0.02, 0.00, 
23002, 1471948260, 10:31:0, 8, 2, 0, 0, 0.16, 0.04, 0.00, 0.00, 
23502, 1471948260, 10:31:0, 4, 4, 0, 0, 0.08, 0.08, 0.00, 0.00, 
24002, 1471948261, 10:31:1, 1, 8, 1, 0, 0.02, 0.16, 0.02, 0.00, 
24502, 1471948261, 10:31:1, 1, 8, 1, 0, 0.02, 0.16, 0.02, 0.00, 
25003, 1471948262, 10:31:2, 4, 8, 0, 0, 0.08, 0.16, 0.00, 0.00, 
25502, 1471948262, 10:31:2, 8, 1, 0, 1, 0.16, 0.02, 0.00, 0.02, 
26002, 1471948263, 10:31:3, 4, 4, 0, 0, 0.08, 0.08, 0.00, 0.00, 
26502, 1471948263, 10:31:3, 0, 8, 0, 0, 0.00, 0.16, 0.00, 0.00, 
27002, 1471948264, 10:31:4, 4, 4, 0, 0, 0.08, 0.08, 0.00, 0.00, 
27502, 1471948264, 10:31:4, 8, 0, 0, 0, 0.16, 0.00, 0.00, 0.00, 
28002, 1471948265, 10:31:5, 4, 4, 0, 0, 0.08, 0.08, 0.00, 0.00, 
28503, 1471948265, 10:31:5, 0, 8, 0, 0, 0.00, 0.16, 0.00, 0.00, 
29002, 1471948266, 10:31:6, 8, 1, 0, 0, 0.16, 0.02, 0.00, 0.00, 
29502, 1471948266, 10:31:6, 8, 1, 0, 0, 0.16, 0.02, 0.00, 0.00, 
30002, 1471948267, 10:31:7, 4, 8, 0, 0, 0.08, 0.16, 0.00, 0.00, 
30502, 1471948267, 10:31:7, 4, 8, 0, 0, 0.08, 0.16, 0.00, 0.00, 
31002, 1471948268, 10:31:8, 4, 1, 0, 1, 0.08, 0.02, 0.00, 0.02, 
31502, 1471948268, 10:31:8, 8, 2, 0, 0, 0.16, 0.04, 0.00, 0.00, 
32002, 1471948269, 10:31:9, 8, 1, 0, 0, 0.16, 0.02, 0.00, 0.00, 
32502, 1471948269, 10:31:9, 1, 8, 0, 0, 0.02, 0.16, 0.00, 0.00, 
33002, 1471948270, 10:31:10, 1, 8, 0, 0, 0.02, 0.16, 0.00, 0.00, 
33502, 1471948270, 10:31:10, 1, 8, 0, 4, 0.02, 0.16, 0.00, 0.08, 
34002, 1471948271, 10:31:11, 0, 8, 0, 0, 0.00, 0.16, 0.00, 0.00, 
34502, 1471948271, 10:31:11, 1, 8, 1, 0, 0.02, 0.16, 0.02, 0.00, 
35002, 1471948272, 10:31:12, 4, 4, 0, 0, 0.08, 0.08, 0.00, 0.00, 
35502, 1471948272, 10:31:12, 1, 8, 1, 0, 0.02, 0.16, 0.02, 0.00, 
36002, 1471948273, 10:31:13, 8, 1, 0, 0, 0.16, 0.02, 0.00, 0.00, 
36502, 1471948273, 10:31:13, 4, 4, 0, 0, 0.08, 0.08, 0.00, 0.00, 
37002, 1471948274, 10:31:14, 0, 8, 0, 0, 0.00, 0.16, 0.00, 0.00, 
37502, 1471948274, 10:31:14, 4, 4, 0, 0, 0.08, 0.08, 0.00, 0.00, 
38002, 1471948275, 10:31:15, 4, 8, 0, 0, 0.08, 0.16, 0.00, 0.00, 
38502, 1471948275, 10:31:15, 4, 2, 0, 0, 0.08, 0.04, 0.00, 0.00, 
39002, 1471948276, 10:31:16, 4, 2, 0, 0, 0.08, 0.04, 0.00, 0.00, 
39502, 1471948276, 10:31:16, 4, 2, 0, 0, 0.08, 0.04, 0.00, 0.00, 
40002, 1471948277, 10:31:17, 4, 2, 0, 0, 0.08, 0.04, 0.00, 0.00, 
40502, 1471948277, 10:31:17, 4, 4, 0, 0, 0.08, 0.08, 0.00, 0.00, 
41003, 1471948278, 10:31:18, 0, 8, 0, 0, 0.00, 0.16, 0.00, 0.00, 
41502, 1471948278, 10:31:18, 4, 0, 0, 0, 0.08, 0.00, 0.00, 0.00, 
42002, 1471948279, 10:31:19, 0, 8, 0, 0, 0.00, 0.16, 0.00, 0.00, 
42502, 1471948279, 10:31:19, 4, 4, 1, 0, 0.08, 0.08, 0.02, 0.00, 
43002, 1471948280, 10:31:20, 8, 4, 0, 0, 0.16, 0.08, 0.00, 0.00, 
43502, 1471948280, 10:31:20, 8, 1, 0, 0, 0.16, 0.02, 0.00, 0.00, 
44002, 1471948281, 10:31:21, 5, 4, 1, 0, 0.10, 0.08, 0.02, 0.00, 
44503, 1471948281, 10:31:21, 1, 8, 1, 0, 0.02, 0.16, 0.02, 0.00, 
45002, 1471948282, 10:31:22, 4, 8, 0, 0, 0.08, 0.16, 0.00, 0.00, 
45502, 1471948282, 10:31:22, 0, 8, 0, 0, 0.00, 0.16, 0.00, 0.00, 
46002, 1471948283, 10:31:23, 8, 1, 0, 0, 0.16, 0.02, 0.00, 0.00, 
46502, 1471948283, 10:31:23, 4, 8, 0, 1, 0.08, 0.16, 0.00, 0.02, 
47002, 1471948284, 10:31:24, 0, 8, 0, 0, 0.00, 0.16, 0.00, 0.00, 
47502, 1471948284, 10:31:24, 4, 2, 0, 0, 0.08, 0.04, 0.00, 0.00, 
48002, 1471948285, 10:31:25, 4, 8, 0, 1, 0.08, 0.16, 0.00, 0.02, 
48502, 1471948285, 10:31:25, 0, 8, 0, 0, 0.00, 0.16, 0.00, 0.00, 
49002, 1471948286, 10:31:26, 0, 8, 0, 0, 0.00, 0.16, 0.00, 0.00, 
49502, 1471948286, 10:31:26, 8, 0, 0, 0, 0.16, 0.00, 0.00, 0.00, 
50002, 1471948287, 10:31:27, 8, 1, 0, 0, 0.16, 0.02, 0.00, 0.00, 
50502, 1471948287, 10:31:27, 0, 8, 0, 0, 0.00, 0.16, 0.00, 0.00, 
51002, 1471948288, 10:31:28, 4, 4, 1, 0, 0.08, 0.08, 0.02, 0.00, 
51502, 1471948288, 10:31:28, 1, 8, 1, 0, 0.02, 0.16, 0.02, 0.00, 
52002, 1471948289, 10:31:29, 8, 1, 0, 1, 0.16, 0.02, 0.00, 0.02, 
52502, 1471948289, 10:31:29, 4, 8, 0, 1, 0.08, 0.16, 0.00, 0.02, 
53002, 1471948290, 10:31:30, 4, 8, 0, 1, 0.08, 0.16, 0.00, 0.02, 
53502, 1471948290, 10:31:30, 8, 0, 0, 0, 0.16, 0.00, 0.00, 0.00, 
54002, 1471948291, 10:31:31, 8, 1, 0, 1, 0.16, 0.02, 0.00, 0.02, 
54502, 1471948291, 10:31:31, 4, 4, 1, 0, 0.08, 0.08, 0.02, 0.00, 
55002, 1471948292, 10:31:32, 4, 1, 0, 1, 0.08, 0.02, 0.00, 0.02, 
55502, 1471948292, 10:31:32, 0, 8, 0, 0, 0.00, 0.16, 0.00, 0.00, 
56002, 1471948293, 10:31:33, 1, 8, 1, 0, 0.02, 0.16, 0.02, 0.00, 
56502, 1471948293, 10:31:33, 4, 1, 0, 1, 0.08, 0.02, 0.00, 0.02, 
57003, 1471948294, 10:31:34, 1, 4, 1, 0, 0.02, 0.08, 0.02, 0.00, 
57502, 1471948294, 10:31:34, 0, 8, 0, 0, 0.00, 0.16, 0.00, 0.00, 
58002, 1471948295, 10:31:35, 1, 4, 1, 0, 0.02, 0.08, 0.02, 0.00, 
58502, 1471948295, 10:31:35, 0, 8, 0, 0, 0.00, 0.16, 0.00, 0.00, 
59002, 1471948296, 10:31:36, 0, 8, 0, 0, 0.00, 0.16, 0.00, 0.00, 
59502, 1471948296, 10:31:36, 8, 1, 0, 1, 0.16, 0.02, 0.00, 0.02, 
60002, 1471948297, 10:31:37, 0, 8, 0, 0, 0.00, 0.16, 0.00, 0.00, 
60503, 1471948297, 10:31:37, 8, 0, 0, 0, 0.16, 0.00, 0.00, 0.00, 
61002, 1471948298, 10:31:38, 1, 8, 1, 0, 0.02, 0.16, 0.02, 0.00, 
61502, 1471948298, 10:31:38, 8, 1, 0, 1, 0.16, 0.02, 0.00, 0.02, 
62002, 1471948299, 10:31:39, 1, 8, 1, 0, 0.02, 0.16, 0.02, 0.00, 
62502, 1471948299, 10:31:39, 8, 0, 0, 0, 0.16, 0.00, 0.00, 0.00, 
63002, 1471948300, 10:31:40, 4, 1, 0, 1, 0.08, 0.02, 0.00, 0.02, 
63502, 1471948300, 10:31:40, 0, 8, 0, 0, 0.00, 0.16, 0.00, 0.00, 
64002, 1471948301, 10:31:41, 8, 2, 0, 0, 0.16, 0.04, 0.00, 0.00, 
64502, 1471948301, 10:31:41, 8, 1, 0, 0, 0.16, 0.02, 0.00, 0.00, 
65002, 1471948302, 10:31:42, 4, 2, 0, 0, 0.08, 0.04, 0.00, 0.00, 
65502, 1471948302, 10:31:42, 8, 0, 0, 0, 0.16, 0.00, 0.00, 0.00, 
66002, 1471948303, 10:31:43, 1, 8, 1, 0, 0.02, 0.16, 0.02, 0.00, 
66502, 1471948303, 10:31:43, 8, 2, 0, 0, 0.16, 0.04, 0.00, 0.00, 
67002, 1471948304, 10:31:44, 8, 1, 0, 0, 0.16, 0.02, 0.00, 0.00, 
67502, 1471948304, 10:31:44, 4, 4, 0, 0, 0.08, 0.08, 0.00, 0.00, 
68002, 1471948305, 10:31:45, 1, 8, 1, 0, 0.02, 0.16, 0.02, 0.00, 
68502, 1471948305, 10:31:45, 4, 4, 0, 0, 0.08, 0.08, 0.00, 0.00, 
69002, 1471948306, 10:31:46, 4, 5, 0, 1, 0.08, 0.10, 0.00, 0.02, 
69502, 1471948306, 10:31:46, 2, 8, 0, 0, 0.04, 0.16, 0.00, 0.00, 
70002, 1471948307, 10:31:47, 5, 4, 1, 0, 0.10, 0.08, 0.02, 0.00, 
70502, 1471948307, 10:31:47, 4, 4, 0, 0, 0.08, 0.08, 0.00, 0.00, 
71002, 1471948308, 10:31:48, 4, 2, 0, 0, 0.08, 0.04, 0.00, 0.00, 
71502, 1471948308, 10:31:48, 4, 4, 0, 0, 0.08, 0.08, 0.00, 0.00, 
72002, 1471948309, 10:31:49, 1, 8, 0, 0, 0.02, 0.16, 0.00, 0.00, 
72502, 1471948309, 10:31:49, 0, 8, 0, 0, 0.00, 0.16, 0.00, 0.00, 
73003, 1471948310, 10:31:50, 5, 4, 0, 0, 0.10, 0.08, 0.00, 0.00, 
73502, 1471948310, 10:31:50, 1, 8, 1, 0, 0.02, 0.16, 0.02, 0.00, 
74002, 1471948311, 10:31:51, 4, 5, 0, 1, 0.08, 0.10, 0.00, 0.02, 
74502, 1471948311, 10:31:51, 8, 1, 0, 0, 0.16, 0.02, 0.00, 0.00, 
75002, 1471948312, 10:31:52, 8, 1, 0, 0, 0.16, 0.02, 0.00, 0.00, 
75502, 1471948312, 10:31:52, 8, 1, 0, 0, 0.16, 0.02, 0.00, 0.00, 
76002, 1471948313, 10:31:53, 4, 1, 0, 1, 0.08, 0.02, 0.00, 0.02, 
76503, 1471948313, 10:31:53, 8, 1, 0, 0, 0.16, 0.02, 0.00, 0.00, 
77002, 1471948314, 10:31:54, 4, 8, 0, 1, 0.08, 0.16, 0.00, 0.02, 
77502, 1471948314, 10:31:54, 1, 8, 0, 0, 0.02, 0.16, 0.00, 0.00, 
78002, 1471948315, 10:31:55, 1, 8, 0, 0, 0.02, 0.16, 0.00, 0.00, 
78502, 1471948315, 10:31:55, 8, 0, 0, 0, 0.16, 0.00, 0.00, 0.00, 
79002, 1471948316, 10:31:56, 8, 1, 0, 0, 0.16, 0.02, 0.00, 0.00, 
79502, 1471948316, 10:31:56, 4, 1, 0, 1, 0.08, 0.02, 0.00, 0.02, 
80002, 1471948317, 10:31:57, 8, 1, 0, 1, 0.16, 0.02, 0.00, 0.02, 
80502, 1471948317, 10:31:57, 0, 8, 0, 0, 0.00, 0.16, 0.00, 0.00, 
81002, 1471948318, 10:31:58, 4, 0, 0, 0, 0.08, 0.00, 0.00, 0.00, 
81502, 1471948318, 10:31:58, 8, 4, 0, 0, 0.16, 0.08, 0.00, 0.00, 
82002, 1471948319, 10:31:59, 1, 8, 1, 0, 0.02, 0.16, 0.02, 0.00, 
82502, 1471948319, 10:31:59, 8, 0, 0, 0, 0.16, 0.00, 0.00, 0.00, 
83002, 1471948320, 10:32:0, 1, 8, 1, 0, 0.02, 0.16, 0.02, 0.00, 
83502, 1471948320, 10:32:0, 0, 8, 0, 0, 0.00, 0.16, 0.00, 0.00, 
84002, 1471948321, 10:32:1, 4, 8, 0, 1, 0.08, 0.16, 0.00, 0.02, 
84502, 1471948321, 10:32:1, 1, 8, 1, 0, 0.02, 0.16, 0.02, 0.00, 
85002, 1471948322, 10:32:2, 4, 4, 0, 0, 0.08, 0.08, 0.00, 0.00, 
85502, 1471948322, 10:32:2, 1, 8, 1, 0, 0.02, 0.16, 0.02, 0.00, 
86002, 1471948323, 10:32:3, 8, 1, 0, 1, 0.16, 0.02, 0.00, 0.02, 
86502, 1471948323, 10:32:3, 0, 8, 0, 0, 0.00, 0.16, 0.00, 0.00, 
87002, 1471948324, 10:32:4, 0, 8, 0, 0, 0.00, 0.16, 0.00, 0.00, 
87502, 1471948324, 10:32:4, 1, 8, 0, 0, 0.02, 0.16, 0.00, 0.00, 
88002, 1471948325, 10:32:5, 4, 1, 0, 1, 0.08, 0.02, 0.00, 0.02, 
88502, 1471948325, 10:32:5, 4, 4, 1, 0, 0.08, 0.08, 0.02, 0.00, 
89003, 1471948326, 10:32:6, 4, 0, 0, 0, 0.08, 0.00, 0.00, 0.00, 
89502, 1471948326, 10:32:6, 4, 8, 0, 0, 0.08, 0.16, 0.00, 0.00, 
90002, 1471948327, 10:32:7, 8, 2, 0, 0, 0.16, 0.04, 0.00, 0.00, 
90502, 1471948327, 10:32:7, 8, 1, 0, 0, 0.16, 0.02, 0.00, 0.00, 
91002, 1471948328, 10:32:8, 4, 1, 4, 1, 0.08, 0.02, 0.08, 0.02, 
91502, 1471948328, 10:32:8, 0, 8, 0, 0, 0.00, 0.16, 0.00, 0.00, 
92002, 1471948329, 10:32:9, 8, 4, 0, 0, 0.16, 0.08, 0.00, 0.00, 
92503, 1471948329, 10:32:9, 4, 2, 0, 0, 0.08, 0.04, 0.00, 0.00, 
93002, 1471948330, 10:32:10, 4, 4, 0, 0, 0.08, 0.08, 0.00, 0.00, 
93502, 1471948330, 10:32:10, 4, 5, 0, 1, 0.08, 0.10, 0.00, 0.02, 
94002, 1471948331, 10:32:11, 4, 5, 0, 1, 0.08, 0.10, 0.00, 0.02, 
94502, 1471948331, 10:32:11, 8, 1, 0, 0, 0.16, 0.02, 0.00, 0.00, 
95002, 1471948332, 10:32:12, 4, 0, 0, 0, 0.08, 0.00, 0.00, 0.00, 
95502, 1471948332, 10:32:12, 4, 1, 0, 0, 0.08, 0.02, 0.00, 0.00, 
96002, 1471948333, 10:32:13, 1, 8, 0, 0, 0.02, 0.16, 0.00, 0.00, 
96502, 1471948333, 10:32:13, 4, 0, 0, 0, 0.08, 0.00, 0.00, 0.00, 
97002, 1471948334, 10:32:14, 4, 5, 0, 1, 0.08, 0.10, 0.00, 0.02, 
97502, 1471948334, 10:32:14, 8, 0, 0, 0, 0.16, 0.00, 0.00, 0.00, 
98002, 1471948335, 10:32:15, 8, 1, 0, 0, 0.16, 0.02, 0.00, 0.00, 
98502, 1471948335, 10:32:15, 8, 1, 0, 0, 0.16, 0.02, 0.00, 0.00, 
99002, 1471948336, 10:32:16, 4, 1, 0, 0, 0.08, 0.02, 0.00, 0.00, 
99502, 1471948336, 10:32:16, 8, 4, 0, 0, 0.16, 0.08, 0.00, 0.00, 
100002, 1471948337, 10:32:17, 1, 4, 1, 0, 0.02, 0.08, 0.02, 0.00, 
100502, 1471948337, 10:32:17, 4, 1, 0, 0, 0.08, 0.02, 0.00, 0.00, 
101002, 1471948338, 10:32:18, 4, 5, 0, 1, 0.08, 0.10, 0.00, 0.02, 
101502, 1471948338, 10:32:18, 0, 8, 0, 0, 0.00, 0.16, 0.00, 0.00, 
102002, 1471948339, 10:32:19, 8, 0, 0, 0, 0.16, 0.00, 0.00, 0.00, 
102502, 1471948339, 10:32:19, 1, 8, 0, 0, 0.02, 0.16, 0.00, 0.00, 
103002, 1471948340, 10:32:20, 0, 8, 0, 0, 0.00, 0.16, 0.00, 0.00, 
103502, 1471948340, 10:32:20, 8, 1, 0, 0, 0.16, 0.02, 0.00, 0.00, 
104002, 1471948341, 10:32:21, 1, 8, 0, 0, 0.02, 0.16, 0.00, 0.00, 
104502, 1471948341, 10:32:21, 1, 8, 0, 0, 0.02, 0.16, 0.00, 0.00, 
105003, 1471948342, 10:32:22, 4, 2, 0, 0, 0.08, 0.04, 0.00, 0.00, 
105502, 1471948342, 10:32:22, 8, 0, 0, 0, 0.16, 0.00, 0.00, 0.00, 
106002, 1471948343, 10:32:23, 0, 8, 0, 0, 0.00, 0.16, 0.00, 0.00, 
106502, 1471948343, 10:32:23, 4, 1, 0, 1, 0.08, 0.02, 0.00, 0.02, 
107002, 1471948344, 10:32:24, 4, 8, 0, 0, 0.08, 0.16, 0.00, 0.00, 
107502, 1471948344, 10:32:24, 5, 8, 1, 0, 0.10, 0.16, 0.02, 0.00, 
108002, 1471948345, 10:32:25, 4, 4, 0, 0, 0.08, 0.08, 0.00, 0.00, 
108503, 1471948345, 10:32:25, 1, 8, 1, 0, 0.02, 0.16, 0.02, 0.00, 
109002, 1471948346, 10:32:26, 4, 1, 4, 1, 0.08, 0.02, 0.08, 0.02, 
109502, 1471948346, 10:32:26, 4, 4, 0, 0, 0.08, 0.08, 0.00, 0.00, 
110002, 1471948347, 10:32:27, 4, 0, 0, 0, 0.08, 0.00, 0.00, 0.00, 
110502, 1471948347, 10:32:27, 4, 4, 1, 0, 0.08, 0.08, 0.02, 0.00, 
111002, 1471948348, 10:32:28, 4, 2, 0, 0, 0.08, 0.04, 0.00, 0.00, 
111502, 1471948348, 10:32:28, 5, 8, 1, 0, 0.10, 0.16, 0.02, 0.00, 
112002, 1471948349, 10:32:29, 4, 0, 0, 0, 0.08, 0.00, 0.00, 0.00, 
112502, 1471948349, 10:32:29, 4, 8, 0, 0, 0.08, 0.16, 0.00, 0.00, 
113002, 1471948350, 10:32:30, 1, 8, 0, 0, 0.02, 0.16, 0.00, 0.00, 
113502, 1471948350, 10:32:30, 4, 8, 0, 1, 0.08, 0.16, 0.00, 0.02, 
114002, 1471948351, 10:32:31, 1, 8, 1, 0, 0.02, 0.16, 0.02, 0.00, 
114502, 1471948351, 10:32:31, 8, 0, 0, 0, 0.16, 0.00, 0.00, 0.00, 
115002, 1471948352, 10:32:32, 0, 8, 0, 0, 0.00, 0.16, 0.00, 0.00, 
115502, 1471948352, 10:32:32, 8, 1, 0, 1, 0.16, 0.02, 0.00, 0.02, 
116002, 1471948353, 10:32:33, 1, 8, 1, 0, 0.02, 0.16, 0.02, 0.00, 
116502, 1471948353, 10:32:33, 0, 8, 0, 0, 0.00, 0.16, 0.00, 0.00, 
117002, 1471948354, 10:32:34, 1, 8, 0, 0, 0.02, 0.16, 0.00, 0.00, 
117502, 1471948354, 10:32:34, 1, 8, 1, 0, 0.02, 0.16, 0.02, 0.00, 
118002, 1471948355, 10:32:35, 8, 1, 0, 0, 0.16, 0.02, 0.00, 0.00, 
118502, 1471948355, 10:32:35, 4, 4, 0, 0, 0.08, 0.08, 0.00, 0.00, 
119002, 1471948356, 10:32:36, 1, 8, 0, 0, 0.02, 0.16, 0.00, 0.00, 
119502, 1471948356, 10:32:36, 4, 0, 0, 0, 0.08, 0.00, 0.00, 0.00, 
120002, 1471948357, 10:32:37, 1, 8, 0, 0, 0.02, 0.16, 0.00, 0.00, 
120502, 1471948357, 10:32:37, 4, 1, 0, 1, 0.08, 0.02, 0.00, 0.02, 
121003, 1471948358, 10:32:38, 4, 5, 0, 1, 0.08, 0.10, 0.00, 0.02, 
121502, 1471948358, 10:32:38, 0, 8, 0, 0, 0.00, 0.16, 0.00, 0.00, 
122002, 1471948359, 10:32:39, 4, 5, 0, 1, 0.08, 0.10, 0.00, 0.02, 
122502, 1471948359, 10:32:39, 4, 4, 0, 0, 0.08, 0.08, 0.00, 0.00, 
123002, 1471948360, 10:32:40, 0, 8, 0, 0, 0.00, 0.16, 0.00, 0.00, 
123502, 1471948360, 10:32:40, 1, 8, 0, 0, 0.02, 0.16, 0.00, 0.00, 
124002, 1471948361, 10:32:41, 1, 8, 0, 0, 0.02, 0.16, 0.00, 0.00, 
124503, 1471948361, 10:32:41, 4, 4, 0, 0, 0.08, 0.08, 0.00, 0.00, 
125002, 1471948362, 10:32:42, 4, 5, 0, 1, 0.08, 0.10, 0.00, 0.02, 
125502, 1471948362, 10:32:42, 4, 2, 0, 0, 0.08, 0.04, 0.00, 0.00, 
126002, 1471948363, 10:32:43, 0, 8, 0, 0, 0.00, 0.16, 0.00, 0.00, 
126502, 1471948363, 10:32:43, 4, 1, 0, 1, 0.08, 0.02, 0.00, 0.02, 
127002, 1471948364, 10:32:44, 0, 8, 0, 1, 0.00, 0.16, 0.00, 0.02, 
127502, 1471948364, 10:32:44, 4, 4, 1, 0, 0.08, 0.08, 0.02, 0.00, 
128002, 1471948365, 10:32:45, 5, 8, 1, 0, 0.10, 0.16, 0.02, 0.00, 
128502, 1471948365, 10:32:45, 4, 5, 0, 1, 0.08, 0.10, 0.00, 0.02, 
129002, 1471948366, 10:32:46, 0, 8, 0, 0, 0.00, 0.16, 0.00, 0.00, 
129502, 1471948366, 10:32:46, 4, 2, 0, 0, 0.08, 0.04, 0.00, 0.00, 
130002, 1471948367, 10:32:47, 1, 8, 0, 0, 0.02, 0.16, 0.00, 0.00, 
130502, 1471948367, 10:32:47, 5, 8, 1, 0, 0.10, 0.16, 0.02, 0.00, 
131002, 1471948368, 10:32:48, 4, 4, 0, 0, 0.08, 0.08, 0.00, 0.00, 
131502, 1471948368, 10:32:48, 2, 8, 0, 0, 0.04, 0.16, 0.00, 0.00, 
132002, 1471948369, 10:32:49, 4, 4, 1, 0, 0.08, 0.08, 0.02, 0.00, 
132502, 1471948369, 10:32:49, 1, 8, 0, 0, 0.02, 0.16, 0.00, 0.00, 
133002, 1471948370, 10:32:50, 4, 4, 0, 0, 0.08, 0.08, 0.00, 0.00, 
133502, 1471948370, 10:32:50, 4, 4, 0, 0, 0.08, 0.08, 0.00, 0.00, 
134002, 1471948371, 10:32:51, 1, 8, 0, 0, 0.02, 0.16, 0.00, 0.00, 
134502, 1471948371, 10:32:51, 4, 8, 0, 1, 0.08, 0.16, 0.00, 0.02, 
135002, 1471948372, 10:32:52, 1, 8, 0, 0, 0.02, 0.16, 0.00, 0.00, 
135502, 1471948372, 10:32:52, 1, 8, 1, 0, 0.02, 0.16, 0.02, 0.00, 
136002, 1471948373, 10:32:53, 4, 8, 0, 1, 0.08, 0.16, 0.00, 0.02, 
136502, 1471948373, 10:32:53, 0, 8, 0, 0, 0.00, 0.16, 0.00, 0.00, 
137003, 1471948374, 10:32:54, 1, 8, 1, 0, 0.02, 0.16, 0.02, 0.00, 
137502, 1471948374, 10:32:54, 8, 2, 0, 0, 0.16, 0.04, 0.00, 0.00, 
138002, 1471948375, 10:32:55, 5, 4, 1, 0, 0.10, 0.08, 0.02, 0.00, 
138502, 1471948375, 10:32:55, 0, 8, 0, 0, 0.00, 0.16, 0.00, 0.00, 
