millis,Date,Time,Sensor1,Sensor2,Sensor3,Trigger,Sensor1 Amps,Sensor2 Amps,Sensor3 Amps,Trigger amps
51502, 1472045948, 13:39:8, 4, 2, 0, 0, 0.08, 0.04, 0.00, 0.00, 
52002, 1472045948, 13:39:8, 2, 4, 0, 3, 0.04, 0.08, 0.00, 0.06, 
52502, 1472045949, 13:39:9, 3, 0, 0, 3, 0.06, 0.00, 0.00, 0.06, 
53002, 1472045949, 13:39:9, 8, 0, 1, 0, 0.16, 0.00, 0.02, 0.00, 
53502, 1472045950, 13:39:10, 0, 2, 0, 0, 0.00, 0.04, 0.00, 0.00, 
54002, 1472045950, 13:39:10, 8, 8, 3, 0, 0.16, 0.16, 0.06, 0.00, 
54502, 1472045951, 13:39:11, 0, 1, 0, 0, 0.00, 0.02, 0.00, 0.00, 
55002, 1472045951, 13:39:11, 0, 9, 0, 0, 0.00, 0.18, 0.00, 0.00, 
55502, 1472045952, 13:39:12, 2, 8, 0, 3, 0.04, 0.16, 0.00, 0.06, 
56002, 1472045952, 13:39:12, 0, 8, 0, 3, 0.00, 0.16, 0.00, 0.06, 
56502, 1472045953, 13:39:13, 0, 8, 0, 3, 0.00, 0.16, 0.00, 0.06, 
57003, 1472045953, 13:39:13, 4, 3, 0, 0, 0.08, 0.06, 0.00, 0.00, 
57502, 1472045954, 13:39:14, 4, 3, 0, 0, 0.08, 0.06, 0.00, 0.00, 
58002, 1472045954, 13:39:14, 3, 8, 0, 0, 0.06, 0.16, 0.00, 0.00, 
58502, 1472045955, 13:39:15, 4, 3, 0, 0, 0.08, 0.06, 0.00, 0.00, 
59002, 1472045955, 13:39:15, 9, 8, 0, 0, 0.18, 0.16, 0.00, 0.00, 
59502, 1472045956, 13:39:16, 0, 8, 0, 1, 0.00, 0.16, 0.00, 0.02, 
60002, 1472045956, 13:39:16, 4, 2, 0, 0, 0.08, 0.04, 0.00, 0.00, 
60503, 1472045957, 13:39:17, 0, 8, 0, 1, 0.00, 0.16, 0.00, 0.02, 
61002, 1472045957, 13:39:17, 1, 8, 0, 0, 0.02, 0.16, 0.00, 0.00, 
61502, 1472045958, 13:39:18, 0, 4, 1, 0, 0.00, 0.08, 0.02, 0.00, 
62002, 1472045958, 13:39:18, 8, 2, 0, 0, 0.16, 0.04, 0.00, 0.00, 
62502, 1472045959, 13:39:19, 0, 9, 0, 0, 0.00, 0.18, 0.00, 0.00, 
63002, 1472045959, 13:39:19, 4, 3, 0, 0, 0.08, 0.06, 0.00, 0.00, 
63502, 1472045960, 13:39:20, 4, 8, 1, 0, 0.08, 0.16, 0.02, 0.00, 
64002, 1472045960, 13:39:20, 0, 3, 0, 0, 0.00, 0.06, 0.00, 0.00, 
64502, 1472045961, 13:39:21, 2, 8, 0, 1, 0.04, 0.16, 0.00, 0.02, 
65002, 1472045961, 13:39:21, 9, 8, 1, 0, 0.18, 0.16, 0.02, 0.00, 
65502, 1472045962, 13:39:22, 3, 8, 0, 1, 0.06, 0.16, 0.00, 0.02, 
66002, 1472045962, 13:39:22, 0, 0, 1, 0, 0.00, 0.00, 0.02, 0.00, 
66502, 1472045963, 13:39:23, 3, 8, 0, 1, 0.06, 0.16, 0.00, 0.02, 
67002, 1472045963, 13:39:23, 2, 8, 0, 1, 0.04, 0.16, 0.00, 0.02, 
67502, 1472045964, 13:39:24, 8, 4, 0, 0, 0.16, 0.08, 0.00, 0.00, 
68002, 1472045964, 13:39:24, 4, 3, 0, 0, 0.08, 0.06, 0.00, 0.00, 
68502, 1472045965, 13:39:25, 3, 8, 0, 0, 0.06, 0.16, 0.00, 0.00, 
69002, 1472045965, 13:39:25, 2, 8, 0, 3, 0.04, 0.16, 0.00, 0.06, 
69502, 1472045966, 13:39:26, 4, 9, 0, 1, 0.08, 0.18, 0.00, 0.02, 
70002, 1472045966, 13:39:26, 4, 3, 0, 0, 0.08, 0.06, 0.00, 0.00, 
70502, 1472045967, 13:39:27, 4, 0, 0, 0, 0.08, 0.00, 0.00, 0.00, 
71002, 1472045967, 13:39:27, 2, 0, 0, 1, 0.04, 0.00, 0.00, 0.02, 
71502, 1472045968, 13:39:28, 0, 8, 0, 1, 0.00, 0.16, 0.00, 0.02, 
72002, 1472045968, 13:39:28, 3, 8, 0, 0, 0.06, 0.16, 0.00, 0.00, 
72502, 1472045969, 13:39:29, 8, 4, 1, 0, 0.16, 0.08, 0.02, 0.00, 
73003, 1472045969, 13:39:29, 0, 3, 0, 0, 0.00, 0.06, 0.00, 0.00, 
73502, 1472045970, 13:39:30, 0, 8, 0, 1, 0.00, 0.16, 0.00, 0.02, 
74002, 1472045970, 13:39:30, 1, 8, 1, 0, 0.02, 0.16, 0.02, 0.00, 
74502, 1472045971, 13:39:31, 4, 3, 0, 0, 0.08, 0.06, 0.00, 0.00, 
75002, 1472045971, 13:39:31, 1, 8, 0, 0, 0.02, 0.16, 0.00, 0.00, 
75502, 1472045972, 13:39:32, 3, 8, 0, 1, 0.06, 0.16, 0.00, 0.02, 
76002, 1472045972, 13:39:32, 8, 0, 3, 0, 0.16, 0.00, 0.06, 0.00, 
76503, 1472045973, 13:39:33, 0, 2, 0, 0, 0.00, 0.04, 0.00, 0.00, 
77002, 1472045973, 13:39:33, 5, 8, 0, 0, 0.10, 0.16, 0.00, 0.00, 
77502, 1472045974, 13:39:34, 2, 8, 0, 1, 0.04, 0.16, 0.00, 0.02, 
78002, 1472045974, 13:39:34, 1, 0, 0, 0, 0.02, 0.00, 0.00, 0.00, 
78502, 1472045975, 13:39:35, 0, 4, 1, 0, 0.00, 0.08, 0.02, 0.00, 
79002, 1472045975, 13:39:35, 8, 8, 1, 0, 0.16, 0.16, 0.02, 0.00, 
79502, 1472045976, 13:39:36, 8, 4, 0, 0, 0.16, 0.08, 0.00, 0.00, 
80002, 1472045976, 13:39:36, 0, 8, 0, 1, 0.00, 0.16, 0.00, 0.02, 
80502, 1472045977, 13:39:37, 3, 8, 0, 1, 0.06, 0.16, 0.00, 0.02, 
81002, 1472045977, 13:39:37, 5, 8, 0, 0, 0.10, 0.16, 0.00, 0.00, 
81502, 1472045978, 13:39:38, 1, 8, 0, 0, 0.02, 0.16, 0.00, 0.00, 
82002, 1472045978, 13:39:38, 3, 8, 0, 0, 0.06, 0.16, 0.00, 0.00, 
82502, 1472045979, 13:39:39, 8, 0, 1, 0, 0.16, 0.00, 0.02, 0.00, 
83002, 1472045979, 13:39:39, 8, 8, 1, 0, 0.16, 0.16, 0.02, 0.00, 
83502, 1472045980, 13:39:40, 8, 3, 0, 0, 0.16, 0.06, 0.00, 0.00, 
84002, 1472045980, 13:39:40, 2, 8, 0, 1, 0.04, 0.16, 0.00, 0.02, 
84502, 1472045981, 13:39:41, 8, 4, 1, 0, 0.16, 0.08, 0.02, 0.00, 
85002, 1472045981, 13:39:41, 2, 8, 0, 1, 0.04, 0.16, 0.00, 0.02, 
85502, 1472045982, 13:39:42, 4, 9, 0, 1, 0.08, 0.18, 0.00, 0.02, 
86002, 1472045982, 13:39:42, 3, 8, 0, 0, 0.06, 0.16, 0.00, 0.00, 
86502, 1472045983, 13:39:43, 3, 8, 0, 0, 0.06, 0.16, 0.00, 0.00, 
87002, 1472045983, 13:39:43, 0, 9, 0, 0, 0.00, 0.18, 0.00, 0.00, 
87502, 1472045984, 13:39:44, 8, 8, 3, 0, 0.16, 0.16, 0.06, 0.00, 
88002, 1472045984, 13:39:44, 0, 3, 0, 0, 0.00, 0.06, 0.00, 0.00, 
88502, 1472045985, 13:39:45, 8, 4, 3, 0, 0.16, 0.08, 0.06, 0.00, 
89003, 1472045985, 13:39:45, 0, 8, 1, 0, 0.00, 0.16, 0.02, 0.00, 
89502, 1472045986, 13:39:46, 0, 8, 0, 3, 0.00, 0.16, 0.00, 0.06, 
90002, 1472045986, 13:39:46, 8, 0, 0, 0, 0.16, 0.00, 0.00, 0.00, 
90502, 1472045987, 13:39:47, 0, 2, 0, 0, 0.00, 0.04, 0.00, 0.00, 
91002, 1472045987, 13:39:47, 8, 3, 0, 0, 0.16, 0.06, 0.00, 0.00, 
91502, 1472045988, 13:39:48, 8, 2, 0, 0, 0.16, 0.04, 0.00, 0.00, 
92002, 1472045988, 13:39:48, 8, 0, 1, 0, 0.16, 0.00, 0.02, 0.00, 
92503, 1472045989, 13:39:49, 2, 8, 0, 1, 0.04, 0.16, 0.00, 0.02, 
93002, 1472045989, 13:39:49, 8, 3, 0, 0, 0.16, 0.06, 0.00, 0.00, 
93502, 1472045990, 13:39:50, 4, 9, 0, 0, 0.08, 0.18, 0.00, 0.00, 
94002, 1472045990, 13:39:50, 1, 8, 0, 0, 0.02, 0.16, 0.00, 0.00, 
94502, 1472045991, 13:39:51, 5, 8, 0, 0, 0.10, 0.16, 0.00, 0.00, 
95002, 1472045991, 13:39:51, 4, 3, 0, 0, 0.08, 0.06, 0.00, 0.00, 
95502, 1472045992, 13:39:52, 8, 8, 3, 0, 0.16, 0.16, 0.06, 0.00, 
96002, 1472045992, 13:39:52, 8, 0, 1, 0, 0.16, 0.00, 0.02, 0.00, 
96502, 1472045993, 13:39:53, 0, 2, 0, 0, 0.00, 0.04, 0.00, 0.00, 
97002, 1472045993, 13:39:53, 0, 4, 3, 0, 0.00, 0.08, 0.06, 0.00, 
97502, 1472045994, 13:39:54, 0, 8, 0, 1, 0.00, 0.16, 0.00, 0.02, 
98002, 1472045994, 13:39:54, 0, 8, 0, 0, 0.00, 0.16, 0.00, 0.00, 
98502, 1472045995, 13:39:55, 8, 0, 0, 0, 0.16, 0.00, 0.00, 0.00, 
99002, 1472045995, 13:39:55, 8, 3, 0, 0, 0.16, 0.06, 0.00, 0.00, 
99502, 1472045996, 13:39:56, 5, 8, 0, 0, 0.10, 0.16, 0.00, 0.00, 
100002, 1472045996, 13:39:56, 3, 8, 0, 0, 0.06, 0.16, 0.00, 0.00, 
100502, 1472045997, 13:39:57, 2, 8, 0, 1, 0.04, 0.16, 0.00, 0.02, 
101002, 1472045997, 13:39:57, 2, 8, 0, 1, 0.04, 0.16, 0.00, 0.02, 
101502, 1472045998, 13:39:58, 0, 4, 3, 0, 0.00, 0.08, 0.06, 0.00, 
102002, 1472045998, 13:39:58, 0, 8, 0, 3, 0.00, 0.16, 0.00, 0.06, 
102502, 1472045999, 13:39:59, 0, 4, 3, 0, 0.00, 0.08, 0.06, 0.00, 
103002, 1472045999, 13:39:59, 2, 8, 0, 1, 0.04, 0.16, 0.00, 0.02, 
103502, 1472046000, 13:40:0, 8, 3, 0, 0, 0.16, 0.06, 0.00, 0.00, 
104002, 1472046000, 13:40:0, 8, 4, 1, 0, 0.16, 0.08, 0.02, 0.00, 
104502, 1472046001, 13:40:1, 8, 8, 3, 0, 0.16, 0.16, 0.06, 0.00, 
105003, 1472046001, 13:40:1, 5, 8, 1, 0, 0.10, 0.16, 0.02, 0.00, 
105502, 1472046002, 13:40:2, 4, 3, 0, 0, 0.08, 0.06, 0.00, 0.00, 
106002, 1472046002, 13:40:2, 0, 8, 0, 2, 0.00, 0.16, 0.00, 0.04, 
106502, 1472046003, 13:40:3, 4, 8, 1, 0, 0.08, 0.16, 0.02, 0.00, 
107002, 1472046003, 13:40:3, 3, 8, 0, 1, 0.06, 0.16, 0.00, 0.02, 
107502, 1472046004, 13:40:4, 2, 8, 0, 1, 0.04, 0.16, 0.00, 0.02, 
108002, 1472046004, 13:40:4, 0, 2, 0, 0, 0.00, 0.04, 0.00, 0.00, 
108503, 1472046005, 13:40:5, 3, 4, 0, 1, 0.06, 0.08, 0.00, 0.02, 
109002, 1472046005, 13:40:5, 8, 3, 0, 0, 0.16, 0.06, 0.00, 0.00, 
109502, 1472046006, 13:40:6, 8, 3, 0, 0, 0.16, 0.06, 0.00, 0.00, 
110002, 1472046006, 13:40:6, 0, 5, 0, 1, 0.00, 0.10, 0.00, 0.02, 
110502, 1472046007, 13:40:7, 3, 8, 0, 1, 0.06, 0.16, 0.00, 0.02, 
111002, 1472046007, 13:40:7, 8, 2, 0, 0, 0.16, 0.04, 0.00, 0.00, 
111502, 1472046008, 13:40:8, 0, 0, 1, 0, 0.00, 0.00, 0.02, 0.00, 
112002, 1472046008, 13:40:8, 0, 3, 0, 0, 0.00, 0.06, 0.00, 0.00, 
112502, 1472046009, 13:40:9, 8, 4, 1, 0, 0.16, 0.08, 0.02, 0.00, 
113002, 1472046009, 13:40:9, 0, 4, 1, 0, 0.00, 0.08, 0.02, 0.00, 
113502, 1472046010, 13:40:10, 3, 8, 0, 1, 0.06, 0.16, 0.00, 0.02, 
114002, 1472046010, 13:40:10, 8, 8, 1, 0, 0.16, 0.16, 0.02, 0.00, 
114502, 1472046011, 13:40:11, 0, 3, 0, 0, 0.00, 0.06, 0.00, 0.00, 
115002, 1472046011, 13:40:11, 4, 3, 0, 0, 0.08, 0.06, 0.00, 0.00, 
115502, 1472046012, 13:40:12, 8, 0, 1, 0, 0.16, 0.00, 0.02, 0.00, 
116002, 1472046012, 13:40:12, 0, 8, 0, 1, 0.00, 0.16, 0.00, 0.02, 
116502, 1472046013, 13:40:13, 8, 3, 0, 0, 0.16, 0.06, 0.00, 0.00, 
117002, 1472046013, 13:40:13, 8, 2, 0, 0, 0.16, 0.04, 0.00, 0.00, 
117502, 1472046014, 13:40:14, 8, 0, 0, 0, 0.16, 0.00, 0.00, 0.00, 
118002, 1472046014, 13:40:14, 1, 8, 0, 0, 0.02, 0.16, 0.00, 0.00, 
118502, 1472046015, 13:40:15, 0, 9, 0, 0, 0.00, 0.18, 0.00, 0.00, 
119002, 1472046015, 13:40:15, 2, 8, 0, 1, 0.04, 0.16, 0.00, 0.02, 
119502, 1472046016, 13:40:16, 1, 8, 0, 0, 0.02, 0.16, 0.00, 0.00, 
120002, 1472046016, 13:40:16, 3, 0, 0, 1, 0.06, 0.00, 0.00, 0.02, 
120502, 1472046017, 13:40:17, 5, 0, 0, 0, 0.10, 0.00, 0.00, 0.00, 
121003, 1472046017, 13:40:17, 0, 2, 1, 0, 0.00, 0.04, 0.02, 0.00, 
121502, 1472046018, 13:40:18, 8, 2, 0, 0, 0.16, 0.04, 0.00, 0.00, 
122002, 1472046018, 13:40:18, 0, 3, 0, 0, 0.00, 0.06, 0.00, 0.00, 
122502, 1472046019, 13:40:19, 3, 8, 0, 3, 0.06, 0.16, 0.00, 0.06, 
123002, 1472046019, 13:40:19, 4, 3, 0, 0, 0.08, 0.06, 0.00, 0.00, 
123502, 1472046020, 13:40:20, 8, 2, 0, 0, 0.16, 0.04, 0.00, 0.00, 
124002, 1472046020, 13:40:20, 8, 0, 1, 0, 0.16, 0.00, 0.02, 0.00, 
124503, 1472046021, 13:40:21, 8, 0, 1, 0, 0.16, 0.00, 0.02, 0.00, 
125002, 1472046021, 13:40:21, 0, 8, 0, 3, 0.00, 0.16, 0.00, 0.06, 
125502, 1472046022, 13:40:22, 4, 9, 0, 1, 0.08, 0.18, 0.00, 0.02, 
126002, 1472046022, 13:40:22, 0, 4, 1, 0, 0.00, 0.08, 0.02, 0.00, 
126502, 1472046023, 13:40:23, 3, 8, 0, 3, 0.06, 0.16, 0.00, 0.06, 
127002, 1472046023, 13:40:23, 3, 8, 0, 0, 0.06, 0.16, 0.00, 0.00, 
127502, 1472046024, 13:40:24, 8, 4, 3, 0, 0.16, 0.08, 0.06, 0.00, 
128002, 1472046024, 13:40:24, 0, 4, 1, 0, 0.00, 0.08, 0.02, 0.00, 
128502, 1472046025, 13:40:25, 8, 2, 0, 0, 0.16, 0.04, 0.00, 0.00, 
129002, 1472046025, 13:40:25, 3, 8, 0, 1, 0.06, 0.16, 0.00, 0.02, 
129502, 1472046026, 13:40:26, 3, 8, 0, 0, 0.06, 0.16, 0.00, 0.00, 
130002, 1472046026, 13:40:26, 0, 8, 0, 3, 0.00, 0.16, 0.00, 0.06, 
130502, 1472046027, 13:40:27, 2, 4, 0, 1, 0.04, 0.08, 0.00, 0.02, 
131002, 1472046027, 13:40:27, 0, 0, 1, 0, 0.00, 0.00, 0.02, 0.00, 
131502, 1472046028, 13:40:28, 5, 8, 1, 0, 0.10, 0.16, 0.02, 0.00, 
132002, 1472046028, 13:40:28, 0, 8, 0, 1, 0.00, 0.16, 0.00, 0.02, 
132502, 1472046029, 13:40:29, 3, 8, 0, 0, 0.06, 0.16, 0.00, 0.00, 
133002, 1472046029, 13:40:29, 2, 8, 0, 1, 0.04, 0.16, 0.00, 0.02, 
133502, 1472046030, 13:40:30, 0, 3, 0, 0, 0.00, 0.06, 0.00, 0.00, 
134002, 1472046030, 13:40:30, 0, 8, 1, 0, 0.00, 0.16, 0.02, 0.00, 
134502, 1472046031, 13:40:31, 0, 0, 1, 0, 0.00, 0.00, 0.02, 0.00, 
135002, 1472046031, 13:40:31, 8, 2, 0, 0, 0.16, 0.04, 0.00, 0.00, 
135502, 1472046032, 13:40:32, 3, 8, 0, 0, 0.06, 0.16, 0.00, 0.00, 
136002, 1472046032, 13:40:32, 0, 3, 0, 0, 0.00, 0.06, 0.00, 0.00, 
136502, 1472046033, 13:40:33, 3, 8, 0, 0, 0.06, 0.16, 0.00, 0.00, 
137003, 1472046033, 13:40:33, 0, 0, 0, 1, 0.00, 0.00, 0.00, 0.02, 
137502, 1472046034, 13:40:34, 4, 3, 0, 0, 0.08, 0.06, 0.00, 0.00, 
138002, 1472046034, 13:40:34, 8, 0, 1, 0, 0.16, 0.00, 0.02, 0.00, 
138502, 1472046035, 13:40:35, 3, 0, 0, 3, 0.06, 0.00, 0.00, 0.06, 
