millis,Date,Time,Sensor1,Sensor2,Sensor3,Trigger,Sensor1 Amps,Sensor2 Amps,Sensor3 Amps,Trigger amps
502, 1472478777, 13:52:57, 8, 1, 0, 0, 0.16, 0.02, 0.00, 0.00, 
1002, 1472478778, 13:52:58, 4, 2, 0, 0, 0.08, 0.04, 0.00, 0.00, 
1502, 1472478778, 13:52:58, 3, 8, 0, 0, 0.06, 0.16, 0.00, 0.00, 
2002, 1472478779, 13:52:59, 8, 3, 0, 0, 0.16, 0.06, 0.00, 0.00, 
2502, 1472478779, 13:52:59, 4, 9, 0, 1, 0.08, 0.18, 0.00, 0.02, 
3002, 1472478780, 13:53:0, 4, 1, 0, 0, 0.08, 0.02, 0.00, 0.00, 
3502, 1472478780, 13:53:0, 8, 1, 0, 0, 0.16, 0.02, 0.00, 0.00, 
4002, 1472478781, 13:53:1, 1, 8, 0, 0, 0.02, 0.16, 0.00, 0.00, 
4502, 1472478781, 13:53:1, 1, 8, 0, 0, 0.02, 0.16, 0.00, 0.00, 
5002, 1472478782, 13:53:2, 1, 8, 0, 0, 0.02, 0.16, 0.00, 0.00, 
5502, 1472478782, 13:53:2, 1, 8, 0, 0, 0.02, 0.16, 0.00, 0.00, 
6002, 1472478783, 13:53:3, 2, 8, 0, 0, 0.04, 0.16, 0.00, 0.00, 
6502, 1472478783, 13:53:3, 4, 0, 1, 0, 0.08, 0.00, 0.02, 0.00, 
7002, 1472478784, 13:53:4, 4, 5, 0, 1, 0.08, 0.10, 0.00, 0.02, 
7502, 1472478784, 13:53:4, 4, 4, 0, 0, 0.08, 0.08, 0.00, 0.00, 
8002, 1472478785, 13:53:5, 4, 4, 1, 0, 0.08, 0.08, 0.02, 0.00, 
8502, 1472478785, 13:53:5, 0, 8, 0, 0, 0.00, 0.16, 0.00, 0.00, 
9003, 1472478786, 13:53:6, 0, 1, 0, 0, 0.00, 0.02, 0.00, 0.00, 
9502, 1472478786, 13:53:6, 0, 4, 0, 1, 0.00, 0.08, 0.00, 0.02, 
10002, 1472478787, 13:53:7, 4, 1, 0, 0, 0.08, 0.02, 0.00, 0.00, 
10502, 1472478787, 13:53:7, 1, 8, 0, 0, 0.02, 0.16, 0.00, 0.00, 
11002, 1472478788, 13:53:8, 3, 8, 0, 0, 0.06, 0.16, 0.00, 0.00, 
11502, 1472478788, 13:53:8, 392, 364, 368, 360, 7.66, 7.12, 7.19, 7.04, 
12002, 1472478789, 13:53:9, 416, 387, 392, 380, 8.13, 7.57, 7.66, 7.43, 
12503, 1472478789, 13:53:9, 427, 396, 382, 396, 8.35, 7.74, 7.47, 7.74, 
13002, 1472478790, 13:53:10, 428, 396, 387, 393, 8.37, 7.74, 7.57, 7.68, 
13502, 1472478790, 13:53:10, 863, 848, 879, 848, 16.87, 16.58, 17.18, 16.58, 
14002, 1472478791, 13:53:11, 590, 557, 561, 571, 11.53, 10.89, 10.97, 11.16, 
14502, 1472478791, 13:53:11, 512, 499, 499, 515, 10.01, 9.76, 9.76, 10.07, 
15002, 1472478792, 13:53:12, 514, 479, 505, 496, 10.05, 9.36, 9.87, 9.70, 
15502, 1472478792, 13:53:12, 517, 486, 486, 502, 10.11, 9.50, 9.50, 9.81, 
16002, 1472478793, 13:53:13, 928, 918, 927, 179, 18.14, 17.95, 18.12, 3.50, 
16502, 1472478793, 13:53:13, 534, 507, 541, 111, 10.44, 9.91, 10.58, 2.17, 
17002, 1472478794, 13:53:14, 320, 262, 324, 95, 6.26, 5.12, 6.33, 1.86, 
17502, 1472478794, 13:53:14, 270, 228, 276, 113, 5.28, 4.46, 5.40, 2.21, 
18002, 1472478795, 13:53:15, 702, 659, 676, 659, 13.72, 12.88, 13.22, 12.88, 
18502, 1472478795, 13:53:15, 206, 201, 191, 195, 4.03, 3.93, 3.73, 3.81, 
19002, 1472478796, 13:53:16, 35, 48, 31, 48, 0.68, 0.94, 0.61, 0.94, 
19502, 1472478796, 13:53:16, 16, 12, 9, 16, 0.31, 0.23, 0.18, 0.31, 
20002, 1472478797, 13:53:17, 8, 2, 8, 4, 0.16, 0.04, 0.16, 0.08, 
20502, 1472478797, 13:53:17, 4, 5, 0, 1, 0.08, 0.10, 0.00, 0.02, 
21002, 1472478798, 13:53:18, 4, 1, 0, 0, 0.08, 0.02, 0.00, 0.00, 
21502, 1472478798, 13:53:18, 3, 8, 0, 0, 0.06, 0.16, 0.00, 0.00, 
22002, 1472478799, 13:53:19, 1, 8, 0, 0, 0.02, 0.16, 0.00, 0.00, 
22502, 1472478799, 13:53:19, 4, 5, 0, 1, 0.08, 0.10, 0.00, 0.02, 
23002, 1472478800, 13:53:20, 0, 0, 1, 0, 0.00, 0.00, 0.02, 0.00, 
23502, 1472478800, 13:53:20, 0, 4, 0, 1, 0.00, 0.08, 0.00, 0.02, 
24002, 1472478801, 13:53:21, 4, 1, 0, 0, 0.08, 0.02, 0.00, 0.00, 
24502, 1472478801, 13:53:21, 0, 4, 0, 0, 0.00, 0.08, 0.00, 0.00, 
25003, 1472478802, 13:53:22, 3, 8, 0, 0, 0.06, 0.16, 0.00, 0.00, 
25502, 1472478802, 13:53:22, 1, 8, 1, 0, 0.02, 0.16, 0.02, 0.00, 
26002, 1472478803, 13:53:23, 0, 4, 0, 1, 0.00, 0.08, 0.00, 0.02, 
26502, 1472478803, 13:53:23, 0, 0, 0, 1, 0.00, 0.00, 0.00, 0.02, 
27002, 1472478804, 13:53:24, 0, 4, 1, 0, 0.00, 0.08, 0.02, 0.00, 
27502, 1472478804, 13:53:24, 0, 0, 0, 0, 0.00, 0.00, 0.00, 0.00, 
28002, 1472478805, 13:53:25, 0, 4, 0, 1, 0.00, 0.08, 0.00, 0.02, 
28503, 1472478805, 13:53:25, 0, 0, 0, 1, 0.00, 0.00, 0.00, 0.02, 
29002, 1472478806, 13:53:26, 1, 0, 1, 0, 0.02, 0.00, 0.02, 0.00, 
29502, 1472478806, 13:53:26, 0, 1, 0, 0, 0.00, 0.02, 0.00, 0.00, 
30002, 1472478807, 13:53:27, 0, 4, 0, 1, 0.00, 0.08, 0.00, 0.02, 
30502, 1472478807, 13:53:27, 0, 0, 1, 0, 0.00, 0.00, 0.02, 0.00, 
31002, 1472478808, 13:53:28, 0, 1, 0, 1, 0.00, 0.02, 0.00, 0.02, 
31502, 1472478808, 13:53:28, 0, 1, 0, 0, 0.00, 0.02, 0.00, 0.00, 
32002, 1472478809, 13:53:29, 4, 1, 0, 0, 0.08, 0.02, 0.00, 0.00, 
32502, 1472478809, 13:53:29, 0, 1, 0, 1, 0.00, 0.02, 0.00, 0.02, 
33002, 1472478810, 13:53:30, 1, 4, 1, 0, 0.02, 0.08, 0.02, 0.00, 
33502, 1472478810, 13:53:30, 0, 4, 1, 0, 0.00, 0.08, 0.02, 0.00, 
34002, 1472478811, 13:53:31, 0, 4, 0, 0, 0.00, 0.08, 0.00, 0.00, 
34502, 1472478811, 13:53:31, 0, 1, 0, 0, 0.00, 0.02, 0.00, 0.00, 
35002, 1472478812, 13:53:32, 0, 0, 0, 0, 0.00, 0.00, 0.00, 0.00, 
35502, 1472478812, 13:53:32, 0, 0, 0, 1, 0.00, 0.00, 0.00, 0.02, 
36002, 1472478813, 13:53:33, 1, 4, 1, 0, 0.02, 0.08, 0.02, 0.00, 
36502, 1472478813, 13:53:33, 3, 4, 0, 0, 0.06, 0.08, 0.00, 0.00, 
37002, 1472478814, 13:53:34, 1, 4, 1, 0, 0.02, 0.08, 0.02, 0.00, 
37502, 1472478814, 13:53:34, 0, 1, 0, 0, 0.00, 0.02, 0.00, 0.00, 
38002, 1472478815, 13:53:35, 1, 4, 1, 0, 0.02, 0.08, 0.02, 0.00, 
38502, 1472478815, 13:53:35, 1, 0, 0, 0, 0.02, 0.00, 0.00, 0.00, 
39002, 1472478816, 13:53:36, 0, 1, 0, 0, 0.00, 0.02, 0.00, 0.00, 
39502, 1472478816, 13:53:36, 0, 1, 0, 1, 0.00, 0.02, 0.00, 0.02, 
40002, 1472478817, 13:53:37, 0, 0, 0, 1, 0.00, 0.00, 0.00, 0.02, 
40502, 1472478817, 13:53:37, 0, 1, 0, 1, 0.00, 0.02, 0.00, 0.02, 
41003, 1472478818, 13:53:38, 1, 4, 0, 0, 0.02, 0.08, 0.00, 0.00, 
41502, 1472478818, 13:53:38, 1, 4, 1, 0, 0.02, 0.08, 0.02, 0.00, 
42002, 1472478819, 13:53:39, 1, 4, 1, 0, 0.02, 0.08, 0.02, 0.00, 
42502, 1472478819, 13:53:39, 0, 4, 0, 0, 0.00, 0.08, 0.00, 0.00, 
43002, 1472478820, 13:53:40, 0, 0, 0, 0, 0.00, 0.00, 0.00, 0.00, 
43502, 1472478820, 13:53:40, 1, 0, 1, 0, 0.02, 0.00, 0.02, 0.00, 
44002, 1472478821, 13:53:41, 0, 1, 0, 1, 0.00, 0.02, 0.00, 0.02, 
44503, 1472478821, 13:53:41, 0, 0, 0, 0, 0.00, 0.00, 0.00, 0.00, 
45002, 1472478822, 13:53:42, 0, 4, 0, 1, 0.00, 0.08, 0.00, 0.02, 
45502, 1472478822, 13:53:42, 1, 4, 1, 0, 0.02, 0.08, 0.02, 0.00, 
46002, 1472478823, 13:53:43, 0, 0, 0, 0, 0.00, 0.00, 0.00, 0.00, 
46502, 1472478823, 13:53:43, 1, 4, 1, 0, 0.02, 0.08, 0.02, 0.00, 
47002, 1472478824, 13:53:44, 0, 1, 0, 0, 0.00, 0.02, 0.00, 0.00, 
47502, 1472478824, 13:53:44, 0, 4, 1, 0, 0.00, 0.08, 0.02, 0.00, 
48002, 1472478825, 13:53:45, 1, 4, 0, 0, 0.02, 0.08, 0.00, 0.00, 
48502, 1472478825, 13:53:45, 0, 1, 0, 0, 0.00, 0.02, 0.00, 0.00, 
49002, 1472478826, 13:53:46, 0, 0, 0, 0, 0.00, 0.00, 0.00, 0.00, 
49502, 1472478826, 13:53:46, 1, 8, 0, 0, 0.02, 0.16, 0.00, 0.00, 
50002, 1472478827, 13:53:47, 0, 0, 0, 0, 0.00, 0.00, 0.00, 0.00, 
50502, 1472478827, 13:53:47, 0, 4, 1, 0, 0.00, 0.08, 0.02, 0.00, 
51002, 1472478828, 13:53:48, 0, 1, 0, 0, 0.00, 0.02, 0.00, 0.00, 
51502, 1472478828, 13:53:48, 0, 4, 1, 0, 0.00, 0.08, 0.02, 0.00, 
52002, 1472478829, 13:53:49, 0, 1, 0, 0, 0.00, 0.02, 0.00, 0.00, 
52502, 1472478829, 13:53:49, 1, 4, 0, 0, 0.02, 0.08, 0.00, 0.00, 
53002, 1472478830, 13:53:50, 4, 1, 0, 1, 0.08, 0.02, 0.00, 0.02, 
53502, 1472478830, 13:53:50, 0, 1, 0, 0, 0.00, 0.02, 0.00, 0.00, 
54002, 1472478831, 13:53:51, 0, 1, 0, 1, 0.00, 0.02, 0.00, 0.02, 
54502, 1472478831, 13:53:51, 0, 0, 1, 0, 0.00, 0.00, 0.02, 0.00, 
55002, 1472478832, 13:53:52, 1, 4, 0, 0, 0.02, 0.08, 0.00, 0.00, 
55502, 1472478832, 13:53:52, 0, 4, 0, 0, 0.00, 0.08, 0.00, 0.00, 
56002, 1472478833, 13:53:53, 0, 1, 0, 0, 0.00, 0.02, 0.00, 0.00, 
56502, 1472478833, 13:53:53, 0, 4, 1, 0, 0.00, 0.08, 0.02, 0.00, 
57003, 1472478834, 13:53:54, 0, 1, 0, 1, 0.00, 0.02, 0.00, 0.02, 
57502, 1472478834, 13:53:54, 0, 0, 0, 0, 0.00, 0.00, 0.00, 0.00, 
58002, 1472478835, 13:53:55, 0, 8, 0, 0, 0.00, 0.16, 0.00, 0.00, 
58502, 1472478835, 13:53:55, 0, 0, 1, 0, 0.00, 0.00, 0.02, 0.00, 
59002, 1472478836, 13:53:56, 0, 4, 0, 0, 0.00, 0.08, 0.00, 0.00, 
59502, 1472478836, 13:53:56, 0, 0, 0, 0, 0.00, 0.00, 0.00, 0.00, 
60002, 1472478837, 13:53:57, 1, 4, 0, 0, 0.02, 0.08, 0.00, 0.00, 
60503, 1472478837, 13:53:57, 0, 0, 0, 0, 0.00, 0.00, 0.00, 0.00, 
61002, 1472478838, 13:53:58, 0, 1, 0, 1, 0.00, 0.02, 0.00, 0.02, 
61502, 1472478838, 13:53:58, 0, 1, 0, 1, 0.00, 0.02, 0.00, 0.02, 
62002, 1472478839, 13:53:59, 1, 4, 1, 0, 0.02, 0.08, 0.02, 0.00, 
62502, 1472478839, 13:53:59, 1, 0, 0, 0, 0.02, 0.00, 0.00, 0.00, 
63002, 1472478840, 13:54:0, 0, 0, 0, 0, 0.00, 0.00, 0.00, 0.00, 
63502, 1472478840, 13:54:0, 1, 4, 1, 0, 0.02, 0.08, 0.02, 0.00, 
64002, 1472478841, 13:54:1, 0, 0, 0, 1, 0.00, 0.00, 0.00, 0.02, 
64502, 1472478841, 13:54:1, 0, 1, 0, 1, 0.00, 0.02, 0.00, 0.02, 
65002, 1472478842, 13:54:2, 0, 4, 1, 0, 0.00, 0.08, 0.02, 0.00, 
65502, 1472478842, 13:54:2, 1, 4, 1, 0, 0.02, 0.08, 0.02, 0.00, 
66002, 1472478843, 13:54:3, 0, 0, 0, 0, 0.00, 0.00, 0.00, 0.00, 
66502, 1472478843, 13:54:3, 0, 1, 0, 0, 0.00, 0.02, 0.00, 0.00, 
67002, 1472478844, 13:54:4, 0, 4, 0, 0, 0.00, 0.08, 0.00, 0.00, 
67502, 1472478844, 13:54:4, 0, 3, 0, 0, 0.00, 0.06, 0.00, 0.00, 
68002, 1472478845, 13:54:5, 3, 4, 0, 0, 0.06, 0.08, 0.00, 0.00, 
68502, 1472478845, 13:54:5, 1, 0, 1, 0, 0.02, 0.00, 0.02, 0.00, 
69002, 1472478846, 13:54:6, 0, 4, 1, 0, 0.00, 0.08, 0.02, 0.00, 
69502, 1472478846, 13:54:6, 1, 4, 1, 0, 0.02, 0.08, 0.02, 0.00, 
70002, 1472478847, 13:54:7, 0, 4, 0, 0, 0.00, 0.08, 0.00, 0.00, 
70502, 1472478847, 13:54:7, 1, 4, 0, 0, 0.02, 0.08, 0.00, 0.00, 
71002, 1472478848, 13:54:8, 0, 4, 0, 0, 0.00, 0.08, 0.00, 0.00, 
71502, 1472478848, 13:54:8, 0, 4, 0, 0, 0.00, 0.08, 0.00, 0.00, 
72002, 1472478849, 13:54:9, 1, 4, 1, 0, 0.02, 0.08, 0.02, 0.00, 
72502, 1472478849, 13:54:9, 0, 0, 0, 1, 0.00, 0.00, 0.00, 0.02, 
73003, 1472478850, 13:54:10, 1, 4, 0, 0, 0.02, 0.08, 0.00, 0.00, 
73502, 1472478850, 13:54:10, 0, 0, 0, 0, 0.00, 0.00, 0.00, 0.00, 
74002, 1472478851, 13:54:11, 0, 4, 1, 0, 0.00, 0.08, 0.02, 0.00, 
74502, 1472478851, 13:54:11, 1, 0, 0, 0, 0.02, 0.00, 0.00, 0.00, 
75002, 1472478852, 13:54:12, 0, 1, 0, 0, 0.00, 0.02, 0.00, 0.00, 
75502, 1472478852, 13:54:12, 0, 1, 0, 1, 0.00, 0.02, 0.00, 0.02, 
76002, 1472478853, 13:54:13, 0, 0, 1, 0, 0.00, 0.00, 0.02, 0.00, 
76503, 1472478853, 13:54:13, 0, 0, 0, 0, 0.00, 0.00, 0.00, 0.00, 
77002, 1472478854, 13:54:14, 1, 4, 1, 0, 0.02, 0.08, 0.02, 0.00, 
77502, 1472478854, 13:54:14, 0, 0, 0, 1, 0.00, 0.00, 0.00, 0.02, 
78002, 1472478855, 13:54:15, 0, 0, 1, 0, 0.00, 0.00, 0.02, 0.00, 
78502, 1472478855, 13:54:15, 0, 0, 0, 0, 0.00, 0.00, 0.00, 0.00, 
79002, 1472478856, 13:54:16, 0, 0, 0, 1, 0.00, 0.00, 0.00, 0.02, 
79502, 1472478856, 13:54:16, 0, 0, 1, 0, 0.00, 0.00, 0.02, 0.00, 
80002, 1472478857, 13:54:17, 0, 0, 0, 1, 0.00, 0.00, 0.00, 0.02, 
80502, 1472478857, 13:54:17, 0, 4, 0, 1, 0.00, 0.08, 0.00, 0.02, 
81002, 1472478858, 13:54:18, 0, 0, 0, 1, 0.00, 0.00, 0.00, 0.02, 
81502, 1472478858, 13:54:18, 0, 4, 1, 0, 0.00, 0.08, 0.02, 0.00, 
82002, 1472478859, 13:54:19, 0, 0, 0, 0, 0.00, 0.00, 0.00, 0.00, 
82502, 1472478859, 13:54:19, 0, 1, 0, 1, 0.00, 0.02, 0.00, 0.02, 
83002, 1472478860, 13:54:20, 0, 3, 0, 0, 0.00, 0.06, 0.00, 0.00, 
83502, 1472478860, 13:54:20, 1, 4, 0, 0, 0.02, 0.08, 0.00, 0.00, 
84002, 1472478861, 13:54:21, 0, 0, 0, 0, 0.00, 0.00, 0.00, 0.00, 
84502, 1472478861, 13:54:21, 0, 1, 0, 1, 0.00, 0.02, 0.00, 0.02, 
85002, 1472478862, 13:54:22, 0, 3, 0, 0, 0.00, 0.06, 0.00, 0.00, 
85502, 1472478862, 13:54:22, 1, 4, 0, 0, 0.02, 0.08, 0.00, 0.00, 
86002, 1472478863, 13:54:23, 1, 4, 1, 0, 0.02, 0.08, 0.02, 0.00, 
86502, 1472478863, 13:54:23, 0, 1, 0, 0, 0.00, 0.02, 0.00, 0.00, 
87002, 1472478864, 13:54:24, 3, 4, 0, 0, 0.06, 0.08, 0.00, 0.00, 
87502, 1472478864, 13:54:24, 1, 4, 1, 0, 0.02, 0.08, 0.02, 0.00, 
88002, 1472478865, 13:54:25, 1, 4, 0, 0, 0.02, 0.08, 0.00, 0.00, 
88502, 1472478865, 13:54:25, 0, 1, 0, 0, 0.00, 0.02, 0.00, 0.00, 
89003, 1472478866, 13:54:26, 0, 0, 0, 0, 0.00, 0.00, 0.00, 0.00, 
89502, 1472478866, 13:54:26, 1, 4, 0, 0, 0.02, 0.08, 0.00, 0.00, 
90002, 1472478867, 13:54:27, 0, 5, 0, 1, 0.00, 0.10, 0.00, 0.02, 
90502, 1472478867, 13:54:27, 0, 0, 0, 0, 0.00, 0.00, 0.00, 0.00, 
91002, 1472478868, 13:54:28, 1, 8, 0, 0, 0.02, 0.16, 0.00, 0.00, 
91502, 1472478868, 13:54:28, 0, 4, 1, 0, 0.00, 0.08, 0.02, 0.00, 
92002, 1472478869, 13:54:29, 0, 1, 0, 1, 0.00, 0.02, 0.00, 0.02, 
92503, 1472478869, 13:54:29, 1, 4, 1, 0, 0.02, 0.08, 0.02, 0.00, 
93002, 1472478870, 13:54:30, 1, 4, 0, 0, 0.02, 0.08, 0.00, 0.00, 
93502, 1472478870, 13:54:30, 4, 0, 0, 0, 0.08, 0.00, 0.00, 0.00, 
94002, 1472478871, 13:54:31, 0, 1, 0, 1, 0.00, 0.02, 0.00, 0.02, 
94502, 1472478871, 13:54:31, 0, 4, 1, 0, 0.00, 0.08, 0.02, 0.00, 
95002, 1472478872, 13:54:32, 0, 1, 0, 0, 0.00, 0.02, 0.00, 0.00, 
95502, 1472478872, 13:54:32, 0, 0, 0, 0, 0.00, 0.00, 0.00, 0.00, 
96002, 1472478873, 13:54:33, 0, 1, 0, 0, 0.00, 0.02, 0.00, 0.00, 
96502, 1472478873, 13:54:33, 0, 1, 0, 0, 0.00, 0.02, 0.00, 0.00, 
97002, 1472478874, 13:54:34, 0, 1, 0, 1, 0.00, 0.02, 0.00, 0.02, 
97502, 1472478874, 13:54:34, 0, 1, 0, 0, 0.00, 0.02, 0.00, 0.00, 
98002, 1472478875, 13:54:35, 1, 4, 0, 0, 0.02, 0.08, 0.00, 0.00, 
98502, 1472478875, 13:54:35, 1, 4, 0, 0, 0.02, 0.08, 0.00, 0.00, 
99002, 1472478876, 13:54:36, 0, 4, 1, 0, 0.00, 0.08, 0.02, 0.00, 
99502, 1472478876, 13:54:36, 0, 0, 1, 0, 0.00, 0.00, 0.02, 0.00, 
100002, 1472478877, 13:54:37, 2, 0, 0, 0, 0.04, 0.00, 0.00, 0.00, 
100502, 1472478877, 13:54:37, 1, 4, 1, 0, 0.02, 0.08, 0.02, 0.00, 
101002, 1472478878, 13:54:38, 1, 4, 0, 0, 0.02, 0.08, 0.00, 0.00, 
101502, 1472478878, 13:54:38, 0, 0, 0, 0, 0.00, 0.00, 0.00, 0.00, 
102002, 1472478879, 13:54:39, 0, 1, 0, 1, 0.00, 0.02, 0.00, 0.02, 
102502, 1472478879, 13:54:39, 3, 4, 0, 0, 0.06, 0.08, 0.00, 0.00, 
103002, 1472478880, 13:54:40, 0, 1, 0, 0, 0.00, 0.02, 0.00, 0.00, 
103502, 1472478880, 13:54:40, 0, 1, 0, 1, 0.00, 0.02, 0.00, 0.02, 
104002, 1472478881, 13:54:41, 3, 4, 0, 0, 0.06, 0.08, 0.00, 0.00, 
104502, 1472478881, 13:54:41, 1, 4, 0, 0, 0.02, 0.08, 0.00, 0.00, 
105003, 1472478882, 13:54:42, 0, 1, 0, 0, 0.00, 0.02, 0.00, 0.00, 
105502, 1472478882, 13:54:42, 0, 1, 0, 0, 0.00, 0.02, 0.00, 0.00, 
106002, 1472478883, 13:54:43, 3, 4, 0, 0, 0.06, 0.08, 0.00, 0.00, 
106502, 1472478883, 13:54:43, 0, 1, 0, 0, 0.00, 0.02, 0.00, 0.00, 
107002, 1472478884, 13:54:44, 0, 4, 1, 0, 0.00, 0.08, 0.02, 0.00, 
107502, 1472478884, 13:54:44, 1, 4, 1, 0, 0.02, 0.08, 0.02, 0.00, 
108002, 1472478885, 13:54:45, 0, 1, 0, 1, 0.00, 0.02, 0.00, 0.02, 
108503, 1472478885, 13:54:45, 4, 1, 0, 0, 0.08, 0.02, 0.00, 0.00, 
109002, 1472478886, 13:54:46, 0, 0, 0, 0, 0.00, 0.00, 0.00, 0.00, 
109502, 1472478886, 13:54:46, 0, 4, 0, 1, 0.00, 0.08, 0.00, 0.02, 
110002, 1472478887, 13:54:47, 0, 0, 0, 0, 0.00, 0.00, 0.00, 0.00, 
110502, 1472478887, 13:54:47, 0, 0, 0, 0, 0.00, 0.00, 0.00, 0.00, 
111002, 1472478888, 13:54:48, 0, 0, 0, 1, 0.00, 0.00, 0.00, 0.02, 
111502, 1472478888, 13:54:48, 0, 0, 0, 0, 0.00, 0.00, 0.00, 0.00, 
112002, 1472478889, 13:54:49, 0, 4, 0, 0, 0.00, 0.08, 0.00, 0.00, 
112502, 1472478889, 13:54:49, 0, 4, 1, 0, 0.00, 0.08, 0.02, 0.00, 
113002, 1472478890, 13:54:50, 0, 0, 0, 0, 0.00, 0.00, 0.00, 0.00, 
113502, 1472478890, 13:54:50, 0, 4, 0, 0, 0.00, 0.08, 0.00, 0.00, 
114002, 1472478891, 13:54:51, 0, 1, 0, 1, 0.00, 0.02, 0.00, 0.02, 
114502, 1472478891, 13:54:51, 0, 0, 0, 1, 0.00, 0.00, 0.00, 0.02, 
115002, 1472478892, 13:54:52, 0, 0, 0, 0, 0.00, 0.00, 0.00, 0.00, 
115502, 1472478892, 13:54:52, 0, 4, 0, 1, 0.00, 0.08, 0.00, 0.02, 
116002, 1472478893, 13:54:53, 0, 1, 0, 1, 0.00, 0.02, 0.00, 0.02, 
116502, 1472478893, 13:54:53, 1, 4, 0, 0, 0.02, 0.08, 0.00, 0.00, 
117002, 1472478894, 13:54:54, 0, 0, 1, 0, 0.00, 0.00, 0.02, 0.00, 
117502, 1472478894, 13:54:54, 0, 3, 0, 0, 0.00, 0.06, 0.00, 0.00, 
118002, 1472478895, 13:54:55, 1, 0, 0, 0, 0.02, 0.00, 0.00, 0.00, 
118502, 1472478895, 13:54:55, 0, 4, 1, 0, 0.00, 0.08, 0.02, 0.00, 
119002, 1472478896, 13:54:56, 1, 0, 0, 0, 0.02, 0.00, 0.00, 0.00, 
119502, 1472478896, 13:54:56, 0, 0, 0, 0, 0.00, 0.00, 0.00, 0.00, 
120002, 1472478897, 13:54:57, 0, 0, 0, 0, 0.00, 0.00, 0.00, 0.00, 
120502, 1472478897, 13:54:57, 0, 1, 0, 0, 0.00, 0.02, 0.00, 0.00, 
121003, 1472478898, 13:54:58, 0, 0, 0, 1, 0.00, 0.00, 0.00, 0.02, 
121502, 1472478898, 13:54:58, 0, 1, 0, 0, 0.00, 0.02, 0.00, 0.00, 
122002, 1472478899, 13:54:59, 1, 4, 1, 0, 0.02, 0.08, 0.02, 0.00, 
122502, 1472478899, 13:54:59, 0, 4, 0, 0, 0.00, 0.08, 0.00, 0.00, 
123002, 1472478900, 13:55:0, 0, 1, 0, 0, 0.00, 0.02, 0.00, 0.00, 
123502, 1472478900, 13:55:0, 0, 4, 1, 0, 0.00, 0.08, 0.02, 0.00, 
124002, 1472478901, 13:55:1, 0, 0, 0, 0, 0.00, 0.00, 0.00, 0.00, 
124503, 1472478901, 13:55:1, 1, 0, 0, 0, 0.02, 0.00, 0.00, 0.00, 
125002, 1472478902, 13:55:2, 0, 0, 0, 0, 0.00, 0.00, 0.00, 0.00, 
125502, 1472478902, 13:55:2, 0, 0, 0, 0, 0.00, 0.00, 0.00, 0.00, 
126002, 1472478903, 13:55:3, 0, 0, 1, 0, 0.00, 0.00, 0.02, 0.00, 
126502, 1472478903, 13:55:3, 3, 8, 0, 0, 0.06, 0.16, 0.00, 0.00, 
127002, 1472478904, 13:55:4, 0, 0, 1, 0, 0.00, 0.00, 0.02, 0.00, 
127502, 1472478904, 13:55:4, 0, 0, 0, 1, 0.00, 0.00, 0.00, 0.02, 
128002, 1472478905, 13:55:5, 0, 0, 0, 0, 0.00, 0.00, 0.00, 0.00, 
128502, 1472478905, 13:55:5, 0, 0, 0, 1, 0.00, 0.00, 0.00, 0.02, 
129002, 1472478906, 13:55:6, 1, 4, 1, 0, 0.02, 0.08, 0.02, 0.00, 
129502, 1472478906, 13:55:6, 1, 4, 0, 0, 0.02, 0.08, 0.00, 0.00, 
130002, 1472478907, 13:55:7, 0, 4, 0, 0, 0.00, 0.08, 0.00, 0.00, 
130502, 1472478907, 13:55:7, 1, 4, 1, 0, 0.02, 0.08, 0.02, 0.00, 
131002, 1472478908, 13:55:8, 0, 0, 1, 0, 0.00, 0.00, 0.02, 0.00, 
131502, 1472478908, 13:55:8, 1, 4, 0, 0, 0.02, 0.08, 0.00, 0.00, 
132002, 1472478909, 13:55:9, 1, 4, 0, 0, 0.02, 0.08, 0.00, 0.00, 
132502, 1472478909, 13:55:9, 0, 0, 1, 0, 0.00, 0.00, 0.02, 0.00, 
133002, 1472478910, 13:55:10, 0, 0, 0, 0, 0.00, 0.00, 0.00, 0.00, 
133502, 1472478910, 13:55:10, 0, 0, 0, 0, 0.00, 0.00, 0.00, 0.00, 
134002, 1472478911, 13:55:11, 0, 4, 0, 0, 0.00, 0.08, 0.00, 0.00, 
134502, 1472478911, 13:55:11, 0, 1, 0, 0, 0.00, 0.02, 0.00, 0.00, 
135002, 1472478912, 13:55:12, 0, 0, 0, 0, 0.00, 0.00, 0.00, 0.00, 
135502, 1472478912, 13:55:12, 1, 4, 1, 0, 0.02, 0.08, 0.02, 0.00, 
136002, 1472478913, 13:55:13, 0, 4, 0, 0, 0.00, 0.08, 0.00, 0.00, 
136502, 1472478913, 13:55:13, 0, 0, 0, 0, 0.00, 0.00, 0.00, 0.00, 
137003, 1472478914, 13:55:14, 0, 1, 0, 0, 0.00, 0.02, 0.00, 0.00, 
137502, 1472478914, 13:55:14, 1, 4, 1, 0, 0.02, 0.08, 0.02, 0.00, 
138002, 1472478915, 13:55:15, 0, 0, 0, 0, 0.00, 0.00, 0.00, 0.00, 
138502, 1472478915, 13:55:15, 0, 0, 0, 0, 0.00, 0.00, 0.00, 0.00, 
139002, 1472478916, 13:55:16, 0, 1, 0, 1, 0.00, 0.02, 0.00, 0.02, 
