millis,Date,Time,Sensor1,Sensor2,Sensor3,Trigger,Sensor1 Amps,Sensor2 Amps,Sensor3 Amps,Trigger amps
502, 1470914052, 11:14:12, 8, 1, 0, 0, 0.16, 0.02, 0.00, 0.00, 
1002, 1470914053, 11:14:13, 8, 1, 0, 0, 0.16, 0.02, 0.00, 0.00, 
1502, 1470914053, 11:14:13, 0, 8, 0, 0, 0.00, 0.16, 0.00, 0.00, 
2002, 1470914054, 11:14:14, 0, 0, 0, 0, 0.00, 0.00, 0.00, 0.00, 
