millis,Date,Time,Sensor1,Sensor2,Sensor3,Trigger,Sensor1 Amps,Sensor2 Amps,Sensor3 Amps,Trigger amps
502, 1472054563, 16:2:43, 15, 62, 0, 0, 0.29, 1.21, 0.00, 0.00, 
1002, 1472054563, 16:2:43, 0, 1, 0, 0, 0.00, 0.02, 0.00, 0.00, 
1502, 1472054564, 16:2:44, 0, 1, 0, 0, 0.00, 0.02, 0.00, 0.00, 
2002, 1472054564, 16:2:44, 3, 8, 0, 0, 0.06, 0.16, 0.00, 0.00, 
2502, 1472054565, 16:2:45, 0, 8, 1, 0, 0.00, 0.16, 0.02, 0.00, 
3002, 1472054565, 16:2:45, 0, 1, 0, 0, 0.00, 0.02, 0.00, 0.00, 
3502, 1472054566, 16:2:46, 3, 0, 0, 3, 0.06, 0.00, 0.00, 0.06, 
4002, 1472054566, 16:2:46, 0, 1, 0, 1, 0.00, 0.02, 0.00, 0.02, 
4502, 1472054567, 16:2:47, 0, 3, 0, 0, 0.00, 0.06, 0.00, 0.00, 
5002, 1472054567, 16:2:47, 0, 4, 1, 0, 0.00, 0.08, 0.02, 0.00, 
5502, 1472054568, 16:2:48, 0, 4, 0, 3, 0.00, 0.08, 0.00, 0.06, 
6002, 1472054568, 16:2:48, 4, 3, 0, 0, 0.08, 0.06, 0.00, 0.00, 
6502, 1472054569, 16:2:49, 0, 4, 3, 0, 0.00, 0.08, 0.06, 0.00, 
7002, 1472054569, 16:2:49, 0, 3, 0, 0, 0.00, 0.06, 0.00, 0.00, 
7502, 1472054570, 16:2:50, 4, 3, 0, 0, 0.08, 0.06, 0.00, 0.00, 
8002, 1472054570, 16:2:50, 0, 2, 0, 0, 0.00, 0.04, 0.00, 0.00, 
8502, 1472054571, 16:2:51, 0, 1, 0, 0, 0.00, 0.02, 0.00, 0.00, 
9003, 1472054571, 16:2:51, 3, 0, 0, 1, 0.06, 0.00, 0.00, 0.02, 
9502, 1472054572, 16:2:52, 0, 4, 0, 1, 0.00, 0.08, 0.00, 0.02, 
10002, 1472054572, 16:2:52, 0, 4, 1, 0, 0.00, 0.08, 0.02, 0.00, 
10502, 1472054573, 16:2:53, 3, 0, 0, 1, 0.06, 0.00, 0.00, 0.02, 
11002, 1472054573, 16:2:53, 0, 3, 0, 0, 0.00, 0.06, 0.00, 0.00, 
11502, 1472054574, 16:2:54, 0, 3, 0, 0, 0.00, 0.06, 0.00, 0.00, 
12002, 1472054574, 16:2:54, 0, 4, 0, 2, 0.00, 0.08, 0.00, 0.04, 
12503, 1472054575, 16:2:55, 0, 8, 3, 0, 0.00, 0.16, 0.06, 0.00, 
13002, 1472054575, 16:2:55, 1, 0, 0, 0, 0.02, 0.00, 0.00, 0.00, 
13502, 1472054576, 16:2:56, 3, 0, 0, 1, 0.06, 0.00, 0.00, 0.02, 
14002, 1472054576, 16:2:56, 0, 1, 0, 0, 0.00, 0.02, 0.00, 0.00, 
14502, 1472054577, 16:2:57, 0, 4, 0, 1, 0.00, 0.08, 0.00, 0.02, 
15002, 1472054577, 16:2:57, 3, 8, 0, 1, 0.06, 0.16, 0.00, 0.02, 
15502, 1472054578, 16:2:58, 3, 0, 0, 3, 0.06, 0.00, 0.00, 0.06, 
16002, 1472054578, 16:2:58, 0, 3, 0, 0, 0.00, 0.06, 0.00, 0.00, 
16502, 1472054579, 16:2:59, 0, 0, 0, 3, 0.00, 0.00, 0.00, 0.06, 
17002, 1472054579, 16:2:59, 8, 2, 0, 0, 0.16, 0.04, 0.00, 0.00, 
17502, 1472054580, 16:3:0, 3, 0, 0, 3, 0.06, 0.00, 0.00, 0.06, 
18002, 1472054580, 16:3:0, 0, 4, 1, 0, 0.00, 0.08, 0.02, 0.00, 
18502, 1472054581, 16:3:1, 0, 3, 0, 0, 0.00, 0.06, 0.00, 0.00, 
19002, 1472054581, 16:3:1, 8, 0, 1, 0, 0.16, 0.00, 0.02, 0.00, 
19502, 1472054582, 16:3:2, 0, 0, 3, 0, 0.00, 0.00, 0.06, 0.00, 
20002, 1472054582, 16:3:2, 3, 0, 0, 1, 0.06, 0.00, 0.00, 0.02, 
20502, 1472054583, 16:3:3, 0, 0, 1, 0, 0.00, 0.00, 0.02, 0.00, 
21002, 1472054583, 16:3:3, 0, 0, 1, 0, 0.00, 0.00, 0.02, 0.00, 
21502, 1472054584, 16:3:4, 0, 3, 0, 0, 0.00, 0.06, 0.00, 0.00, 
22002, 1472054584, 16:3:4, 0, 3, 0, 0, 0.00, 0.06, 0.00, 0.00, 
22502, 1472054585, 16:3:5, 3, 0, 0, 1, 0.06, 0.00, 0.00, 0.02, 
23002, 1472054585, 16:3:5, 0, 5, 0, 0, 0.00, 0.10, 0.00, 0.00, 
23502, 1472054586, 16:3:6, 3, 8, 0, 0, 0.06, 0.16, 0.00, 0.00, 
24002, 1472054586, 16:3:6, 0, 3, 0, 0, 0.00, 0.06, 0.00, 0.00, 
24502, 1472054587, 16:3:7, 0, 8, 3, 0, 0.00, 0.16, 0.06, 0.00, 
25003, 1472054587, 16:3:7, 1, 8, 0, 3, 0.02, 0.16, 0.00, 0.06, 
25502, 1472054588, 16:3:8, 0, 4, 0, 3, 0.00, 0.08, 0.00, 0.06, 
26002, 1472054588, 16:3:8, 0, 1, 0, 0, 0.00, 0.02, 0.00, 0.00, 
26502, 1472054589, 16:3:9, 0, 3, 0, 0, 0.00, 0.06, 0.00, 0.00, 
27002, 1472054589, 16:3:9, 1, 8, 0, 0, 0.02, 0.16, 0.00, 0.00, 
27502, 1472054590, 16:3:10, 0, 1, 0, 0, 0.00, 0.02, 0.00, 0.00, 
28002, 1472054590, 16:3:10, 0, 0, 1, 0, 0.00, 0.00, 0.02, 0.00, 
28503, 1472054591, 16:3:11, 0, 5, 0, 0, 0.00, 0.10, 0.00, 0.00, 
29002, 1472054591, 16:3:11, 0, 3, 0, 0, 0.00, 0.06, 0.00, 0.00, 
29502, 1472054592, 16:3:12, 0, 0, 0, 1, 0.00, 0.00, 0.00, 0.02, 
30002, 1472054592, 16:3:12, 8, 0, 1, 0, 0.16, 0.00, 0.02, 0.00, 
30502, 1472054593, 16:3:13, 0, 2, 0, 0, 0.00, 0.04, 0.00, 0.00, 
31002, 1472054593, 16:3:13, 4, 1, 0, 0, 0.08, 0.02, 0.00, 0.00, 
31502, 1472054594, 16:3:14, 0, 3, 0, 0, 0.00, 0.06, 0.00, 0.00, 
32002, 1472054594, 16:3:14, 0, 0, 0, 0, 0.00, 0.00, 0.00, 0.00, 
32502, 1472054595, 16:3:15, 0, 3, 0, 0, 0.00, 0.06, 0.00, 0.00, 
33002, 1472054595, 16:3:15, 3, 0, 0, 1, 0.06, 0.00, 0.00, 0.02, 
33502, 1472054596, 16:3:16, 1, 0, 0, 1, 0.02, 0.00, 0.00, 0.02, 
34002, 1472054596, 16:3:16, 0, 0, 0, 0, 0.00, 0.00, 0.00, 0.00, 
34502, 1472054597, 16:3:17, 8, 2, 0, 0, 0.16, 0.04, 0.00, 0.00, 
35002, 1472054597, 16:3:17, 0, 8, 3, 0, 0.00, 0.16, 0.06, 0.00, 
35502, 1472054598, 16:3:18, 0, 4, 0, 1, 0.00, 0.08, 0.00, 0.02, 
36002, 1472054598, 16:3:18, 3, 0, 0, 3, 0.06, 0.00, 0.00, 0.06, 
36502, 1472054599, 16:3:19, 0, 2, 0, 0, 0.00, 0.04, 0.00, 0.00, 
37002, 1472054599, 16:3:19, 1, 8, 0, 0, 0.02, 0.16, 0.00, 0.00, 
37502, 1472054600, 16:3:20, 0, 0, 0, 3, 0.00, 0.00, 0.00, 0.06, 
38002, 1472054600, 16:3:20, 1, 8, 1, 0, 0.02, 0.16, 0.02, 0.00, 
38502, 1472054601, 16:3:21, 0, 2, 0, 0, 0.00, 0.04, 0.00, 0.00, 
39002, 1472054601, 16:3:21, 1, 0, 1, 0, 0.02, 0.00, 0.02, 0.00, 
39502, 1472054602, 16:3:22, 0, 4, 0, 3, 0.00, 0.08, 0.00, 0.06, 
40002, 1472054602, 16:3:22, 3, 8, 0, 0, 0.06, 0.16, 0.00, 0.00, 
40502, 1472054603, 16:3:23, 1, 0, 2, 0, 0.02, 0.00, 0.04, 0.00, 
41003, 1472054603, 16:3:23, 3, 0, 0, 3, 0.06, 0.00, 0.00, 0.06, 
41502, 1472054604, 16:3:24, 0, 4, 1, 0, 0.00, 0.08, 0.02, 0.00, 
42002, 1472054604, 16:3:24, 0, 3, 0, 0, 0.00, 0.06, 0.00, 0.00, 
42502, 1472054605, 16:3:25, 0, 0, 1, 0, 0.00, 0.00, 0.02, 0.00, 
43002, 1472054605, 16:3:25, 1, 0, 0, 1, 0.02, 0.00, 0.00, 0.02, 
43502, 1472054606, 16:3:26, 1, 0, 0, 0, 0.02, 0.00, 0.00, 0.00, 
44002, 1472054606, 16:3:26, 3, 8, 0, 1, 0.06, 0.16, 0.00, 0.02, 
44503, 1472054607, 16:3:27, 0, 3, 0, 0, 0.00, 0.06, 0.00, 0.00, 
45002, 1472054607, 16:3:27, 1, 0, 0, 1, 0.02, 0.00, 0.00, 0.02, 
45502, 1472054608, 16:3:28, 0, 3, 0, 0, 0.00, 0.06, 0.00, 0.00, 
46002, 1472054608, 16:3:28, 3, 0, 0, 0, 0.06, 0.00, 0.00, 0.00, 
46502, 1472054609, 16:3:29, 3, 8, 0, 3, 0.06, 0.16, 0.00, 0.06, 
47002, 1472054609, 16:3:29, 0, 8, 3, 0, 0.00, 0.16, 0.06, 0.00, 
47502, 1472054610, 16:3:30, 0, 1, 0, 1, 0.00, 0.02, 0.00, 0.02, 
48002, 1472054610, 16:3:30, 0, 1, 0, 0, 0.00, 0.02, 0.00, 0.00, 
48502, 1472054611, 16:3:31, 0, 0, 0, 0, 0.00, 0.00, 0.00, 0.00, 
49002, 1472054611, 16:3:31, 0, 4, 3, 0, 0.00, 0.08, 0.06, 0.00, 
49502, 1472054612, 16:3:32, 4, 3, 0, 0, 0.08, 0.06, 0.00, 0.00, 
50002, 1472054612, 16:3:32, 0, 2, 0, 0, 0.00, 0.04, 0.00, 0.00, 
50502, 1472054613, 16:3:33, 2, 0, 0, 3, 0.04, 0.00, 0.00, 0.06, 
51002, 1472054613, 16:3:33, 0, 1, 0, 0, 0.00, 0.02, 0.00, 0.00, 
51502, 1472054614, 16:3:34, 0, 0, 0, 3, 0.00, 0.00, 0.00, 0.06, 
52002, 1472054614, 16:3:34, 0, 3, 0, 0, 0.00, 0.06, 0.00, 0.00, 
52502, 1472054615, 16:3:35, 0, 0, 1, 0, 0.00, 0.00, 0.02, 0.00, 
53002, 1472054615, 16:3:35, 0, 0, 0, 3, 0.00, 0.00, 0.00, 0.06, 
53502, 1472054616, 16:3:36, 1, 8, 0, 0, 0.02, 0.16, 0.00, 0.00, 
54002, 1472054616, 16:3:36, 3, 0, 0, 3, 0.06, 0.00, 0.00, 0.06, 
54502, 1472054617, 16:3:37, 1, 0, 0, 0, 0.02, 0.00, 0.00, 0.00, 
55002, 1472054617, 16:3:37, 0, 4, 0, 2, 0.00, 0.08, 0.00, 0.04, 
55502, 1472054618, 16:3:38, 1, 0, 0, 0, 0.02, 0.00, 0.00, 0.00, 
56002, 1472054618, 16:3:38, 0, 4, 3, 0, 0.00, 0.08, 0.06, 0.00, 
56502, 1472054619, 16:3:39, 3, 4, 0, 1, 0.06, 0.08, 0.00, 0.02, 
57003, 1472054619, 16:3:39, 3, 0, 0, 1, 0.06, 0.00, 0.00, 0.02, 
57502, 1472054620, 16:3:40, 3, 0, 0, 1, 0.06, 0.00, 0.00, 0.02, 
58002, 1472054620, 16:3:40, 0, 1, 0, 0, 0.00, 0.02, 0.00, 0.00, 
58502, 1472054621, 16:3:41, 4, 3, 0, 0, 0.08, 0.06, 0.00, 0.00, 
59002, 1472054621, 16:3:41, 0, 0, 0, 0, 0.00, 0.00, 0.00, 0.00, 
59502, 1472054622, 16:3:42, 0, 0, 1, 0, 0.00, 0.00, 0.02, 0.00, 
60002, 1472054622, 16:3:42, 0, 4, 3, 0, 0.00, 0.08, 0.06, 0.00, 
60503, 1472054623, 16:3:43, 0, 3, 0, 0, 0.00, 0.06, 0.00, 0.00, 
61002, 1472054623, 16:3:43, 0, 0, 0, 1, 0.00, 0.00, 0.00, 0.02, 
61502, 1472054624, 16:3:44, 0, 0, 1, 0, 0.00, 0.00, 0.02, 0.00, 
62002, 1472054624, 16:3:44, 0, 0, 1, 0, 0.00, 0.00, 0.02, 0.00, 
62502, 1472054625, 16:3:45, 0, 0, 1, 0, 0.00, 0.00, 0.02, 0.00, 
63002, 1472054625, 16:3:45, 3, 0, 0, 1, 0.06, 0.00, 0.00, 0.02, 
63502, 1472054626, 16:3:46, 1, 0, 0, 1, 0.02, 0.00, 0.00, 0.02, 
64002, 1472054626, 16:3:46, 3, 0, 0, 1, 0.06, 0.00, 0.00, 0.02, 
64502, 1472054627, 16:3:47, 0, 0, 3, 0, 0.00, 0.00, 0.06, 0.00, 
65002, 1472054627, 16:3:47, 0, 8, 3, 0, 0.00, 0.16, 0.06, 0.00, 
65502, 1472054628, 16:3:48, 0, 0, 0, 0, 0.00, 0.00, 0.00, 0.00, 
66002, 1472054628, 16:3:48, 1, 8, 2, 0, 0.02, 0.16, 0.04, 0.00, 
66502, 1472054629, 16:3:49, 0, 5, 0, 0, 0.00, 0.10, 0.00, 0.00, 
67002, 1472054629, 16:3:49, 0, 0, 0, 0, 0.00, 0.00, 0.00, 0.00, 
67502, 1472054630, 16:3:50, 0, 3, 0, 0, 0.00, 0.06, 0.00, 0.00, 
68002, 1472054630, 16:3:50, 0, 3, 0, 0, 0.00, 0.06, 0.00, 0.00, 
68502, 1472054631, 16:3:51, 0, 1, 0, 0, 0.00, 0.02, 0.00, 0.00, 
69002, 1472054631, 16:3:51, 8, 3, 0, 0, 0.16, 0.06, 0.00, 0.00, 
69502, 1472054632, 16:3:52, 1, 0, 0, 3, 0.02, 0.00, 0.00, 0.06, 
70002, 1472054632, 16:3:52, 0, 0, 1, 0, 0.00, 0.00, 0.02, 0.00, 
70502, 1472054633, 16:3:53, 0, 0, 1, 0, 0.00, 0.00, 0.02, 0.00, 
71002, 1472054633, 16:3:53, 3, 8, 0, 1, 0.06, 0.16, 0.00, 0.02, 
71502, 1472054634, 16:3:54, 0, 1, 0, 0, 0.00, 0.02, 0.00, 0.00, 
72002, 1472054634, 16:3:54, 0, 3, 0, 0, 0.00, 0.06, 0.00, 0.00, 
72502, 1472054635, 16:3:55, 0, 0, 0, 0, 0.00, 0.00, 0.00, 0.00, 
73003, 1472054635, 16:3:55, 1, 0, 0, 1, 0.02, 0.00, 0.00, 0.02, 
73502, 1472054636, 16:3:56, 3, 0, 0, 3, 0.06, 0.00, 0.00, 0.06, 
74002, 1472054636, 16:3:56, 0, 3, 0, 0, 0.00, 0.06, 0.00, 0.00, 
74502, 1472054637, 16:3:57, 3, 0, 0, 1, 0.06, 0.00, 0.00, 0.02, 
75002, 1472054637, 16:3:57, 3, 0, 0, 0, 0.06, 0.00, 0.00, 0.00, 
75502, 1472054638, 16:3:58, 1, 8, 0, 0, 0.02, 0.16, 0.00, 0.00, 
76002, 1472054638, 16:3:58, 0, 0, 3, 0, 0.00, 0.00, 0.06, 0.00, 
76503, 1472054639, 16:3:59, 0, 0, 3, 0, 0.00, 0.00, 0.06, 0.00, 
77002, 1472054639, 16:3:59, 0, 4, 0, 2, 0.00, 0.08, 0.00, 0.04, 
77502, 1472054640, 16:4:0, 0, 1, 0, 0, 0.00, 0.02, 0.00, 0.00, 
78002, 1472054640, 16:4:0, 0, 5, 0, 2, 0.00, 0.10, 0.00, 0.04, 
78502, 1472054641, 16:4:1, 0, 1, 0, 0, 0.00, 0.02, 0.00, 0.00, 
79002, 1472054641, 16:4:1, 3, 0, 0, 1, 0.06, 0.00, 0.00, 0.02, 
79502, 1472054642, 16:4:2, 4, 3, 0, 0, 0.08, 0.06, 0.00, 0.00, 
80002, 1472054642, 16:4:2, 0, 3, 0, 0, 0.00, 0.06, 0.00, 0.00, 
80502, 1472054643, 16:4:3, 0, 0, 3, 0, 0.00, 0.00, 0.06, 0.00, 
81002, 1472054643, 16:4:3, 2, 8, 0, 3, 0.04, 0.16, 0.00, 0.06, 
81502, 1472054644, 16:4:4, 3, 0, 0, 1, 0.06, 0.00, 0.00, 0.02, 
82002, 1472054644, 16:4:4, 0, 4, 3, 0, 0.00, 0.08, 0.06, 0.00, 
82502, 1472054645, 16:4:5, 3, 8, 0, 0, 0.06, 0.16, 0.00, 0.00, 
83002, 1472054645, 16:4:5, 1, 0, 1, 0, 0.02, 0.00, 0.02, 0.00, 
83502, 1472054646, 16:4:6, 3, 0, 0, 3, 0.06, 0.00, 0.00, 0.06, 
84002, 1472054646, 16:4:6, 3, 8, 0, 1, 0.06, 0.16, 0.00, 0.02, 
84502, 1472054647, 16:4:7, 1, 8, 1, 0, 0.02, 0.16, 0.02, 0.00, 
85002, 1472054647, 16:4:7, 0, 0, 0, 3, 0.00, 0.00, 0.00, 0.06, 
85502, 1472054648, 16:4:8, 3, 0, 0, 1, 0.06, 0.00, 0.00, 0.02, 
86002, 1472054648, 16:4:8, 0, 0, 0, 1, 0.00, 0.00, 0.00, 0.02, 
86502, 1472054649, 16:4:9, 3, 8, 0, 1, 0.06, 0.16, 0.00, 0.02, 
87002, 1472054649, 16:4:9, 3, 8, 0, 0, 0.06, 0.16, 0.00, 0.00, 
87502, 1472054650, 16:4:10, 0, 3, 0, 0, 0.00, 0.06, 0.00, 0.00, 
88002, 1472054650, 16:4:10, 0, 0, 0, 0, 0.00, 0.00, 0.00, 0.00, 
88502, 1472054651, 16:4:11, 3, 0, 0, 3, 0.06, 0.00, 0.00, 0.06, 
89003, 1472054651, 16:4:11, 0, 0, 3, 0, 0.00, 0.00, 0.06, 0.00, 
89502, 1472054652, 16:4:12, 0, 0, 0, 0, 0.00, 0.00, 0.00, 0.00, 
90002, 1472054652, 16:4:12, 0, 3, 0, 0, 0.00, 0.06, 0.00, 0.00, 
90502, 1472054653, 16:4:13, 0, 1, 0, 0, 0.00, 0.02, 0.00, 0.00, 
91002, 1472054653, 16:4:13, 0, 0, 2, 0, 0.00, 0.00, 0.04, 0.00, 
91502, 1472054654, 16:4:14, 0, 0, 0, 0, 0.00, 0.00, 0.00, 0.00, 
92002, 1472054654, 16:4:14, 0, 3, 0, 0, 0.00, 0.06, 0.00, 0.00, 
92503, 1472054655, 16:4:15, 0, 3, 0, 0, 0.00, 0.06, 0.00, 0.00, 
93002, 1472054655, 16:4:15, 3, 8, 0, 1, 0.06, 0.16, 0.00, 0.02, 
93502, 1472054656, 16:4:16, 0, 3, 0, 0, 0.00, 0.06, 0.00, 0.00, 
94002, 1472054656, 16:4:16, 1, 8, 0, 3, 0.02, 0.16, 0.00, 0.06, 
94502, 1472054657, 16:4:17, 0, 0, 1, 0, 0.00, 0.00, 0.02, 0.00, 
95002, 1472054657, 16:4:17, 3, 8, 0, 1, 0.06, 0.16, 0.00, 0.02, 
95502, 1472054658, 16:4:18, 1, 0, 1, 0, 0.02, 0.00, 0.02, 0.00, 
96002, 1472054658, 16:4:18, 0, 4, 3, 0, 0.00, 0.08, 0.06, 0.00, 
96502, 1472054659, 16:4:19, 0, 4, 0, 3, 0.00, 0.08, 0.00, 0.06, 
97002, 1472054659, 16:4:19, 0, 1, 0, 0, 0.00, 0.02, 0.00, 0.00, 
97502, 1472054660, 16:4:20, 0, 0, 3, 0, 0.00, 0.00, 0.06, 0.00, 
98002, 1472054660, 16:4:20, 8, 2, 0, 0, 0.16, 0.04, 0.00, 0.00, 
98502, 1472054661, 16:4:21, 0, 0, 0, 0, 0.00, 0.00, 0.00, 0.00, 
99002, 1472054661, 16:4:21, 0, 4, 3, 0, 0.00, 0.08, 0.06, 0.00, 
99502, 1472054662, 16:4:22, 0, 3, 0, 0, 0.00, 0.06, 0.00, 0.00, 
100002, 1472054662, 16:4:22, 8, 0, 1, 0, 0.16, 0.00, 0.02, 0.00, 
100502, 1472054663, 16:4:23, 1, 0, 0, 0, 0.02, 0.00, 0.00, 0.00, 
101002, 1472054663, 16:4:23, 0, 1, 0, 0, 0.00, 0.02, 0.00, 0.00, 
101502, 1472054664, 16:4:24, 0, 0, 0, 3, 0.00, 0.00, 0.00, 0.06, 
102002, 1472054664, 16:4:24, 0, 1, 0, 0, 0.00, 0.02, 0.00, 0.00, 
102502, 1472054665, 16:4:25, 1, 0, 1, 0, 0.02, 0.00, 0.02, 0.00, 
103002, 1472054665, 16:4:25, 1, 0, 0, 0, 0.02, 0.00, 0.00, 0.00, 
103502, 1472054666, 16:4:26, 1, 8, 0, 0, 0.02, 0.16, 0.00, 0.00, 
104002, 1472054666, 16:4:26, 0, 1, 0, 0, 0.00, 0.02, 0.00, 0.00, 
104502, 1472054667, 16:4:27, 3, 8, 0, 0, 0.06, 0.16, 0.00, 0.00, 
105003, 1472054667, 16:4:27, 3, 8, 0, 0, 0.06, 0.16, 0.00, 0.00, 
105502, 1472054668, 16:4:28, 0, 2, 0, 0, 0.00, 0.04, 0.00, 0.00, 
106002, 1472054668, 16:4:28, 0, 0, 3, 0, 0.00, 0.00, 0.06, 0.00, 
106502, 1472054669, 16:4:29, 0, 3, 0, 0, 0.00, 0.06, 0.00, 0.00, 
107002, 1472054669, 16:4:29, 0, 0, 1, 0, 0.00, 0.00, 0.02, 0.00, 
107502, 1472054670, 16:4:30, 0, 0, 0, 0, 0.00, 0.00, 0.00, 0.00, 
108002, 1472054670, 16:4:30, 0, 1, 0, 0, 0.00, 0.02, 0.00, 0.00, 
108503, 1472054671, 16:4:31, 0, 0, 0, 3, 0.00, 0.00, 0.00, 0.06, 
109002, 1472054671, 16:4:31, 0, 0, 0, 2, 0.00, 0.00, 0.00, 0.04, 
109502, 1472054672, 16:4:32, 0, 0, 3, 0, 0.00, 0.00, 0.06, 0.00, 
110002, 1472054672, 16:4:32, 0, 0, 0, 1, 0.00, 0.00, 0.00, 0.02, 
110502, 1472054673, 16:4:33, 0, 3, 0, 0, 0.00, 0.06, 0.00, 0.00, 
111002, 1472054673, 16:4:33, 0, 0, 2, 0, 0.00, 0.00, 0.04, 0.00, 
111502, 1472054674, 16:4:34, 0, 0, 0, 0, 0.00, 0.00, 0.00, 0.00, 
112002, 1472054674, 16:4:34, 3, 8, 0, 1, 0.06, 0.16, 0.00, 0.02, 
112502, 1472054675, 16:4:35, 1, 8, 0, 3, 0.02, 0.16, 0.00, 0.06, 
113002, 1472054675, 16:4:35, 0, 0, 3, 0, 0.00, 0.00, 0.06, 0.00, 
113502, 1472054676, 16:4:36, 0, 4, 3, 0, 0.00, 0.08, 0.06, 0.00, 
114002, 1472054676, 16:4:36, 0, 2, 0, 0, 0.00, 0.04, 0.00, 0.00, 
114502, 1472054677, 16:4:37, 1, 0, 0, 0, 0.02, 0.00, 0.00, 0.00, 
115002, 1472054677, 16:4:37, 0, 1, 0, 0, 0.00, 0.02, 0.00, 0.00, 
115502, 1472054678, 16:4:38, 0, 0, 0, 0, 0.00, 0.00, 0.00, 0.00, 
116002, 1472054678, 16:4:38, 0, 4, 0, 3, 0.00, 0.08, 0.00, 0.06, 
116502, 1472054679, 16:4:39, 2, 8, 0, 3, 0.04, 0.16, 0.00, 0.06, 
117002, 1472054679, 16:4:39, 0, 4, 0, 3, 0.00, 0.08, 0.00, 0.06, 
117502, 1472054680, 16:4:40, 0, 5, 0, 0, 0.00, 0.10, 0.00, 0.00, 
118002, 1472054680, 16:4:40, 0, 0, 3, 0, 0.00, 0.00, 0.06, 0.00, 
118502, 1472054681, 16:4:41, 0, 2, 0, 0, 0.00, 0.04, 0.00, 0.00, 
119002, 1472054681, 16:4:41, 0, 2, 0, 0, 0.00, 0.04, 0.00, 0.00, 
119502, 1472054682, 16:4:42, 0, 0, 2, 0, 0.00, 0.00, 0.04, 0.00, 
120002, 1472054682, 16:4:42, 0, 8, 1, 0, 0.00, 0.16, 0.02, 0.00, 
120502, 1472054683, 16:4:43, 3, 0, 0, 1, 0.06, 0.00, 0.00, 0.02, 
121003, 1472054683, 16:4:43, 0, 0, 2, 0, 0.00, 0.00, 0.04, 0.00, 
121502, 1472054684, 16:4:44, 3, 0, 0, 1, 0.06, 0.00, 0.00, 0.02, 
122002, 1472054684, 16:4:44, 0, 0, 0, 3, 0.00, 0.00, 0.00, 0.06, 
122502, 1472054685, 16:4:45, 0, 0, 0, 0, 0.00, 0.00, 0.00, 0.00, 
123002, 1472054685, 16:4:45, 1, 8, 0, 0, 0.02, 0.16, 0.00, 0.00, 
123502, 1472054686, 16:4:46, 1, 8, 0, 0, 0.02, 0.16, 0.00, 0.00, 
124002, 1472054686, 16:4:46, 1, 8, 0, 0, 0.02, 0.16, 0.00, 0.00, 
124503, 1472054687, 16:4:47, 0, 0, 1, 0, 0.00, 0.00, 0.02, 0.00, 
125002, 1472054687, 16:4:47, 0, 1, 0, 2, 0.00, 0.02, 0.00, 0.04, 
125502, 1472054688, 16:4:48, 8, 2, 0, 0, 0.16, 0.04, 0.00, 0.00, 
126002, 1472054688, 16:4:48, 1, 4, 1, 0, 0.02, 0.08, 0.02, 0.00, 
126502, 1472054689, 16:4:49, 0, 4, 0, 0, 0.00, 0.08, 0.00, 0.00, 
127002, 1472054689, 16:4:49, 0, 1, 0, 0, 0.00, 0.02, 0.00, 0.00, 
127502, 1472054690, 16:4:50, 0, 0, 1, 0, 0.00, 0.00, 0.02, 0.00, 
128002, 1472054690, 16:4:50, 3, 8, 0, 1, 0.06, 0.16, 0.00, 0.02, 
128502, 1472054691, 16:4:51, 0, 0, 3, 0, 0.00, 0.00, 0.06, 0.00, 
129002, 1472054691, 16:4:51, 0, 0, 3, 0, 0.00, 0.00, 0.06, 0.00, 
129502, 1472054692, 16:4:52, 0, 2, 0, 0, 0.00, 0.04, 0.00, 0.00, 
130002, 1472054692, 16:4:52, 0, 4, 3, 0, 0.00, 0.08, 0.06, 0.00, 
130502, 1472054693, 16:4:53, 3, 0, 0, 1, 0.06, 0.00, 0.00, 0.02, 
131002, 1472054693, 16:4:53, 0, 1, 0, 0, 0.00, 0.02, 0.00, 0.00, 
131502, 1472054694, 16:4:54, 0, 0, 0, 3, 0.00, 0.00, 0.00, 0.06, 
132002, 1472054694, 16:4:54, 0, 4, 0, 1, 0.00, 0.08, 0.00, 0.02, 
132502, 1472054695, 16:4:55, 3, 0, 0, 1, 0.06, 0.00, 0.00, 0.02, 
133002, 1472054695, 16:4:55, 0, 2, 0, 0, 0.00, 0.04, 0.00, 0.00, 
133502, 1472054696, 16:4:56, 0, 0, 0, 0, 0.00, 0.00, 0.00, 0.00, 
134002, 1472054696, 16:4:56, 0, 0, 0, 0, 0.00, 0.00, 0.00, 0.00, 
134502, 1472054697, 16:4:57, 3, 0, 0, 3, 0.06, 0.00, 0.00, 0.06, 
135002, 1472054697, 16:4:57, 0, 1, 0, 1, 0.00, 0.02, 0.00, 0.02, 
135502, 1472054698, 16:4:58, 1, 0, 0, 1, 0.02, 0.00, 0.00, 0.02, 
136002, 1472054698, 16:4:58, 1, 8, 0, 1, 0.02, 0.16, 0.00, 0.02, 
136502, 1472054699, 16:4:59, 0, 0, 0, 0, 0.00, 0.00, 0.00, 0.00, 
137003, 1472054699, 16:4:59, 0, 0, 0, 0, 0.00, 0.00, 0.00, 0.00, 
137502, 1472054700, 16:5:0, 0, 5, 0, 0, 0.00, 0.10, 0.00, 0.00, 
138002, 1472054700, 16:5:0, 0, 1, 0, 0, 0.00, 0.02, 0.00, 0.00, 
138502, 1472054701, 16:5:1, 0, 3, 0, 0, 0.00, 0.06, 0.00, 0.00, 
139002, 1472054701, 16:5:1, 0, 3, 0, 0, 0.00, 0.06, 0.00, 0.00, 
