millis,Date,Time,Sensor1,Sensor2,Sensor3,Trigger,Sensor1 Amps,Sensor2 Amps,Sensor3 Amps,Trigger amps
502, 1472628970, 7:36:10, 8, 2, 0, 0, 0.16, 0.04, 0.00, 0.00, 
1002, 1472628971, 7:36:11, 8, 2, 0, 0, 0.16, 0.04, 0.00, 0.00, 
1502, 1472628971, 7:36:11, 2, 8, 0, 1, 0.04, 0.16, 0.00, 0.02, 
2002, 1472628972, 7:36:12, 1, 8, 1, 0, 0.02, 0.16, 0.02, 0.00, 
2502, 1472628972, 7:36:12, 8, 2, 0, 0, 0.16, 0.04, 0.00, 0.00, 
3002, 1472628973, 7:36:13, 1, 8, 1, 0, 0.02, 0.16, 0.02, 0.00, 
3502, 1472628973, 7:36:13, 4, 5, 0, 1, 0.08, 0.10, 0.00, 0.02, 
4002, 1472628974, 7:36:14, 4, 1, 0, 1, 0.08, 0.02, 0.00, 0.02, 
4502, 1472628974, 7:36:14, 1, 8, 0, 0, 0.02, 0.16, 0.00, 0.00, 
5002, 1472628975, 7:36:15, 4, 1, 0, 1, 0.08, 0.02, 0.00, 0.02, 
5502, 1472628975, 7:36:15, 8, 4, 0, 0, 0.16, 0.08, 0.00, 0.00, 
6002, 1472628976, 7:36:16, 0, 5, 0, 1, 0.00, 0.10, 0.00, 0.02, 
6502, 1472628976, 7:36:16, 8, 0, 0, 0, 0.16, 0.00, 0.00, 0.00, 
7002, 1472628977, 7:36:17, 4, 4, 1, 0, 0.08, 0.08, 0.02, 0.00, 
7502, 1472628977, 7:36:17, 4, 9, 0, 1, 0.08, 0.18, 0.00, 0.02, 
8002, 1472628978, 7:36:18, 4, 4, 0, 0, 0.08, 0.08, 0.00, 0.00, 
8502, 1472628978, 7:36:18, 0, 8, 0, 0, 0.00, 0.16, 0.00, 0.00, 
9003, 1472628979, 7:36:19, 4, 1, 0, 1, 0.08, 0.02, 0.00, 0.02, 
9502, 1472628979, 7:36:19, 1, 8, 1, 0, 0.02, 0.16, 0.02, 0.00, 
10002, 1472628980, 7:36:20, 8, 2, 0, 0, 0.16, 0.04, 0.00, 0.00, 
10502, 1472628980, 7:36:20, 1, 8, 0, 0, 0.02, 0.16, 0.00, 0.00, 
11002, 1472628981, 7:36:21, 4, 5, 0, 1, 0.08, 0.10, 0.00, 0.02, 
11502, 1472628981, 7:36:21, 8, 1, 0, 1, 0.16, 0.02, 0.00, 0.02, 
12002, 1472628982, 7:36:22, 4, 8, 0, 1, 0.08, 0.16, 0.00, 0.02, 
12503, 1472628982, 7:36:22, 1, 8, 0, 0, 0.02, 0.16, 0.00, 0.00, 
13002, 1472628983, 7:36:23, 4, 4, 1, 0, 0.08, 0.08, 0.02, 0.00, 
13502, 1472628983, 7:36:23, 4, 4, 0, 0, 0.08, 0.08, 0.00, 0.00, 
14002, 1472628984, 7:36:24, 1, 8, 1, 0, 0.02, 0.16, 0.02, 0.00, 
14502, 1472628984, 7:36:24, 4, 4, 1, 0, 0.08, 0.08, 0.02, 0.00, 
15002, 1472628985, 7:36:25, 8, 1, 0, 0, 0.16, 0.02, 0.00, 0.00, 
15502, 1472628985, 7:36:25, 4, 1, 0, 1, 0.08, 0.02, 0.00, 0.02, 
16002, 1472628986, 7:36:26, 65, 60, 39, 56, 1.27, 1.17, 0.76, 1.09, 
16502, 1472628986, 7:36:26, 16, 7, 16, 6, 0.31, 0.14, 0.31, 0.12, 
17002, 1472628987, 7:36:27, 152, 142, 137, 127, 2.97, 2.78, 2.68, 2.48, 
17502, 1472628987, 7:36:27, 19, 32, 3, 24, 0.37, 0.63, 0.06, 0.47, 
18002, 1472628988, 7:36:28, 3, 8, 0, 8, 0.06, 0.16, 0.00, 0.16, 
18502, 1472628988, 7:36:28, 8, 2, 0, 0, 0.16, 0.04, 0.00, 0.00, 
19002, 1472628989, 7:36:29, 8, 4, 0, 0, 0.16, 0.08, 0.00, 0.00, 
19502, 1472628989, 7:36:29, 8, 2, 0, 0, 0.16, 0.04, 0.00, 0.00, 
20002, 1472628990, 7:36:30, 1, 8, 0, 0, 0.02, 0.16, 0.00, 0.00, 
20502, 1472628990, 7:36:30, 4, 8, 0, 1, 0.08, 0.16, 0.00, 0.02, 
21002, 1472628991, 7:36:31, 4, 2, 0, 0, 0.08, 0.04, 0.00, 0.00, 
21502, 1472628991, 7:36:31, 1, 8, 1, 0, 0.02, 0.16, 0.02, 0.00, 
22002, 1472628992, 7:36:32, 5, 8, 1, 0, 0.10, 0.16, 0.02, 0.00, 
22502, 1472628992, 7:36:32, 4, 4, 1, 0, 0.08, 0.08, 0.02, 0.00, 
23002, 1472628993, 7:36:33, 4, 3, 0, 0, 0.08, 0.06, 0.00, 0.00, 
23502, 1472628993, 7:36:33, 5, 8, 1, 0, 0.10, 0.16, 0.02, 0.00, 
24002, 1472628994, 7:36:34, 8, 0, 0, 0, 0.16, 0.00, 0.00, 0.00, 
24502, 1472628994, 7:36:34, 8, 2, 0, 0, 0.16, 0.04, 0.00, 0.00, 
25003, 1472628995, 7:36:35, 4, 4, 1, 0, 0.08, 0.08, 0.02, 0.00, 
25502, 1472628995, 7:36:35, 4, 4, 0, 0, 0.08, 0.08, 0.00, 0.00, 
26002, 1472628996, 7:36:36, 8, 2, 0, 0, 0.16, 0.04, 0.00, 0.00, 
26502, 1472628996, 7:36:36, 0, 8, 0, 1, 0.00, 0.16, 0.00, 0.02, 
27002, 1472628997, 7:36:37, 4, 1, 0, 0, 0.08, 0.02, 0.00, 0.00, 
27502, 1472628997, 7:36:37, 4, 8, 0, 1, 0.08, 0.16, 0.00, 0.02, 
28002, 1472628998, 7:36:38, 1, 8, 0, 0, 0.02, 0.16, 0.00, 0.00, 
28503, 1472628998, 7:36:38, 8, 2, 0, 0, 0.16, 0.04, 0.00, 0.00, 
29002, 1472628999, 7:36:39, 1, 8, 0, 0, 0.02, 0.16, 0.00, 0.00, 
29502, 1472628999, 7:36:39, 0, 8, 0, 0, 0.00, 0.16, 0.00, 0.00, 
30002, 1472629000, 7:36:40, 4, 4, 1, 0, 0.08, 0.08, 0.02, 0.00, 
30502, 1472629000, 7:36:40, 1, 8, 0, 0, 0.02, 0.16, 0.00, 0.00, 
31002, 1472629001, 7:36:41, 4, 4, 1, 0, 0.08, 0.08, 0.02, 0.00, 
31502, 1472629001, 7:36:41, 0, 8, 0, 1, 0.00, 0.16, 0.00, 0.02, 
32002, 1472629002, 7:36:42, 8, 3, 0, 0, 0.16, 0.06, 0.00, 0.00, 
32502, 1472629002, 7:36:42, 8, 4, 0, 0, 0.16, 0.08, 0.00, 0.00, 
33002, 1472629003, 7:36:43, 0, 8, 0, 0, 0.00, 0.16, 0.00, 0.00, 
33502, 1472629003, 7:36:43, 4, 8, 0, 1, 0.08, 0.16, 0.00, 0.02, 
34002, 1472629004, 7:36:44, 8, 2, 0, 0, 0.16, 0.04, 0.00, 0.00, 
34502, 1472629004, 7:36:44, 5, 8, 1, 0, 0.10, 0.16, 0.02, 0.00, 
35002, 1472629005, 7:36:45, 4, 1, 0, 1, 0.08, 0.02, 0.00, 0.02, 
35502, 1472629005, 7:36:45, 4, 1, 0, 1, 0.08, 0.02, 0.00, 0.02, 
36002, 1472629006, 7:36:46, 8, 2, 0, 0, 0.16, 0.04, 0.00, 0.00, 
36502, 1472629006, 7:36:46, 4, 4, 1, 0, 0.08, 0.08, 0.02, 0.00, 
37002, 1472629007, 7:36:47, 4, 4, 1, 0, 0.08, 0.08, 0.02, 0.00, 
37502, 1472629007, 7:36:47, 3, 8, 1, 0, 0.06, 0.16, 0.02, 0.00, 
38002, 1472629008, 7:36:48, 8, 2, 0, 0, 0.16, 0.04, 0.00, 0.00, 
38502, 1472629008, 7:36:48, 8, 2, 0, 0, 0.16, 0.04, 0.00, 0.00, 
39002, 1472629009, 7:36:49, 8, 2, 0, 0, 0.16, 0.04, 0.00, 0.00, 
39502, 1472629009, 7:36:49, 4, 4, 1, 0, 0.08, 0.08, 0.02, 0.00, 
40002, 1472629010, 7:36:50, 4, 8, 0, 1, 0.08, 0.16, 0.00, 0.02, 
40502, 1472629010, 7:36:50, 5, 8, 1, 0, 0.10, 0.16, 0.02, 0.00, 
41003, 1472629011, 7:36:51, 1, 8, 0, 0, 0.02, 0.16, 0.00, 0.00, 
41502, 1472629011, 7:36:51, 1, 8, 0, 0, 0.02, 0.16, 0.00, 0.00, 
42002, 1472629012, 7:36:52, 2, 8, 0, 0, 0.04, 0.16, 0.00, 0.00, 
42502, 1472629012, 7:36:52, 8, 4, 1, 0, 0.16, 0.08, 0.02, 0.00, 
43002, 1472629013, 7:36:53, 1, 8, 0, 0, 0.02, 0.16, 0.00, 0.00, 
43502, 1472629013, 7:36:53, 8, 4, 0, 0, 0.16, 0.08, 0.00, 0.00, 
44002, 1472629014, 7:36:54, 8, 1, 0, 0, 0.16, 0.02, 0.00, 0.00, 
44503, 1472629014, 7:36:54, 8, 4, 0, 0, 0.16, 0.08, 0.00, 0.00, 
45002, 1472629015, 7:36:55, 4, 4, 0, 0, 0.08, 0.08, 0.00, 0.00, 
45502, 1472629015, 7:36:55, 0, 8, 0, 0, 0.00, 0.16, 0.00, 0.00, 
46002, 1472629016, 7:36:56, 1, 8, 0, 0, 0.02, 0.16, 0.00, 0.00, 
46502, 1472629016, 7:36:56, 8, 2, 0, 0, 0.16, 0.04, 0.00, 0.00, 
47002, 1472629017, 7:36:57, 4, 5, 0, 1, 0.08, 0.10, 0.00, 0.02, 
47502, 1472629017, 7:36:57, 3, 8, 1, 0, 0.06, 0.16, 0.02, 0.00, 
48002, 1472629018, 7:36:58, 0, 8, 0, 0, 0.00, 0.16, 0.00, 0.00, 
48502, 1472629018, 7:36:58, 5, 8, 1, 0, 0.10, 0.16, 0.02, 0.00, 
49002, 1472629019, 7:36:59, 5, 8, 1, 0, 0.10, 0.16, 0.02, 0.00, 
49502, 1472629019, 7:36:59, 2, 8, 0, 0, 0.04, 0.16, 0.00, 0.00, 
50002, 1472629020, 7:37:0, 8, 2, 0, 0, 0.16, 0.04, 0.00, 0.00, 
50502, 1472629020, 7:37:0, 8, 2, 0, 0, 0.16, 0.04, 0.00, 0.00, 
51002, 1472629021, 7:37:1, 0, 8, 0, 1, 0.00, 0.16, 0.00, 0.02, 
51502, 1472629021, 7:37:1, 4, 4, 0, 0, 0.08, 0.08, 0.00, 0.00, 
52002, 1472629022, 7:37:2, 4, 1, 0, 1, 0.08, 0.02, 0.00, 0.02, 
52502, 1472629022, 7:37:2, 8, 4, 1, 0, 0.16, 0.08, 0.02, 0.00, 
53002, 1472629023, 7:37:3, 4, 4, 0, 0, 0.08, 0.08, 0.00, 0.00, 
53502, 1472629023, 7:37:3, 0, 8, 0, 1, 0.00, 0.16, 0.00, 0.02, 
54002, 1472629024, 7:37:4, 4, 3, 0, 0, 0.08, 0.06, 0.00, 0.00, 
54502, 1472629024, 7:37:4, 1, 8, 0, 0, 0.02, 0.16, 0.00, 0.00, 
55002, 1472629025, 7:37:5, 4, 5, 0, 1, 0.08, 0.10, 0.00, 0.02, 
55502, 1472629025, 7:37:5, 4, 9, 0, 1, 0.08, 0.18, 0.00, 0.02, 
56002, 1472629026, 7:37:6, 4, 4, 1, 0, 0.08, 0.08, 0.02, 0.00, 
56502, 1472629026, 7:37:6, 1, 8, 0, 0, 0.02, 0.16, 0.00, 0.00, 
57003, 1472629027, 7:37:7, 8, 2, 0, 0, 0.16, 0.04, 0.00, 0.00, 
57502, 1472629027, 7:37:7, 1, 8, 0, 0, 0.02, 0.16, 0.00, 0.00, 
58002, 1472629028, 7:37:8, 8, 2, 0, 0, 0.16, 0.04, 0.00, 0.00, 
58502, 1472629028, 7:37:8, 0, 8, 0, 0, 0.00, 0.16, 0.00, 0.00, 
59002, 1472629029, 7:37:9, 4, 5, 0, 1, 0.08, 0.10, 0.00, 0.02, 
59502, 1472629029, 7:37:9, 4, 1, 0, 1, 0.08, 0.02, 0.00, 0.02, 
60002, 1472629030, 7:37:10, 4, 0, 0, 0, 0.08, 0.00, 0.00, 0.00, 
60503, 1472629030, 7:37:10, 0, 8, 0, 1, 0.00, 0.16, 0.00, 0.02, 
61002, 1472629031, 7:37:11, 8, 3, 0, 0, 0.16, 0.06, 0.00, 0.00, 
61502, 1472629031, 7:37:11, 8, 3, 0, 0, 0.16, 0.06, 0.00, 0.00, 
62002, 1472629032, 7:37:12, 8, 1, 0, 1, 0.16, 0.02, 0.00, 0.02, 
62502, 1472629032, 7:37:12, 0, 8, 0, 0, 0.00, 0.16, 0.00, 0.00, 
63002, 1472629033, 7:37:13, 0, 8, 0, 1, 0.00, 0.16, 0.00, 0.02, 
63502, 1472629033, 7:37:13, 5, 8, 1, 0, 0.10, 0.16, 0.02, 0.00, 
64002, 1472629034, 7:37:14, 4, 3, 0, 0, 0.08, 0.06, 0.00, 0.00, 
64502, 1472629034, 7:37:14, 8, 2, 0, 0, 0.16, 0.04, 0.00, 0.00, 
65002, 1472629035, 7:37:15, 0, 8, 0, 0, 0.00, 0.16, 0.00, 0.00, 
65502, 1472629035, 7:37:15, 8, 3, 0, 0, 0.16, 0.06, 0.00, 0.00, 
66002, 1472629036, 7:37:16, 3, 8, 0, 0, 0.06, 0.16, 0.00, 0.00, 
66502, 1472629036, 7:37:16, 8, 2, 0, 0, 0.16, 0.04, 0.00, 0.00, 
67002, 1472629037, 7:37:17, 1, 8, 0, 0, 0.02, 0.16, 0.00, 0.00, 
67502, 1472629037, 7:37:17, 8, 4, 1, 0, 0.16, 0.08, 0.02, 0.00, 
68002, 1472629038, 7:37:18, 4, 8, 0, 1, 0.08, 0.16, 0.00, 0.02, 
68502, 1472629038, 7:37:18, 1, 8, 1, 0, 0.02, 0.16, 0.02, 0.00, 
69002, 1472629039, 7:37:19, 4, 1, 0, 0, 0.08, 0.02, 0.00, 0.00, 
69502, 1472629039, 7:37:19, 4, 4, 0, 0, 0.08, 0.08, 0.00, 0.00, 
70002, 1472629040, 7:37:20, 1, 8, 0, 0, 0.02, 0.16, 0.00, 0.00, 
70502, 1472629040, 7:37:20, 4, 3, 0, 1, 0.08, 0.06, 0.00, 0.02, 
71002, 1472629041, 7:37:21, 0, 8, 0, 1, 0.00, 0.16, 0.00, 0.02, 
71502, 1472629041, 7:37:21, 1, 8, 1, 0, 0.02, 0.16, 0.02, 0.00, 
72002, 1472629042, 7:37:22, 4, 4, 1, 0, 0.08, 0.08, 0.02, 0.00, 
72502, 1472629042, 7:37:22, 1, 8, 0, 0, 0.02, 0.16, 0.00, 0.00, 
73003, 1472629043, 7:37:23, 0, 8, 0, 1, 0.00, 0.16, 0.00, 0.02, 
73502, 1472629043, 7:37:23, 1, 8, 0, 0, 0.02, 0.16, 0.00, 0.00, 
74002, 1472629044, 7:37:24, 1, 8, 0, 0, 0.02, 0.16, 0.00, 0.00, 
74502, 1472629044, 7:37:24, 4, 4, 1, 0, 0.08, 0.08, 0.02, 0.00, 
75002, 1472629045, 7:37:25, 0, 8, 0, 0, 0.00, 0.16, 0.00, 0.00, 
75502, 1472629045, 7:37:25, 0, 8, 0, 1, 0.00, 0.16, 0.00, 0.02, 
76002, 1472629046, 7:37:26, 0, 8, 0, 1, 0.00, 0.16, 0.00, 0.02, 
76503, 1472629046, 7:37:26, 8, 0, 0, 0, 0.16, 0.00, 0.00, 0.00, 
77002, 1472629047, 7:37:27, 2, 8, 0, 0, 0.04, 0.16, 0.00, 0.00, 
77502, 1472629047, 7:37:27, 1, 4, 1, 0, 0.02, 0.08, 0.02, 0.00, 
78002, 1472629048, 7:37:28, 1, 8, 0, 0, 0.02, 0.16, 0.00, 0.00, 
78502, 1472629048, 7:37:28, 8, 0, 0, 0, 0.16, 0.00, 0.00, 0.00, 
79002, 1472629049, 7:37:29, 4, 5, 0, 1, 0.08, 0.10, 0.00, 0.02, 
79502, 1472629049, 7:37:29, 8, 1, 0, 1, 0.16, 0.02, 0.00, 0.02, 
80002, 1472629050, 7:37:30, 4, 8, 0, 1, 0.08, 0.16, 0.00, 0.02, 
80502, 1472629050, 7:37:30, 2, 8, 0, 0, 0.04, 0.16, 0.00, 0.00, 
81002, 1472629051, 7:37:31, 5, 8, 1, 0, 0.10, 0.16, 0.02, 0.00, 
81502, 1472629051, 7:37:31, 0, 8, 0, 1, 0.00, 0.16, 0.00, 0.02, 
82002, 1472629052, 7:37:32, 4, 4, 1, 0, 0.08, 0.08, 0.02, 0.00, 
82502, 1472629052, 7:37:32, 8, 4, 0, 0, 0.16, 0.08, 0.00, 0.00, 
83002, 1472629053, 7:37:33, 1, 8, 0, 0, 0.02, 0.16, 0.00, 0.00, 
83502, 1472629053, 7:37:33, 4, 4, 1, 0, 0.08, 0.08, 0.02, 0.00, 
84002, 1472629054, 7:37:34, 5, 8, 1, 0, 0.10, 0.16, 0.02, 0.00, 
84502, 1472629054, 7:37:34, 8, 0, 0, 0, 0.16, 0.00, 0.00, 0.00, 
85002, 1472629055, 7:37:35, 4, 1, 0, 1, 0.08, 0.02, 0.00, 0.02, 
85502, 1472629055, 7:37:35, 0, 8, 0, 1, 0.00, 0.16, 0.00, 0.02, 
86002, 1472629056, 7:37:36, 1, 8, 0, 0, 0.02, 0.16, 0.00, 0.00, 
86502, 1472629056, 7:37:36, 2, 8, 0, 0, 0.04, 0.16, 0.00, 0.00, 
87002, 1472629057, 7:37:37, 8, 8, 1, 0, 0.16, 0.16, 0.02, 0.00, 
87502, 1472629057, 7:37:37, 4, 1, 0, 0, 0.08, 0.02, 0.00, 0.00, 
88002, 1472629058, 7:37:38, 0, 8, 0, 0, 0.00, 0.16, 0.00, 0.00, 
88502, 1472629058, 7:37:38, 8, 3, 0, 0, 0.16, 0.06, 0.00, 0.00, 
89003, 1472629059, 7:37:39, 1, 8, 0, 0, 0.02, 0.16, 0.00, 0.00, 
89502, 1472629059, 7:37:39, 1, 8, 0, 0, 0.02, 0.16, 0.00, 0.00, 
90002, 1472629060, 7:37:40, 2, 8, 0, 0, 0.04, 0.16, 0.00, 0.00, 
90502, 1472629060, 7:37:40, 0, 8, 0, 1, 0.00, 0.16, 0.00, 0.02, 
91002, 1472629061, 7:37:41, 4, 4, 1, 0, 0.08, 0.08, 0.02, 0.00, 
91502, 1472629061, 7:37:41, 4, 9, 0, 1, 0.08, 0.18, 0.00, 0.02, 
92002, 1472629062, 7:37:42, 3, 8, 0, 0, 0.06, 0.16, 0.00, 0.00, 
92503, 1472629062, 7:37:42, 2, 8, 0, 0, 0.04, 0.16, 0.00, 0.00, 
93002, 1472629063, 7:37:43, 0, 8, 0, 0, 0.00, 0.16, 0.00, 0.00, 
93502, 1472629063, 7:37:43, 4, 9, 0, 1, 0.08, 0.18, 0.00, 0.02, 
94002, 1472629064, 7:37:44, 2, 8, 0, 0, 0.04, 0.16, 0.00, 0.00, 
94502, 1472629064, 7:37:44, 8, 3, 0, 0, 0.16, 0.06, 0.00, 0.00, 
95002, 1472629065, 7:37:45, 5, 8, 1, 0, 0.10, 0.16, 0.02, 0.00, 
95502, 1472629065, 7:37:45, 4, 1, 0, 0, 0.08, 0.02, 0.00, 0.00, 
96002, 1472629066, 7:37:46, 8, 4, 1, 0, 0.16, 0.08, 0.02, 0.00, 
96502, 1472629066, 7:37:46, 8, 1, 0, 0, 0.16, 0.02, 0.00, 0.00, 
97002, 1472629067, 7:37:47, 1, 8, 0, 0, 0.02, 0.16, 0.00, 0.00, 
97502, 1472629067, 7:37:47, 0, 8, 0, 1, 0.00, 0.16, 0.00, 0.02, 
98002, 1472629068, 7:37:48, 8, 3, 0, 0, 0.16, 0.06, 0.00, 0.00, 
98502, 1472629068, 7:37:48, 8, 2, 0, 0, 0.16, 0.04, 0.00, 0.00, 
99002, 1472629069, 7:37:49, 4, 3, 0, 0, 0.08, 0.06, 0.00, 0.00, 
99502, 1472629069, 7:37:49, 2, 8, 0, 1, 0.04, 0.16, 0.00, 0.02, 
100002, 1472629070, 7:37:50, 8, 1, 0, 1, 0.16, 0.02, 0.00, 0.02, 
100502, 1472629070, 7:37:50, 4, 8, 0, 1, 0.08, 0.16, 0.00, 0.02, 
101002, 1472629071, 7:37:51, 4, 5, 0, 1, 0.08, 0.10, 0.00, 0.02, 
101502, 1472629071, 7:37:51, 4, 4, 1, 0, 0.08, 0.08, 0.02, 0.00, 
102002, 1472629072, 7:37:52, 8, 2, 0, 0, 0.16, 0.04, 0.00, 0.00, 
102502, 1472629072, 7:37:52, 1, 8, 1, 0, 0.02, 0.16, 0.02, 0.00, 
103002, 1472629073, 7:37:53, 0, 8, 0, 1, 0.00, 0.16, 0.00, 0.02, 
103502, 1472629073, 7:37:53, 3, 8, 0, 0, 0.06, 0.16, 0.00, 0.00, 
104002, 1472629074, 7:37:54, 8, 1, 0, 0, 0.16, 0.02, 0.00, 0.00, 
104502, 1472629074, 7:37:54, 1, 8, 0, 0, 0.02, 0.16, 0.00, 0.00, 
105003, 1472629075, 7:37:55, 0, 8, 0, 1, 0.00, 0.16, 0.00, 0.02, 
105502, 1472629075, 7:37:55, 4, 8, 0, 1, 0.08, 0.16, 0.00, 0.02, 
106002, 1472629076, 7:37:56, 0, 9, 0, 1, 0.00, 0.18, 0.00, 0.02, 
106502, 1472629076, 7:37:56, 8, 4, 0, 0, 0.16, 0.08, 0.00, 0.00, 
107002, 1472629077, 7:37:57, 3, 8, 1, 0, 0.06, 0.16, 0.02, 0.00, 
107502, 1472629077, 7:37:57, 0, 8, 0, 0, 0.00, 0.16, 0.00, 0.00, 
108002, 1472629078, 7:37:58, 8, 2, 0, 0, 0.16, 0.04, 0.00, 0.00, 
108503, 1472629078, 7:37:58, 1, 8, 0, 0, 0.02, 0.16, 0.00, 0.00, 
109002, 1472629079, 7:37:59, 8, 2, 0, 0, 0.16, 0.04, 0.00, 0.00, 
109502, 1472629079, 7:37:59, 0, 8, 0, 1, 0.00, 0.16, 0.00, 0.02, 
110002, 1472629080, 7:38:0, 4, 2, 0, 0, 0.08, 0.04, 0.00, 0.00, 
110502, 1472629080, 7:38:0, 8, 1, 0, 0, 0.16, 0.02, 0.00, 0.00, 
111002, 1472629081, 7:38:1, 3, 8, 0, 0, 0.06, 0.16, 0.00, 0.00, 
111502, 1472629081, 7:38:1, 8, 1, 0, 0, 0.16, 0.02, 0.00, 0.00, 
112002, 1472629082, 7:38:2, 4, 4, 1, 0, 0.08, 0.08, 0.02, 0.00, 
112502, 1472629082, 7:38:2, 0, 8, 0, 1, 0.00, 0.16, 0.00, 0.02, 
113002, 1472629083, 7:38:3, 1, 8, 0, 0, 0.02, 0.16, 0.00, 0.00, 
113502, 1472629083, 7:38:3, 0, 8, 0, 0, 0.00, 0.16, 0.00, 0.00, 
114002, 1472629084, 7:38:4, 0, 8, 0, 1, 0.00, 0.16, 0.00, 0.02, 
114502, 1472629084, 7:38:4, 4, 8, 0, 1, 0.08, 0.16, 0.00, 0.02, 
115002, 1472629085, 7:38:5, 4, 4, 1, 0, 0.08, 0.08, 0.02, 0.00, 
115502, 1472629085, 7:38:5, 111, 124, 111, 128, 2.17, 2.42, 2.17, 2.50, 
116002, 1472629086, 7:38:6, 129, 124, 103, 120, 2.52, 2.42, 2.01, 2.35, 
116502, 1472629086, 7:38:6, 19, 24, 3, 16, 0.37, 0.47, 0.06, 0.31, 
117002, 1472629087, 7:38:7, 126, 115, 112, 99, 2.46, 2.25, 2.19, 1.94, 
117502, 1472629087, 7:38:7, 24, 7, 16, 12, 0.47, 0.14, 0.31, 0.23, 
118002, 1472629088, 7:38:8, 231, 234, 207, 224, 4.52, 4.57, 4.05, 4.38, 
118502, 1472629088, 7:38:8, 31, 41, 32, 19, 0.61, 0.80, 0.63, 0.37, 
119002, 1472629089, 7:38:9, 3, 16, 4, 8, 0.06, 0.31, 0.08, 0.16, 
119502, 1472629089, 7:38:9, 8, 4, 0, 4, 0.16, 0.08, 0.00, 0.08, 
120002, 1472629090, 7:38:10, 8, 2, 0, 0, 0.16, 0.04, 0.00, 0.00, 
120502, 1472629090, 7:38:10, 4, 4, 1, 0, 0.08, 0.08, 0.02, 0.00, 
121003, 1472629091, 7:38:11, 5, 8, 1, 0, 0.10, 0.16, 0.02, 0.00, 
121502, 1472629091, 7:38:11, 4, 9, 0, 1, 0.08, 0.18, 0.00, 0.02, 
122002, 1472629092, 7:38:12, 0, 8, 0, 1, 0.00, 0.16, 0.00, 0.02, 
122502, 1472629092, 7:38:12, 0, 8, 0, 1, 0.00, 0.16, 0.00, 0.02, 
123002, 1472629093, 7:38:13, 382, 363, 352, 335, 7.47, 7.10, 6.88, 6.55, 
123502, 1472629093, 7:38:13, 430, 421, 386, 379, 8.41, 8.23, 7.55, 7.41, 
124002, 1472629094, 7:38:14, 455, 420, 390, 400, 8.90, 8.21, 7.62, 7.82, 
124503, 1472629094, 7:38:14, 452, 415, 407, 400, 8.84, 8.11, 7.96, 7.82, 
125002, 1472629095, 7:38:15, 443, 426, 392, 409, 8.66, 8.33, 7.66, 8.00, 
125502, 1472629095, 7:38:15, 442, 429, 396, 395, 8.64, 8.39, 7.74, 7.72, 
126002, 1472629096, 7:38:16, 459, 420, 391, 402, 8.97, 8.21, 7.64, 7.86, 
126502, 1472629096, 7:38:16, 457, 424, 391, 404, 8.93, 8.29, 7.64, 7.90, 
127002, 1472629097, 7:38:17, 439, 428, 392, 409, 8.58, 8.37, 7.66, 8.00, 
127502, 1472629097, 7:38:17, 454, 415, 407, 400, 8.88, 8.11, 7.96, 7.82, 
128002, 1472629098, 7:38:18, 458, 418, 399, 400, 8.95, 8.17, 7.80, 7.82, 
128502, 1472629098, 7:38:18, 449, 415, 402, 394, 8.78, 8.11, 7.86, 7.70, 
129002, 1472629099, 7:38:19, 446, 424, 392, 407, 8.72, 8.29, 7.66, 7.96, 
129502, 1472629099, 7:38:19, 451, 424, 391, 404, 8.82, 8.29, 7.64, 7.90, 
130002, 1472629100, 7:38:20, 456, 415, 401, 400, 8.91, 8.11, 7.84, 7.82, 
130502, 1472629100, 7:38:20, 453, 424, 391, 404, 8.86, 8.29, 7.64, 7.90, 
131002, 1472629101, 7:38:21, 452, 412, 404, 396, 8.84, 8.05, 7.90, 7.74, 
131502, 1472629101, 7:38:21, 457, 417, 391, 400, 8.93, 8.15, 7.64, 7.82, 
132002, 1472629102, 7:38:22, 80, 55, 72, 55, 1.56, 1.08, 1.41, 1.08, 
132502, 1472629102, 7:38:22, 20, 3, 16, 7, 0.39, 0.06, 0.31, 0.14, 
133002, 1472629103, 7:38:23, 9, 8, 3, 8, 0.18, 0.16, 0.06, 0.16, 
133502, 1472629103, 7:38:23, 94, 83, 88, 71, 1.84, 1.62, 1.72, 1.39, 
134002, 1472629104, 7:38:24, 15, 24, 12, 17, 0.29, 0.47, 0.23, 0.33, 
134502, 1472629104, 7:38:24, 64, 52, 49, 48, 1.25, 1.02, 0.96, 0.94, 
135002, 1472629105, 7:38:25, 16, 12, 9, 8, 0.31, 0.23, 0.18, 0.16, 
135502, 1472629105, 7:38:25, 4, 8, 0, 1, 0.08, 0.16, 0.00, 0.02, 
136002, 1472629106, 7:38:26, 136, 137, 124, 115, 2.66, 2.68, 2.42, 2.25, 
136502, 1472629106, 7:38:26, 32, 7, 24, 15, 0.63, 0.14, 0.47, 0.29, 
137003, 1472629107, 7:38:27, 65, 64, 39, 64, 1.27, 1.25, 0.76, 1.25, 
137502, 1472629107, 7:38:27, 147, 160, 134, 144, 2.87, 3.13, 2.62, 2.82, 
138002, 1472629108, 7:38:28, 32, 24, 25, 24, 0.63, 0.47, 0.49, 0.47, 
138502, 1472629108, 7:38:28, 95, 101, 92, 83, 1.86, 1.97, 1.80, 1.62, 
139002, 1472629109, 7:38:29, 20, 3, 16, 7, 0.39, 0.06, 0.31, 0.14, 
