millis,Date,Time,Sensor1,Sensor2,Sensor3
1001, 1463665276, 13:41:16, 8, 751, 800, 720, 0.16, -27.36, -24.96, -28.87, 
2000, 1463665277, 13:41:17, 0, 800, 711, 727, 0.00, -24.96, -29.31, -28.53, 
3001, 1463665278, 13:41:18, 0, 808, 704, 715, 0.00, -24.57, -29.65, -29.12, 
4001, 1463665279, 13:41:19, 0, 800, 705, 719, 0.00, -24.96, -29.61, -28.92, 
5001, 1463665280, 13:41:20, 0, 719, 792, 727, 0.00, -28.92, -25.35, -28.53, 
6001, 1463665281, 13:41:21, 8, 692, 711, 792, 0.16, -30.24, -29.31, -25.35, 
7002, 1463665282, 13:41:22, 3, 703, 711, 759, 0.06, -29.70, -29.31, -26.97, 
8003, 1463665283, 13:41:23, 0, 783, 751, 732, 0.00, -25.79, -27.36, -28.29, 
9004, 1463665284, 13:41:24, 24, 724, 735, 767, 0.47, -28.68, -28.14, -26.57, 
10004, 1463665285, 13:41:25, 0, 832, 732, 727, 0.00, -23.40, -28.29, -28.53, 
11004, 1463665286, 13:41:26, 0, 755, 724, 723, 0.00, -27.16, -28.68, -28.73, 
12005, 1463665287, 13:41:27, 36, 726, 723, 751, 0.70, -28.58, -28.73, -27.36, 
13005, 1463665288, 13:41:28, 31, 723, 743, 711, 0.61, -28.73, -27.75, -29.31, 
14005, 1463665289, 13:41:29, 0, 960, 879, 824, 0.00, -17.14, -21.10, -23.79, 
15006, 1463665290, 13:41:30, 0, 791, 748, 751, 0.00, -25.40, -27.50, -27.36, 
16006, 1463665291, 13:41:31, 1, 783, 744, 751, 0.02, -25.79, -27.70, -27.36, 
17005, 1463665292, 13:41:32, 8, 766, 823, 800, 0.16, -26.62, -23.84, -24.96, 
18007, 1463665293, 13:41:33, 0, 832, 763, 736, 0.00, -23.40, -26.77, -28.09, 
19007, 1463665294, 13:41:34, 0, 751, 767, 848, 0.00, -27.36, -26.57, -22.62, 
20006, 1463665295, 13:41:35, 20, 748, 747, 767, 0.39, -27.50, -27.55, -26.57, 
21007, 1463665296, 13:41:36, 8, 811, 816, 747, 0.16, -24.42, -24.18, -27.55, 
22007, 1463665297, 13:41:37, 3, 759, 746, 815, 0.06, -26.97, -27.60, -24.23, 
23007, 1463665298, 13:41:38, 0, 751, 767, 840, 0.00, -27.36, -26.57, -23.01, 
24007, 1463665299, 13:41:39, 31, 749, 750, 743, 0.61, -27.45, -27.41, -27.75, 
25007, 1463665300, 13:41:40, 8, 739, 814, 779, 0.16, -27.94, -24.28, -25.99, 
26007, 1463665301, 13:41:41, 16, 736, 731, 767, 0.31, -28.09, -28.33, -26.57, 
27009, 1463665302, 13:41:42, 8, 767, 832, 736, 0.16, -26.57, -23.40, -28.09, 
28009, 1463665303, 13:41:43, 8, 713, 798, 771, 0.16, -29.21, -25.06, -26.38, 
29009, 1463665304, 13:41:44, 8, 730, 783, 784, 0.16, -28.38, -25.79, -25.74, 
30009, 1463665305, 13:41:45, 0, 707, 719, 759, 0.00, -29.51, -28.92, -26.97, 
31009, 1463665306, 13:41:46, 0, 792, 751, 731, 0.00, -25.35, -27.36, -28.33, 
32009, 1463665307, 13:41:47, 0, 704, 731, 808, 0.00, -29.65, -28.33, -24.57, 
33009, 1463665308, 13:41:48, 8, 703, 788, 747, 0.16, -29.70, -25.55, -27.55, 
34009, 1463665309, 13:41:49, 8, 699, 780, 747, 0.16, -29.90, -25.94, -27.55, 
35009, 1463665310, 13:41:50, 0, 792, 727, 696, 0.00, -25.35, -28.53, -30.04, 
36009, 1463665311, 13:41:51, 0, 768, 703, 692, 0.00, -26.53, -29.70, -30.24, 
37009, 1463665312, 13:41:52, 1, 691, 719, 800, 0.02, -30.29, -28.92, -24.96, 
38009, 1463665313, 13:41:53, 31, 691, 703, 689, 0.61, -30.29, -29.70, -30.39, 
39009, 1463665314, 13:41:54, 0, 688, 699, 735, 0.00, -30.44, -29.90, -28.14, 
40010, 1463665315, 13:41:55, 0, 766, 727, 692, 0.00, -26.62, -28.53, -30.24, 
41010, 1463665316, 13:41:56, 8, 699, 727, 768, 0.16, -29.90, -28.53, -26.53, 
42010, 1463665317, 13:41:57, 44, 698, 672, 703, 0.86, -29.95, -31.22, -29.70, 
43010, 1463665318, 13:41:58, 0, 687, 760, 699, 0.00, -30.48, -26.92, -29.90, 
44010, 1463665319, 13:41:59, 0, 672, 679, 703, 0.00, -31.22, -30.88, -29.70, 
45010, 1463665320, 13:42:0, 0, 768, 666, 659, 0.00, -26.53, -31.51, -31.85, 
46010, 1463665321, 13:42:1, 0, 711, 671, 648, 0.00, -29.31, -31.27, 31.67, 
47010, 1463665322, 13:42:2, 0, 671, 736, 685, 0.00, -31.27, -28.09, -30.58, 
48011, 1463665323, 13:42:3, 8, 649, 720, 687, 0.16, 31.72, -28.87, -30.48, 
49011, 1463665324, 13:42:4, 16, 648, 651, 671, 0.31, 31.67, 31.82, -31.27, 
50012, 1463665325, 13:42:5, 1, 647, 655, 736, 0.02, 31.62, 32.01, -28.09, 
51012, 1463665326, 13:42:6, 8, 635, 639, 720, 0.16, 31.04, 31.23, -28.87, 
52013, 1463665327, 13:42:7, 0, 728, 612, 631, 0.00, -28.48, 29.91, 30.84, 
53014, 1463665328, 13:42:8, 0, 678, 623, 616, 0.00, -30.92, 30.45, 30.11, 
54014, 1463665329, 13:42:9, 0, 661, 618, 611, 0.00, -31.76, 30.21, 29.86, 
55013, 1463665330, 13:42:10, 8, 631, 672, 608, 0.16, 30.84, -31.22, 29.72, 
56013, 1463665331, 13:42:11, 8, 596, 639, 651, 0.16, 29.13, 31.23, 31.82, 
57013, 1463665332, 13:42:12, 23, 593, 579, 602, 0.45, 28.98, 28.30, 29.42, 
58013, 1463665333, 13:42:13, 0, 642, 575, 570, 0.00, 31.38, 28.10, 27.86, 
59014, 1463665334, 13:42:14, 1, 573, 575, 656, 0.02, 28.01, 28.10, -32.00, 
60014, 1463665335, 13:42:15, 31, 561, 561, 551, 0.61, 27.42, 27.42, 26.93, 
61014, 1463665336, 13:42:16, 0, 624, 557, 542, 0.00, 30.50, 27.22, 26.49, 
62014, 1463665337, 13:42:17, 0, 612, 525, 548, 0.00, 29.91, 25.66, 26.78, 
63014, 1463665338, 13:42:18, 8, 539, 592, 519, 0.16, 26.34, 28.93, 25.37, 
64015, 1463665339, 13:42:19, 8, 524, 576, 507, 0.16, 25.61, 28.15, 24.78, 
65015, 1463665340, 13:42:20, 0, 580, 485, 496, 0.00, 28.35, 23.70, 24.24, 
66015, 1463665341, 13:42:21, 0, 568, 467, 483, 0.00, 27.76, 22.83, 23.61, 
67015, 1463665342, 13:42:22, 7, 481, 445, 501, 0.14, 23.51, 21.75, 24.49, 
68016, 1463665343, 13:42:23, 8, 451, 432, 515, 0.16, 22.04, 21.11, 25.17, 
69016, 1463665344, 13:42:24, 0, 515, 421, 440, 0.00, 25.17, 20.58, 21.51, 
70017, 1463665345, 13:42:25, 0, 432, 469, 429, 0.00, 21.11, 22.92, 20.97, 
71017, 1463665346, 13:42:26, 8, 409, 384, 469, 0.16, 19.99, 18.77, 22.92, 
72017, 1463665347, 13:42:27, 1, 429, 375, 408, 0.02, 20.97, 18.33, 19.94, 
73017, 1463665348, 13:42:28, 3, 392, 357, 405, 0.06, 19.16, 17.45, 19.79, 
74017, 1463665349, 13:42:29, 0, 427, 368, 367, 0.00, 20.87, 17.99, 17.94, 
75017, 1463665350, 13:42:30, 0, 396, 327, 368, 0.00, 19.35, 15.98, 17.99, 
76017, 1463665351, 13:42:31, 0, 415, 336, 337, 0.00, 20.28, 16.42, 16.47, 
77018, 1463665352, 13:42:32, 0, 407, 319, 344, 0.00, 19.89, 15.59, 16.81, 
78018, 1463665353, 13:42:33, 15, 327, 314, 329, 0.29, 15.98, 15.35, 16.08, 
79019, 1463665354, 13:42:34, 4, 328, 288, 379, 0.08, 16.03, 14.08, 18.52, 
80018, 1463665355, 13:42:35, 31, 316, 277, 296, 0.61, 15.44, 13.54, 14.47, 
81018, 1463665356, 13:42:36, 0, 367, 288, 289, 0.00, 17.94, 14.08, 14.13, 
82019, 1463665357, 13:42:37, 0, 592, 526, 501, 0.00, 28.93, 25.71, 24.49, 
83019, 1463665358, 13:42:38, 50, 517, 456, 494, 0.98, 25.27, 22.29, 24.14, 
84020, 1463665359, 13:42:39, 3, 476, 418, 487, 0.06, 23.26, 20.43, 23.80, 
85020, 1463665360, 13:42:40, 8, 468, 471, 436, 0.16, 22.87, 23.02, 21.31, 
86021, 1463665361, 13:42:41, 8, 419, 386, 473, 0.16, 20.48, 18.87, 23.12, 
87021, 1463665362, 13:42:42, 16, 414, 390, 402, 0.31, 20.23, 19.06, 19.65, 
88023, 1463665363, 13:42:43, 0, 479, 378, 404, 0.00, 23.41, 18.48, 19.75, 
89022, 1463665364, 13:42:44, 0, 477, 372, 396, 0.00, 23.31, 18.18, 19.35, 
90022, 1463665365, 13:42:45, 3, 404, 355, 405, 0.06, 19.75, 17.35, 19.79, 
