millis,Date,Time,Sensor1,Sensor2,Sensor3
1000, 1467271532, 7:25:32, 2, 751, 816, 735, 0.04, -27.36, -24.18, -28.14, 
2001, 1467271533, 7:25:33, 31, 735, 710, 735, 0.61, -28.14, -29.36, -28.14, 
3000, 1467271534, 7:25:34, 4, 751, 808, 719, 0.08, -27.36, -24.57, -28.92, 
4001, 1467271535, 7:25:35, 0, 712, 717, 751, 0.00, -29.26, -29.02, -27.36, 
5000, 1467271536, 7:25:36, 2, 719, 735, 800, 0.04, -28.92, -28.14, -24.96, 
6000, 1467271537, 7:25:37, 4, 719, 735, 800, 0.08, -28.92, -28.14, -24.96, 
7000, 1467271538, 7:25:38, 1, 735, 692, 705, 0.02, -28.14, -30.24, -29.61, 
8001, 1467271539, 7:25:39, 31, 751, 743, 747, 0.61, -27.36, -27.75, -27.55, 
9001, 1467271540, 7:25:40, 8, 729, 820, 787, 0.16, -28.43, -23.98, -25.60, 
10001, 1467271541, 7:25:41, 8, 751, 725, 824, 0.16, -27.36, -28.63, -23.79, 
11001, 1467271542, 7:25:42, 0, 824, 755, 736, 0.00, -23.79, -27.16, -28.09, 
12001, 1467271543, 7:25:43, 8, 783, 800, 743, 0.16, -25.79, -24.96, -27.75, 
13001, 1467271544, 7:25:44, 0, 784, 735, 734, 0.00, -25.74, -28.14, -28.19, 
14001, 1467271545, 7:25:45, 0, 960, 864, 863, 0.00, -17.14, -21.83, -21.88, 
15001, 1467271546, 7:25:46, 0, 783, 864, 799, 0.00, -25.79, -21.83, -25.01, 
16002, 1467271547, 7:25:47, 8, 756, 767, 856, 0.16, -27.11, -26.57, -22.22, 
17002, 1467271548, 7:25:48, 23, 760, 759, 767, 0.45, -26.92, -26.97, -26.57, 
18003, 1467271549, 7:25:49, 0, 783, 864, 765, 0.00, -25.79, -21.83, -26.67, 
19002, 1467271550, 7:25:50, 8, 752, 759, 791, 0.16, -27.31, -26.97, -25.40, 
20002, 1467271551, 7:25:51, 8, 799, 864, 756, 0.16, -25.01, -21.83, -27.11, 
21003, 1467271552, 7:25:52, 31, 760, 759, 767, 0.61, -26.92, -26.97, -26.57, 
22003, 1467271553, 7:25:53, 8, 799, 848, 752, 0.16, -25.01, -22.62, -27.31, 
23003, 1467271554, 7:25:54, 0, 752, 767, 848, 0.00, -27.31, -26.57, -22.62, 
24003, 1467271555, 7:25:55, 1, 751, 763, 799, 0.02, -27.36, -26.77, -25.01, 
25004, 1467271556, 7:25:56, 0, 767, 832, 751, 0.00, -26.57, -23.40, -27.36, 
26004, 1467271557, 7:25:57, 0, 751, 767, 848, 0.00, -27.36, -26.57, -22.62, 
27004, 1467271558, 7:25:58, 0, 779, 728, 751, 0.00, -25.99, -28.48, -27.36, 
28004, 1467271559, 7:25:59, 31, 751, 747, 747, 0.61, -27.36, -27.55, -27.55, 
29004, 1467271560, 7:26:0, 0, 832, 735, 736, 0.00, -23.40, -28.14, -28.09, 
30005, 1467271561, 7:26:1, 0, 783, 784, 743, 0.00, -25.79, -25.74, -27.75, 
31005, 1467271562, 7:26:2, 3, 727, 731, 795, 0.06, -28.53, -28.33, -25.21, 
32005, 1467271563, 7:26:3, 0, 784, 719, 726, 0.00, -25.74, -28.92, -28.58, 
33005, 1467271564, 7:26:4, 1, 743, 700, 731, 0.02, -27.75, -29.85, -28.33, 
34006, 1467271565, 7:26:5, 0, 800, 735, 712, 0.00, -24.96, -28.14, -29.26, 
35007, 1467271566, 7:26:6, 8, 719, 707, 804, 0.16, -28.92, -29.51, -24.77, 
36007, 1467271567, 7:26:7, 0, 784, 711, 731, 0.00, -25.74, -29.31, -28.33, 
37006, 1467271568, 7:26:8, 0, 727, 800, 716, 0.00, -28.53, -24.96, -29.07, 
38006, 1467271569, 7:26:9, 0, 727, 800, 702, 0.00, -28.53, -24.96, -29.75, 
39006, 1467271570, 7:26:10, 8, 703, 759, 768, 0.16, -29.70, -26.97, -26.53, 
40006, 1467271571, 7:26:11, 0, 699, 731, 800, 0.00, -29.90, -28.33, -24.96, 
41006, 1467271572, 7:26:12, 0, 767, 727, 702, 0.00, -26.57, -28.53, -29.75, 
42006, 1467271573, 7:26:13, 8, 681, 764, 739, 0.16, -30.78, -26.72, -27.94, 
43006, 1467271574, 7:26:14, 0, 776, 711, 688, 0.00, -26.13, -29.31, -30.44, 
44006, 1467271575, 7:26:15, 8, 674, 687, 784, 0.16, -31.12, -30.48, -25.74, 
45006, 1467271576, 7:26:16, 0, 683, 760, 715, 0.00, -30.68, -26.92, -29.12, 
46007, 1467271577, 7:26:17, 0, 677, 703, 768, 0.00, -30.97, -29.70, -26.53, 
47008, 1467271578, 7:26:18, 0, 768, 668, 675, 0.00, -26.53, -31.41, -31.07, 
48007, 1467271579, 7:26:19, 8, 663, 727, 723, 0.16, -31.66, -28.53, -28.73, 
49008, 1467271580, 7:26:20, 0, 671, 744, 687, 0.00, -31.27, -27.70, -30.48, 
50007, 1467271581, 7:26:21, 0, 744, 669, 657, 0.00, -27.70, -31.36, -31.95, 
51007, 1467271582, 7:26:22, 1, 651, 671, 744, 0.02, 31.82, -31.27, -27.70, 
52007, 1467271583, 7:26:23, 4, 661, 671, 736, 0.08, -31.76, -31.27, -28.09, 
53007, 1467271584, 7:26:24, 0, 687, 655, 636, 0.00, -30.48, 32.01, 31.09, 
54008, 1467271585, 7:26:25, 0, 703, 678, 659, 0.00, -29.70, -30.92, -31.85, 
55007, 1467271586, 7:26:26, 16, 624, 635, 659, 0.31, 30.50, 31.04, -31.85, 
56007, 1467271587, 7:26:27, 8, 616, 680, 671, 0.16, 30.11, -30.83, -31.27, 
57007, 1467271588, 7:26:28, 8, 608, 623, 704, 0.16, 29.72, 30.45, -29.65, 
58007, 1467271589, 7:26:29, 8, 600, 660, 659, 0.16, 29.33, -31.80, -31.85, 
59008, 1467271590, 7:26:30, 8, 619, 589, 676, 0.16, 30.25, 28.79, -31.02, 
60009, 1467271591, 7:26:31, 0, 592, 591, 680, 0.00, 28.93, 28.89, -30.83, 
61009, 1467271592, 7:26:32, 0, 672, 568, 591, 0.00, -31.22, 27.76, 28.89, 
62008, 1467271593, 7:26:33, 3, 594, 555, 587, 0.06, 29.03, 27.13, 28.69, 
63008, 1467271594, 7:26:34, 1, 569, 618, 594, 0.02, 27.81, 30.21, 29.03, 
64008, 1467271595, 7:26:35, 8, 556, 539, 624, 0.16, 27.17, 26.34, 30.50, 
65008, 1467271596, 7:26:36, 3, 559, 520, 555, 0.06, 27.32, 25.42, 27.13, 
66009, 1467271597, 7:26:37, 8, 521, 518, 547, 0.16, 25.46, 25.32, 26.74, 
67009, 1467271598, 7:26:38, 8, 531, 491, 584, 0.16, 25.95, 24.00, 28.54, 
68009, 1467271599, 7:26:39, 0, 580, 484, 522, 0.00, 28.35, 23.66, 25.51, 
69009, 1467271600, 7:26:40, 8, 504, 548, 494, 0.16, 24.63, 26.78, 24.14, 
70009, 1467271601, 7:26:41, 47, 488, 443, 486, 0.92, 23.85, 21.65, 23.75, 
71010, 1467271602, 7:26:42, 7, 464, 438, 483, 0.14, 22.68, 21.41, 23.61, 
72010, 1467271603, 7:26:43, 1, 447, 440, 478, 0.02, 21.85, 21.51, 23.36, 
73011, 1467271604, 7:26:44, 6, 436, 483, 439, 0.12, 21.31, 23.61, 21.46, 
74012, 1467271605, 7:26:45, 8, 409, 424, 485, 0.16, 19.99, 20.72, 23.70, 
75011, 1467271606, 7:26:46, 31, 410, 396, 408, 0.61, 20.04, 19.35, 19.94, 
76011, 1467271607, 7:26:47, 4, 380, 407, 440, 0.08, 18.57, 19.89, 21.51, 
77011, 1467271608, 7:26:48, 8, 363, 356, 447, 0.16, 17.74, 17.40, 21.85, 
