millis,Date,Time,Sensor1,Sensor2,Sensor3
1001, 1463653667, 10:27:47, 8, 735, 784, 695, 0.16, -28.14, -25.74, -30.09, 
2000, 1463653668, 10:27:48, 8, 719, 784, 691, 0.16, -28.92, -25.74, -30.29, 
3001, 1463653669, 10:27:49, 4, 695, 727, 776, 0.08, -30.09, -28.53, -26.13, 
4001, 1463653670, 10:27:50, 8, 680, 703, 776, 0.16, -30.83, -29.70, -26.13, 
5001, 1463653671, 10:27:51, 4, 672, 703, 784, 0.08, -31.22, -29.70, -25.74, 
6001, 1463653672, 10:27:52, 8, 693, 675, 760, 0.16, -30.19, -31.07, -26.92, 
7001, 1463653673, 10:27:53, 0, 719, 695, 672, 0.00, -28.92, -30.09, -31.22, 
8001, 1463653674, 10:27:54, 0, 719, 808, 768, 0.00, -28.92, -24.57, -26.53, 
9003, 1463653675, 10:27:55, 8, 751, 800, 723, 0.16, -27.36, -24.96, -28.73, 
10001, 1463653676, 10:27:56, 0, 800, 707, 735, 0.00, -24.96, -29.51, -28.14, 
11001, 1463653677, 10:27:57, 8, 696, 727, 816, 0.16, -30.04, -28.53, -24.18, 
12001, 1463653678, 10:27:58, 52, 719, 696, 735, 1.02, -28.92, -30.04, -28.14, 
13001, 1463653679, 10:27:59, 0, 719, 800, 718, 0.00, -28.92, -24.96, -28.97, 
14002, 1463653680, 10:28:0, 32, 830, 839, 879, 0.63, -23.50, -23.06, -21.10, 
15002, 1463653681, 10:28:1, 0, 816, 747, 767, 0.00, -24.18, -27.55, -26.57, 
16001, 1463653682, 10:28:2, 1, 739, 751, 815, 0.02, -27.94, -27.36, -24.23, 
17002, 1463653683, 10:28:3, 0, 832, 736, 767, 0.00, -23.40, -28.09, -26.57, 
18002, 1463653684, 10:28:4, 0, 751, 832, 767, 0.00, -27.36, -23.40, -26.57, 
19001, 1463653685, 10:28:5, 0, 800, 735, 736, 0.00, -24.96, -28.14, -28.09, 
20001, 1463653686, 10:28:6, 3, 743, 734, 815, 0.06, -27.75, -28.19, -24.23, 
21001, 1463653687, 10:28:7, 0, 771, 718, 739, 0.00, -26.38, -28.97, -27.94, 
22002, 1463653688, 10:28:8, 31, 736, 735, 733, 0.61, -28.09, -28.14, -28.24, 
23001, 1463653689, 10:28:9, 0, 727, 747, 832, 0.00, -28.53, -27.55, -23.40, 
24001, 1463653690, 10:28:10, 8, 751, 715, 824, 0.16, -27.36, -29.12, -23.79, 
25003, 1463653691, 10:28:11, 0, 808, 768, 751, 0.00, -24.57, -26.53, -27.36, 
26001, 1463653692, 10:28:12, 3, 727, 727, 791, 0.06, -28.53, -28.53, -25.40, 
27002, 1463653693, 10:28:13, 3, 727, 719, 799, 0.06, -28.53, -28.92, -25.01, 
28002, 1463653694, 10:28:14, 0, 800, 711, 724, 0.00, -24.96, -29.31, -28.68, 
29002, 1463653695, 10:28:15, 36, 702, 691, 743, 0.70, -29.75, -30.29, -27.75, 
30002, 1463653696, 10:28:16, 8, 723, 691, 792, 0.16, -28.73, -30.29, -25.35, 
31002, 1463653697, 10:28:17, 0, 784, 685, 719, 0.00, -25.74, -30.58, -28.92, 
32002, 1463653698, 10:28:18, 24, 688, 683, 735, 0.47, -30.44, -30.68, -28.14, 
33002, 1463653699, 10:28:19, 4, 719, 768, 696, 0.08, -28.92, -26.53, -30.04, 
34002, 1463653700, 10:28:20, 0, 784, 673, 703, 0.00, -25.74, -31.17, -29.70, 
35002, 1463653701, 10:28:21, 23, 688, 675, 703, 0.45, -30.44, -31.07, -29.70, 
36003, 1463653702, 10:28:22, 0, 776, 699, 680, 0.00, -26.13, -29.90, -30.83, 
37003, 1463653703, 10:28:23, 2, 703, 768, 686, 0.04, -29.70, -26.53, -30.53, 
38003, 1463653704, 10:28:24, 0, 764, 687, 668, 0.00, -26.72, -30.48, -31.41, 
39003, 1463653705, 10:28:25, 31, 679, 654, 679, 0.61, -30.88, 31.96, -30.88, 
