millis,Date,Time,Sensor1,Sensor2,Sensor3
1000, 1469430953, 7:15:53, 8, 767, 802, 720, 0.16, -26.57, -24.86, -28.87, 
2001, 1469430954, 7:15:54, 0, 727, 759, 832, 0.00, -28.53, -26.97, -23.40, 
3000, 1469430955, 7:15:55, 0, 731, 808, 747, 0.00, -28.33, -24.57, -27.55, 
4001, 1469430956, 7:15:56, 15, 715, 712, 719, 0.29, -29.12, -29.26, -28.92, 
5000, 1469430957, 7:15:57, 0, 767, 768, 719, 0.00, -26.57, -26.53, -28.92, 
6000, 1469430958, 7:15:58, 8, 719, 767, 768, 0.16, -28.92, -26.57, -26.53, 
7000, 1469430959, 7:15:59, 31, 704, 715, 719, 0.61, -29.65, -29.12, -28.92, 
8001, 1469430960, 7:16:0, 0, 743, 767, 832, 0.00, -27.75, -26.57, -23.40, 
9001, 1469430961, 7:16:1, 0, 840, 741, 728, 0.00, -23.01, -27.85, -28.48, 
10000, 1469430962, 7:16:2, 16, 751, 733, 812, 0.31, -27.36, -28.24, -24.38, 
11001, 1469430963, 7:16:3, 4, 763, 832, 732, 0.08, -26.77, -23.40, -28.29, 
12000, 1469430964, 7:16:4, 15, 730, 736, 735, 0.29, -28.38, -28.09, -28.14, 
13000, 1469430965, 7:16:5, 8, 743, 726, 796, 0.16, -27.75, -28.58, -25.16, 
14001, 1469430966, 7:16:6, 31, 871, 863, 841, 0.61, -21.49, -21.88, -22.96, 
15001, 1469430967, 7:16:7, 8, 799, 864, 762, 0.16, -25.01, -21.83, -26.82, 
16001, 1469430968, 7:16:8, 0, 864, 791, 750, 0.00, -21.83, -25.40, -27.41, 
17001, 1469430969, 7:16:9, 3, 759, 783, 807, 0.06, -26.97, -25.79, -24.62, 
18001, 1469430970, 7:16:10, 8, 779, 823, 832, 0.16, -25.99, -23.84, -23.40, 
19001, 1469430971, 7:16:11, 31, 752, 769, 767, 0.61, -27.31, -26.48, -26.57, 
20001, 1469430972, 7:16:12, 0, 848, 760, 768, 0.00, -22.62, -26.92, -26.53, 
21001, 1469430973, 7:16:13, 8, 767, 756, 831, 0.16, -26.57, -27.11, -23.45, 
22001, 1469430974, 7:16:14, 31, 752, 755, 763, 0.61, -27.31, -27.16, -26.77, 
23001, 1469430975, 7:16:15, 0, 744, 769, 767, 0.00, -27.70, -26.48, -26.57, 
24001, 1469430976, 7:16:16, 6, 751, 766, 815, 0.12, -27.36, -26.62, -24.23, 
25001, 1469430977, 7:16:17, 31, 744, 751, 763, 0.61, -27.70, -27.36, -26.77, 
26001, 1469430978, 7:16:18, 40, 759, 744, 767, 0.78, -26.97, -27.70, -26.57, 
27002, 1469430979, 7:16:19, 8, 732, 759, 832, 0.16, -28.29, -26.97, -23.40, 
28002, 1469430980, 7:16:20, 16, 732, 751, 767, 0.31, -28.29, -27.36, -26.57, 
29002, 1469430981, 7:16:21, 31, 744, 747, 751, 0.61, -27.70, -27.55, -27.36, 
30002, 1469430982, 7:16:22, 4, 751, 767, 832, 0.08, -27.36, -26.57, -23.40, 
31002, 1469430983, 7:16:23, 0, 820, 775, 751, 0.00, -23.98, -26.18, -27.36, 
32002, 1469430984, 7:16:24, 0, 816, 743, 720, 0.00, -24.18, -27.75, -28.87, 
33002, 1469430985, 7:16:25, 0, 794, 769, 731, 0.00, -25.26, -26.48, -28.33, 
34003, 1469430986, 7:16:26, 0, 808, 720, 719, 0.00, -24.57, -28.87, -28.92, 
