millis,Date,Time,Sensor1,Sensor2,Sensor3
1001, 1469452322, 13:12:2, 0, 808, 743, 730, 0.00, -24.57, -27.75, -28.38, 
2001, 1469452323, 13:12:3, 0, 711, 800, 747, 0.00, -29.31, -24.96, -27.55, 
3002, 1469452324, 13:12:4, 15, 702, 705, 727, 0.29, -29.75, -29.61, -28.53, 
4002, 1469452325, 13:12:5, 0, 704, 743, 800, 0.00, -29.65, -27.75, -24.96, 
5002, 1469452326, 13:12:6, 8, 715, 759, 768, 0.16, -29.12, -26.97, -26.53, 
6002, 1469452327, 13:12:7, 31, 688, 707, 703, 0.61, -30.44, -29.51, -29.70, 
7002, 1469452328, 13:12:8, 0, 695, 784, 727, 0.00, -30.09, -25.74, -28.53, 
8002, 1469452329, 13:12:9, 31, 736, 751, 732, 0.61, -28.09, -27.36, -28.29, 
9003, 1469452330, 13:12:10, 32, 724, 739, 767, 0.63, -28.68, -27.94, -26.57, 
10004, 1469452331, 13:12:11, 0, 808, 736, 743, 0.00, -24.57, -28.09, -27.75, 
11004, 1469452332, 13:12:12, 6, 735, 724, 799, 0.12, -28.14, -28.68, -25.01, 
12004, 1469452333, 13:12:13, 8, 767, 800, 719, 0.16, -26.57, -24.96, -28.92, 
13004, 1469452334, 13:12:14, 3, 727, 718, 790, 0.06, -28.53, -28.97, -25.45, 
14004, 1469452335, 13:12:15, 0, 909, 859, 824, 0.00, -19.63, -22.08, -23.79, 
15004, 1469452336, 13:12:16, 47, 771, 748, 767, 0.92, -26.38, -27.50, -26.57, 
16004, 1469452337, 13:12:17, 0, 832, 768, 744, 0.00, -23.40, -26.53, -27.70, 
17004, 1469452338, 13:12:18, 0, 791, 746, 747, 0.00, -25.40, -27.60, -27.55, 
18004, 1469452339, 13:12:19, 1, 751, 767, 848, 0.02, -27.36, -26.57, -22.62, 
19005, 1469452340, 13:12:20, 1, 751, 832, 783, 0.02, -27.36, -23.40, -25.79, 
20005, 1469452341, 13:12:21, 8, 746, 747, 856, 0.16, -27.60, -27.55, -22.22, 
21005, 1469452342, 13:12:22, 0, 848, 771, 744, 0.00, -22.62, -26.38, -27.70, 
22005, 1469452343, 13:12:23, 0, 848, 742, 747, 0.00, -22.62, -27.80, -27.55, 
23005, 1469452344, 13:12:24, 8, 736, 751, 848, 0.16, -28.09, -27.36, -22.62, 
