millis,Date,Time,Sensor1,Sensor2,Sensor3
1001, 1470295855, 7:30:55, 32, 712, 743, 808, 0.63, -29.26, -27.75, -24.57, 
2002, 1470295856, 7:30:56, 4, 727, 751, 800, 0.08, -28.53, -27.36, -24.96, 
3002, 1470295857, 7:30:57, 31, 716, 719, 727, 0.61, -29.07, -28.92, -28.53, 
4002, 1470295858, 7:30:58, 8, 719, 767, 768, 0.16, -28.92, -26.57, -26.53, 
5001, 1470295859, 7:30:59, 0, 792, 741, 703, 0.00, -25.35, -27.85, -29.70, 
6001, 1470295860, 7:31:0, 0, 800, 702, 704, 0.00, -24.96, -29.75, -29.65, 
7001, 1470295861, 7:31:1, 0, 768, 707, 711, 0.00, -26.53, -29.51, -29.31, 
8001, 1470295862, 7:31:2, 8, 767, 832, 740, 0.16, -26.57, -23.40, -27.89, 
9003, 1470295863, 7:31:3, 15, 742, 727, 751, 0.29, -27.80, -28.53, -27.36, 
10001, 1470295864, 7:31:4, 40, 759, 720, 751, 0.78, -26.97, -28.87, -27.36, 
11001, 1470295865, 7:31:5, 15, 734, 721, 749, 0.29, -28.19, -28.82, -27.45, 
12001, 1470295866, 7:31:6, 0, 824, 755, 751, 0.00, -23.79, -27.16, -27.36, 
13001, 1470295867, 7:31:7, 0, 810, 768, 747, 0.00, -24.47, -26.53, -27.55, 
14001, 1470295868, 7:31:8, 4, 895, 960, 862, 0.08, -20.32, -17.14, -21.93, 
15001, 1470295869, 7:31:9, 0, 769, 795, 872, 0.00, -26.48, -25.21, -21.44, 
16001, 1470295870, 7:31:10, 4, 791, 848, 767, 0.08, -25.40, -22.62, -26.57, 
17001, 1470295871, 7:31:11, 1, 759, 767, 831, 0.02, -26.97, -26.57, -23.45, 
18001, 1470295872, 7:31:12, 8, 745, 831, 803, 0.16, -27.65, -23.45, -24.82, 
19001, 1470295873, 7:31:13, 1, 767, 840, 787, 0.02, -26.57, -23.01, -25.60, 
20001, 1470295874, 7:31:14, 0, 816, 759, 781, 0.00, -24.18, -26.97, -25.89, 
21002, 1470295875, 7:31:15, 0, 759, 840, 787, 0.00, -26.97, -23.01, -25.60, 
22002, 1470295876, 7:31:16, 0, 840, 747, 771, 0.00, -23.01, -27.55, -26.38, 
23001, 1470295877, 7:31:17, 8, 763, 799, 832, 0.16, -26.77, -25.01, -23.40, 
24002, 1470295878, 7:31:18, 0, 743, 840, 779, 0.00, -27.75, -23.01, -25.99, 
25003, 1470295879, 7:31:19, 48, 759, 736, 759, 0.94, -26.97, -28.09, -26.97, 
26002, 1470295880, 7:31:20, 0, 751, 832, 767, 0.00, -27.36, -23.40, -26.57, 
27001, 1470295881, 7:31:21, 0, 824, 775, 759, 0.00, -23.79, -26.18, -26.97, 
28002, 1470295882, 7:31:22, 0, 771, 732, 736, 0.00, -26.38, -28.29, -28.09, 
29002, 1470295883, 7:31:23, 0, 824, 771, 759, 0.00, -23.79, -26.38, -26.97, 
30002, 1470295884, 7:31:24, 0, 807, 784, 743, 0.00, -24.62, -25.74, -27.75, 
31002, 1470295885, 7:31:25, 0, 771, 735, 720, 0.00, -26.38, -28.14, -28.87, 
32002, 1470295886, 7:31:26, 1, 723, 727, 767, 0.02, -28.73, -28.53, -26.57, 
33002, 1470295887, 7:31:27, 1, 723, 725, 767, 0.02, -28.73, -28.63, -26.57, 
34003, 1470295888, 7:31:28, 8, 751, 784, 720, 0.16, -27.36, -25.74, -28.87, 
35003, 1470295889, 7:31:29, 8, 708, 767, 768, 0.16, -29.46, -26.57, -26.53, 
