millis,Date,Time,Sensor1,Sensor2,Sensor3
1001, 1468912521, 7:15:21, 16, 720, 735, 816, 0.31, -28.87, -28.14, -24.18, 
2002, 1468912522, 7:15:22, 8, 718, 798, 784, 0.16, -28.97, -25.06, -25.74, 
3002, 1468912523, 7:15:23, 15, 711, 720, 727, 0.29, -29.31, -28.87, -28.53, 
4002, 1468912524, 7:15:24, 15, 718, 720, 727, 0.29, -28.97, -28.87, -28.53, 
5001, 1468912525, 7:15:25, 0, 712, 719, 743, 0.00, -29.26, -28.92, -27.75, 
6002, 1468912526, 7:15:26, 6, 719, 703, 767, 0.12, -28.92, -29.70, -26.57, 
7001, 1468912527, 7:15:27, 8, 703, 782, 743, 0.16, -29.70, -25.84, -27.75, 
8002, 1468912528, 7:15:28, 8, 791, 832, 744, 0.16, -25.40, -23.40, -27.70, 
9003, 1468912529, 7:15:29, 0, 840, 767, 732, 0.00, -23.01, -26.57, -28.29, 
10001, 1468912530, 7:15:30, 8, 759, 729, 810, 0.16, -26.97, -28.43, -24.47, 
11002, 1468912531, 7:15:31, 24, 734, 736, 751, 0.47, -28.19, -28.09, -27.36, 
12001, 1468912532, 7:15:32, 0, 800, 743, 733, 0.00, -24.96, -27.75, -28.24, 
13002, 1468912533, 7:15:33, 0, 816, 736, 735, 0.00, -24.18, -28.09, -28.14, 
14002, 1468912534, 7:15:34, 8, 875, 927, 912, 0.16, -21.30, -18.75, -19.49, 
15002, 1468912535, 7:15:35, 0, 872, 795, 756, 0.00, -21.44, -25.21, -27.11, 
16002, 1468912536, 7:15:36, 0, 767, 864, 783, 0.00, -26.57, -21.83, -25.79, 
17002, 1468912537, 7:15:37, 8, 823, 832, 751, 0.16, -23.84, -23.40, -27.36, 
18002, 1468912538, 7:15:38, 0, 755, 783, 848, 0.00, -27.16, -25.79, -22.62, 
19001, 1468912539, 7:15:39, 8, 755, 848, 787, 0.16, -27.16, -22.62, -25.60, 
20002, 1468912540, 7:15:40, 4, 783, 864, 755, 0.08, -25.79, -21.83, -27.16, 
21002, 1468912541, 7:15:41, 44, 775, 760, 767, 0.86, -26.18, -26.92, -26.57, 
22002, 1468912542, 7:15:42, 0, 848, 791, 742, 0.00, -22.62, -25.40, -27.80, 
23002, 1468912543, 7:15:43, 16, 748, 759, 767, 0.31, -27.50, -26.97, -26.57, 
24002, 1468912544, 7:15:44, 8, 767, 755, 828, 0.16, -26.57, -27.16, -23.59, 
25003, 1468912545, 7:15:45, 8, 767, 751, 828, 0.16, -26.57, -27.36, -23.59, 
26003, 1468912546, 7:15:46, 23, 756, 747, 751, 0.45, -27.11, -27.55, -27.36, 
27004, 1468912547, 7:15:47, 8, 783, 832, 734, 0.16, -25.79, -23.40, -28.19, 
28004, 1468912548, 7:15:48, 3, 751, 759, 799, 0.06, -27.36, -26.97, -25.01, 
29004, 1468912549, 7:15:49, 4, 747, 824, 771, 0.08, -27.55, -23.79, -26.38, 
30004, 1468912550, 7:15:50, 44, 763, 732, 743, 0.86, -26.77, -28.29, -27.75, 
31004, 1468912551, 7:15:51, 0, 800, 747, 718, 0.00, -24.96, -27.55, -28.97, 
32004, 1468912552, 7:15:52, 31, 731, 743, 711, 0.61, -28.33, -27.75, -29.31, 
33004, 1468912553, 7:15:53, 31, 728, 719, 731, 0.61, -28.48, -28.92, -28.33, 
34003, 1468912554, 7:15:54, 40, 735, 712, 727, 0.78, -28.14, -29.26, -28.53, 
35004, 1468912555, 7:15:55, 8, 735, 759, 784, 0.16, -28.14, -26.97, -25.74, 
36004, 1468912556, 7:15:56, 0, 816, 708, 707, 0.00, -24.18, -29.46, -29.51, 
37004, 1468912557, 7:15:57, 8, 714, 767, 768, 0.16, -29.17, -26.57, -26.53, 
38004, 1468912558, 7:15:58, 8, 751, 784, 704, 0.16, -27.36, -25.74, -29.65, 
39004, 1468912559, 7:15:59, 0, 704, 727, 784, 0.00, -29.65, -28.53, -25.74, 
40004, 1468912560, 7:16:0, 0, 711, 784, 719, 0.00, -29.31, -25.74, -28.92, 
41004, 1468912561, 7:16:1, 16, 696, 705, 719, 0.31, -30.04, -29.61, -28.92, 
42004, 1468912562, 7:16:2, 0, 707, 784, 711, 0.00, -29.51, -25.74, -29.31, 
43004, 1468912563, 7:16:3, 8, 688, 699, 768, 0.16, -30.44, -29.90, -26.53, 
44004, 1468912564, 7:16:4, 8, 719, 784, 676, 0.16, -28.92, -25.74, -31.02, 
45004, 1468912565, 7:16:5, 6, 699, 671, 742, 0.12, -29.90, -31.27, -27.80, 
46005, 1468912566, 7:16:6, 8, 683, 752, 707, 0.16, -30.68, -27.31, -29.51, 
47006, 1468912567, 7:16:7, 15, 682, 669, 687, 0.29, -30.73, -31.36, -30.48, 
48006, 1468912568, 7:16:8, 32, 670, 663, 687, 0.63, -31.32, -31.66, -30.48, 
49006, 1468912569, 7:16:9, 16, 664, 663, 687, 0.31, -31.61, -31.66, -30.48, 
50007, 1468912570, 7:16:10, 0, 744, 655, 671, 0.00, -27.70, 32.01, -31.27, 
51007, 1468912571, 7:16:11, 4, 679, 736, 646, 0.08, -30.88, -28.09, 31.57, 
52007, 1468912572, 7:16:12, 24, 644, 643, 671, 0.47, 31.48, 31.43, -31.27, 
53007, 1468912573, 7:16:13, 0, 736, 632, 640, 0.00, -28.09, 30.89, 31.28, 
54007, 1468912574, 7:16:14, 8, 671, 704, 635, 0.16, -31.27, -29.65, 31.04, 
55007, 1468912575, 7:16:15, 8, 651, 615, 692, 0.16, 31.82, 30.06, -30.24, 
56007, 1468912576, 7:16:16, 0, 696, 651, 614, 0.00, -30.04, 31.82, 30.01, 
57006, 1468912577, 7:16:17, 24, 612, 607, 631, 0.47, 29.91, 29.67, 30.84, 
58006, 1468912578, 7:16:18, 4, 601, 607, 680, 0.08, 29.37, 29.67, -30.83, 
59006, 1468912579, 7:16:19, 31, 601, 601, 581, 0.61, 29.37, 29.37, 28.40, 
60006, 1468912580, 7:16:20, 31, 592, 587, 569, 0.61, 28.93, 28.69, 27.81, 
61006, 1468912581, 7:16:21, 8, 605, 648, 565, 0.16, 29.57, 31.67, 27.61, 
62006, 1468912582, 7:16:22, 16, 561, 559, 575, 0.31, 27.42, 27.32, 28.10, 
63006, 1468912583, 7:16:23, 4, 549, 551, 618, 0.08, 26.83, 26.93, 30.21, 
64007, 1468912584, 7:16:24, 0, 616, 534, 548, 0.00, 30.11, 26.10, 26.78, 
65007, 1468912585, 7:16:25, 40, 526, 514, 536, 0.78, 25.71, 25.12, 26.20, 
66008, 1468912586, 7:16:26, 0, 514, 513, 519, 0.00, 25.12, 25.07, 25.37, 
67008, 1468912587, 7:16:27, 4, 514, 564, 493, 0.08, 25.12, 27.57, 24.10, 
68008, 1468912588, 7:16:28, 8, 478, 480, 548, 0.16, 23.36, 23.46, 26.78, 
69008, 1468912589, 7:16:29, 8, 492, 529, 470, 0.16, 24.05, 25.86, 22.97, 
70008, 1468912590, 7:16:30, 4, 474, 464, 520, 0.08, 23.17, 22.68, 25.42, 
71009, 1468912591, 7:16:31, 3, 454, 425, 472, 0.06, 22.19, 20.77, 23.07, 
72009, 1468912592, 7:16:32, 3, 456, 414, 432, 0.06, 22.29, 20.23, 21.11, 
73010, 1468912593, 7:16:33, 0, 473, 416, 399, 0.00, 23.12, 20.33, 19.50, 
74010, 1468912594, 7:16:34, 2, 412, 386, 467, 0.04, 20.14, 18.87, 22.83, 
75010, 1468912595, 7:16:35, 8, 404, 392, 443, 0.16, 19.75, 19.16, 21.65, 
76010, 1468912596, 7:16:36, 31, 380, 376, 353, 0.61, 18.57, 18.38, 17.25, 
77010, 1468912597, 7:16:37, 0, 372, 352, 430, 0.00, 18.18, 17.20, 21.02, 
78011, 1468912598, 7:16:38, 0, 368, 399, 352, 0.00, 17.99, 19.50, 17.20, 
79011, 1468912599, 7:16:39, 0, 395, 344, 327, 0.00, 19.31, 16.81, 15.98, 
80012, 1468912600, 7:16:40, 0, 334, 324, 320, 0.00, 16.32, 15.84, 15.64, 
81012, 1468912601, 7:16:41, 0, 355, 346, 305, 0.00, 17.35, 16.91, 14.91, 
82012, 1468912602, 7:16:42, 1, 318, 312, 296, 0.02, 15.54, 15.25, 14.47, 
83012, 1468912603, 7:16:43, 0, 599, 581, 547, 0.00, 29.28, 28.40, 26.74, 
84013, 1468912604, 7:16:44, 8, 533, 490, 552, 0.16, 26.05, 23.95, 26.98, 
85013, 1468912605, 7:16:45, 8, 467, 502, 504, 0.16, 22.83, 24.54, 24.63, 
86013, 1468912606, 7:16:46, 8, 452, 508, 428, 0.16, 22.09, 24.83, 20.92, 
87013, 1468912607, 7:16:47, 0, 480, 420, 410, 0.00, 23.46, 20.53, 20.04, 
88013, 1468912608, 7:16:48, 0, 412, 445, 432, 0.00, 20.14, 21.75, 21.11, 
89012, 1468912609, 7:16:49, 8, 424, 408, 447, 0.16, 20.72, 19.94, 21.85, 
90012, 1468912610, 7:16:50, 0, 459, 416, 371, 0.00, 22.43, 20.33, 18.13, 
91012, 1468912611, 7:16:51, 1, 410, 396, 384, 0.02, 20.04, 19.35, 18.77, 
92012, 1468912612, 7:16:52, 0, 475, 375, 380, 0.00, 23.22, 18.33, 18.57, 
93012, 1468912613, 7:16:53, 1, 404, 392, 384, 0.02, 19.75, 19.16, 18.77, 
94012, 1468912614, 7:16:54, 0, 431, 424, 384, 0.00, 21.07, 20.72, 18.77, 
95012, 1468912615, 7:16:55, 8, 386, 405, 414, 0.16, 18.87, 19.79, 20.23, 
96013, 1468912616, 7:16:56, 8, 384, 407, 412, 0.16, 18.77, 19.89, 20.14, 
97013, 1468912617, 7:16:57, 8, 392, 447, 367, 0.16, 19.16, 21.85, 17.94, 
98014, 1468912618, 7:16:58, 32, 385, 378, 368, 0.63, 18.82, 18.48, 17.99, 
